;term;0;1;2;3;4;5;6
231;analyser;4.415144636940638e-06;5.594333867819789e-05;0.0;0.00014452623961801525;1.3305606750200988e-05;8.167125514160931e-05;2.453647687741222e-06
232;ancien;0.0033088832709297156;0.005925291673972335;0.0029477355905546156;0.008567247979615607;0.0;0.0006137626455239001;0.007151221718341273
233;anciennement;1.6177122087795204e-05;0.0;6.64309210525229e-05;6.524535611968214e-05;8.115378752814366e-06;0.00010276733291860997;8.79299543777644e-05
234;andorre;0.0;0.010542133349324358;0.0;0.0;0.0;0.0;0.0059854922224483525
235;anglais;0.0;0.0011792572769913437;0.00014312193688696952;0.0010990869996208275;1.960867401529336e-05;0.00039279675950324946;0.001454547041029963
236;anglaise;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
237;angle;0.0;0.004599846147331282;5.3329296430547745e-06;0.0005104974370932012;0.0;0.0;0.0
238;animal;0.0;0.0;0.0;0.0026373392439719818;0.0;0.0;0.0
239;annees;0.0;0.0;0.0007416561588886752;0.0008820459754086078;0.0;0.0028030861187714634;0.0013616566821236817
240;annonce;0.0;0.0008214751909465647;0.0;0.0014208792289959863;0.012773026113372239;0.000715467281874455;0.0
241;annoncer;0.003101027898697667;0.0002526785979767048;0.00031835025626697066;0.00026004417482836985;0.003560216994146958;0.0002844616243104322;0.0001157317147031427
242;année;0.014732311141245758;0.01212449268688821;0.0008751011085329382;0.023586308572172667;0.002746934961073315;0.1110978741488439;0.006343426768269645
243;années;0.008753778894363549;0.03834175700236274;0.0;0.031673615579276504;0.010187061312391247;0.05158141590957412;0.0
244;ant;0.0;0.0;0.0;0.0010330046799735312;6.3458638938724565e-06;0.0;0.001403567853009088
245;anti;0.0009520102859578747;0.007691204411435846;0.0040565336690179836;0.027456202979988503;0.0005700860764201453;0.004742360912655274;0.0
246;anticernes;0.0;0.0002638331865607484;0.0;0.0003352064699582524;0.0;0.00034399482586660354;0.0
247;antimicrobien;0.0;7.0845557449220406e-06;1.0673329064393919e-05;0.00013192220946944792;0.0;0.0001559425951740998;4.314325119301346e-05
248;antirides;3.960207774061069e-05;1.7790878689422853e-05;0.0;0.00016052135404898393;0.00013187495375521042;0.00016545104877800532;9.610454943758373e-06
249;antiâge;0.0;1.8325897590470593e-05;0.0;0.001975938882017978;0.0;0.0;0.0
250;antérieur;0.0;0.0005780583050780577;3.6737564888106056e-05;0.000140683042650086;0.00013312226353014492;8.63351312779861e-05;0.0
251;aodre;0.0;0.0;5.028511640393365e-05;5.427548261778795e-06;4.1356832527844e-05;0.0;0.0
252;ap;0.0;4.2369932850284405e-05;0.00010065098698398795;0.00031344818556765155;2.1780093515075134e-05;0.00020072624373896158;2.1708295298872504e-06
253;apaisant;0.0;0.0;0.00025082604215498816;0.0005449872588174957;0.0;0.0001474153016040599;0.0
254;apaise;0.0;0.0;0.0;0.001490552990604738;0.0;0.0;0.0
255;apercevoir;3.124670674216712e-05;0.00012987817624070835;9.065060057874514e-05;9.538446534957236e-05;6.3541307403336725e-06;7.757440923256663e-05;2.5380546753474527e-05
256;aperçois;0.0;3.0166667818198567e-06;1.453775419115222e-06;0.00035397153671879497;3.5980273979446047e-06;0.0004179773587863064;6.879957533493488e-05
257;app;0.0;1.8367909826441904e-05;0.0;3.847331903757539e-05;2.1476386635276856e-06;2.235961339431134e-06;1.4967954574689049e-06
258;apparaissent;0.0;8.611652403748199e-05;0.0;0.00019986265908151054;2.017155223110298e-05;7.973623781421003e-05;2.534910111564211e-06
259;apparant;0.0;0.0;3.3121290486887105e-05;0.0003656298000125078;4.128579967607797e-05;2.5993262014806004e-05;2.0993035936325293e-05
260;apparaît;0.0;0.00014457703238524635;8.875793679284469e-05;0.0007617310793038348;0.00010874022119379981;0.0004693567368150256;2.6165475861993555e-05
261;apparaître;0.0;0.0;6.941791447386161e-05;0.0005508830697808812;0.0;0.00026690951969943433;0.001459912479780007
262;appareil;8.728224462212828e-06;8.301712037866494e-05;0.0;0.00021964493036354807;0.0;3.8771983784231716e-05;0.0
263;apparement;3.3035667383438624e-05;0.0;0.00035327553341779703;0.0008749628059027398;0.0;0.0006738157987139163;0.00035759998503474453
264;apparemment;0.0;0.0006632247353384111;0.0;4.278486827298734e-05;0.0;0.0;0.0015931318114964076
265;apparent;5.172577017384334e-05;0.0005303915378969343;0.0;0.0007990283952840273;0.0012048781321766938;0.001672100319060098;0.0
266;apparition;0.0007139802080329512;0.0;0.00012751622598582978;0.00037144006129023586;0.0;0.0007765342647720226;0.00029174170563791717
267;appel;1.6715368263980598e-05;6.797056692614606e-05;4.5842910741110375e-05;0.00031477552871001473;4.7346930359508716e-05;0.000333957154126527;0.00012999933050203424
268;appelle;0.0;8.745051061264587e-05;0.0;7.279333231536935e-05;4.66517067070517e-05;6.9948787495716e-05;0.0
269;appiquer;0.0;0.0003709127986264078;4.568233421888314e-05;0.0006044859312638468;5.474030878839173e-05;8.759426071527172e-05;0.0
270;applaudir;3.8770513949170757e-07;0.00015410412452041973;0.0005387183094147892;0.0002779872057781554;3.1667166677372825e-05;0.00015322829261298648;0.0
271;applicable;0.0;7.113789559329553e-06;0.0008123537522217028;0.0011096437522917306;0.0;0.0;0.0
272;applicateur;0.0;0.0005657280852222276;0.0;0.002138202003151797;0.0004303187181753626;0.000822435049792902;0.004257975584531752
273;application;0.002941192090956748;0.009068997026495778;0.03226605005515177;0.10784057121315652;0.004071243998616152;0.010608878114570869;0.020969619604787142
274;applique;0.0;0.0018663221560515462;0.003200596044428738;0.028558300129299084;0.00028453726083955077;0.0017827573970547223;0.0
275;appliquent;0.0020979683874968198;0.005957515991170934;0.0;0.0;0.00036891377909633363;0.0;0.0033221697785457594
276;appliquer;0.01383734680694966;0.003829922839534597;0.02210847170619138;0.12367430870427208;0.00843714155338067;0.015580355759106261;0.019340763945490287
277;appliquez;0.0;0.0018678683099057737;0.0014945512906286535;0.001168217767661877;0.0;0.0002840774867589996;0.0
278;appliqué;0.0;0.0;0.0;0.007767462422451311;0.0;0.0;0.0
279;applisuer;0.0010821237021087255;0.0013998548645346223;0.0;0.00010758664432571778;0.0;0.0;0.0007967226199581201
280;apport;0.0;0.002435167933620834;0.0;0.0005672813537227798;0.0;0.00011049660969896358;0.003580041557640272
281;apporte;0.0032515292252450366;0.002521319754725584;0.0006475811559697732;0.007975788833692276;0.0;0.0003943285819112979;0.0
282;apporter;0.0010764228361576497;0.0;0.0012597177549052991;0.004915691302581189;8.288878300525804e-05;0.0016457472664641458;0.0072551080998175446
283;apprecie;0.0;6.644325482786871e-05;3.204877964784602e-05;0.00037388069971722046;0.0;0.0002391147551506657;7.117421019064476e-05
284;apprecié;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
285;apprendre;0.00026888742169742924;0.0002853254842797244;0.0;0.001078290791142215;0.00021418266571404174;0.003410841499964933;1.5150393619417817e-05
286;approcher;0.0;0.002065704748177853;0.0;0.0014227254907677647;0.0;5.2154314326094886e-05;0.0
287;approfondir;0.0;0.0;2.05637746510234e-06;0.001218447760879452;3.413995241985459e-05;0.0008488949720772348;0.00015620080137750228
288;approprié;0.0;9.217494224216924e-06;3.181641009247851e-05;0.00030070867058277687;0.0;0.0;0.0
289;approuve;1.8541780403796884e-05;4.5442733090225734e-05;0.0;0.0004263659207297762;0.0;0.0001573829052560038;9.631342023035226e-05
290;approuvé;1.059746034383764e-05;5.252054612111707e-05;0.0;8.714931047547178e-05;0.0;6.484040529247021e-06;2.360492137042278e-05
291;appréciable;0.0;0.0;0.006986189468109001;0.005654834716850772;0.006906678416334887;0.0;0.0
292;appréciation;0.0;0.0;0.0;0.0;0.0;0.004581526875884494;0.0
293;apprécie;0.0;0.005331112542544898;0.0;0.007460882437823316;0.0;0.0003945418712386641;0.0
294;apprécier;0.0;0.00031326506887246954;0.00029717048783938345;0.005985896407564651;0.0009238947343983304;0.0003626900229704689;0.00020408332217616588
295;apprécié;0.0;0.013632673794810342;0.0;0.0;0.0;0.0;0.0
296;appui;0.0002697612268325193;0.0;0.0;0.0010184438562807522;0.0;0.0;0.0006372551629963103
297;appuie;0.0;0.00011850961135213358;2.9239268631926137e-05;0.00014042668461251485;1.4973842233392023e-05;5.688218020217384e-05;8.31986365991751e-06
298;appuyez;4.439113273748767e-05;9.946723117474669e-05;5.5605342474579354e-06;5.406879977119756e-05;2.3526507388869792e-05;4.2956456432874284e-05;0.0
299;apres;5.135736312555147e-06;0.0001725121088844714;4.096198519476688e-05;0.0007802633113227003;3.7422308671760844e-06;0.0005662816510713147;9.15305461398327e-05
300;après;0.0;0.0;0.0;0.0023835400881206913;5.853829269984821e-06;0.0;0.0
301;aquagym;0.001435161165210567;0.00012330653182715258;4.1870774087316276e-06;9.853790237221159e-05;0.0002373092276451747;0.00014894616386399955;0.0
302;archi;0.0;0.0;0.0;0.0021659365993397053;7.681951159617983e-06;0.0;0.0
303;arden;0.0;0.0;0.0;0.00368072505466897;0.0;0.0;0.0
304;argan;0.002753050532896532;0.0;0.0;0.011632667862267172;0.00014558681233464544;0.0;0.0
305;argent;0.002433123469191531;0.00021318416915010036;0.0036274442486520985;0.002221104725207136;0.000306121728592361;0.0015681701844705346;0.00041843166903041476
306;argenter;0.0011031620266383627;0.0;0.0;0.006485081109004739;3.9353024201391936e-05;0.00042424763968185696;0.0002455485282614233
307;argile;0.0;0.00041638311578039367;0.00237829524329786;0.001808347591789616;0.002651444227386478;0.0005891575544955709;0.0002691278734464915
308;argileux;1.434200271129582e-05;1.8327071969194516e-05;1.1044406435724165e-05;3.7847199316391386e-05;0.0;1.2195265487501536e-06;0.0
309;argument;5.2597125947059915e-05;6.482526039601412e-05;1.535849099816937e-05;6.210203076202636e-05;0.0;3.258724939753795e-05;0.0
310;armani;3.3710483494638844e-05;0.00010439224727475681;7.208043870362632e-06;0.00011154651621180628;0.0;0.0001880493572893386;2.608578098166562e-06
311;arnaque;0.0;0.0;0.0;0.0;0.0;0.0;3.4464847284789804e-84
312;arnaquent;0.0;0.008433857615231721;0.0;0.0;0.0;0.0;0.0
313;arnaques;0.0;0.0008722474118034751;0.0;8.739722955131742e-05;2.919329950168481e-05;6.584399268800097e-05;0.0
314;arrache;0.0;0.0;0.0;0.001014749630691099;0.0;0.0;0.0
315;arracher;0.0038495363955063796;0.0;0.0;0.0;0.0;0.0;0.0
316;arranger;0.0;0.0002531619729426469;8.454696124992782e-06;8.111365064927169e-05;0.0;4.842967312726307e-05;0.0
317;arret;1.1767535628492609e-05;0.00016757835285172802;0.000101274526698272;0.00023793431069200592;3.258106318969407e-05;0.00011903825193101948;2.1311723893661314e-06
318;arretee;0.0;0.00023787137835925968;0.00010553212193822484;0.0001640046637182633;2.762456821648081e-05;9.788001789932982e-05;0.0
319;arreté;0.0;0.002261027102106876;0.0;0.0;0.0;0.0;0.0
320;arrival;4.151008535630658e-06;2.2095887243383238e-06;0.0;2.177117056488629e-06;7.526451377378642e-06;1.0040322489021236e-05;0.0
321;arriver;0.0022931970745171237;0.010382140030550095;0.0;0.01912553990140456;0.0018800092133855644;0.0014924121949629054;0.0
322;arrivé;0.0039898508524131735;0.004638974533502486;0.00011810868129828235;0.002272655138326288;0.0012735857393875465;0.004629459924058776;0.0
323;arrière;0.002896778877676343;0.0006890026351592229;0.0007004111050268649;0.0018752339558583755;0.0;0.0011352135607247639;0.0
324;arrêt;4.8081485287971405e-05;0.0001019686555502943;0.00011382280080398783;0.0007800966563342575;8.953327644185062e-05;0.0006221865983213821;0.0001729084563954587
325;arrêter;0.0;0.0003387486464388444;0.0015166473965625069;0.006216222249175147;0.0015265037240741687;0.001245604404897229;6.589146060485157e-05
326;art;8.07587557673947e-06;6.356718140316515e-05;9.095424980954918e-05;0.00014239105210498652;6.292479535411372e-06;6.809059384566883e-05;2.5278517523886617e-05
327;articles;4.2843666464395665e-07;0.00015305043546654914;8.791193372451918e-05;0.0001935579293683242;0.00032781363420774013;0.00016451176551907787;1.774898530903423e-05
328;artificiel;0.0;5.433726724792187e-05;0.0;0.0006996094835062499;9.713190513689778e-05;0.00010630782312795493;6.78411928761919e-05
329;arôme;2.441976789501086e-06;2.78566884638986e-05;0.0;5.9754556800633795e-05;3.821993881066887e-05;5.828874988204097e-05;1.785645740842298e-06
330;as;0.0013746897974838874;0.0026990851893055265;0.0;0.00024650112913681777;0.0;5.244281000780585e-05;0.0
331;aspect;0.004831888746807389;0.007858049394428574;0.00652427466038673;0.0197269331739788;0.0;0.003941963785348392;0.003449934468406557
332;asphyxie;0.0;0.0;0.0007826088112830966;0.0008672611846108388;0.0;0.0;3.5488064572050374e-05
333;assage;7.82500095665253e-06;4.841547765717921e-06;3.1369333158933794e-05;0.0002991358768127658;2.0291840000157167e-06;7.166528669126986e-05;1.0700092229158163e-05
334;assayer;1.7297036259262727e-05;0.0;6.151867842408905e-06;0.00031953823990342575;0.00010191207126390477;0.00020321484703873633;5.3810979221320574e-05
335;asseche;0.0;0.00020563809656688693;0.002293085032041697;0.0007961217521255913;2.1808304842527057e-05;0.000666351895995478;8.683390717984305e-06
336;assimilé;0.0;0.0;0.0;0.0010330046799735312;6.3458638938724565e-06;0.0;0.001403567853009088
337;associant;0.0;0.0005764125270834866;0.0;0.0015298664509828148;0.0;0.002993724942551057;4.468062934342133e-05
338;association;0.0;0.0;0.0;0.002618696129198487;0.0;0.0;0.0
339;associe;0.00521710664325294;2.1141401481876837e-05;0.00032406009626738484;0.001637783177610709;0.0;0.0008632200521455559;0.0008352264368005393
340;associer;0.0007828143578769492;0.002850150982884257;0.0014615062731336732;0.002825574559343311;9.234340234037812e-05;0.00014871045132640496;0.0
341;assombrir;1.2620314534746807e-05;4.133263470635017e-05;1.1373033275358615e-05;0.00018952113378895052;6.959218252030907e-06;0.00019453890464663943;6.370376624653126e-05
342;assortiment;0.0;0.0;0.0;2.7716134211849134e-06;2.602775797435153e-06;1.4181546932673343e-06;1.769233258487715e-06
343;assouplie;0.0;0.0;0.0;0.004847430333308759;0.0;0.00015201968723519508;0.0
344;assouplir;0.0022701821003849056;0.0;0.0;0.007391551452644259;0.0;0.000625825487246042;1.4131361329509684e-05
345;assouplissent;0.0;0.00013761893645795526;3.423298041578326e-05;0.00041536841263148844;0.0;0.00013414121416196835;6.775603591489558e-05
346;assouplit;0.0;0.0;4.694449717565146e-05;0.00019472185749052772;3.4697938280356985e-05;5.589103300514147e-05;6.0029542027011664e-05
347;assumer;7.335733409402159e-06;0.0;3.607831039231738e-05;0.00023394962512698233;3.598245647331591e-05;0.0002801610381002251;0.00011730482352891417
348;assurance;4.5075537453721994e-05;0.0;8.386780028154813e-05;0.0001747011731694633;5.726381962906108e-05;0.00025546185536067954;0.00013043472606859627
349;assuree;0.005892774686578914;0.0;0.0;0.0;0.0;0.0;0.0
350;assurer;3.170628844767472e-05;0.0003506009797638759;0.0001296306897416124;0.003649389239410686;0.00019656483437348804;0.0008390928280673576;4.8522006575732066e-05
351;assèche;0.0005717104096447307;0.0;0.002568589698291588;0.01037154767099974;0.00038593018457894657;0.009602471854156224;0.0079489350346724
352;assèchement;1.1926725127777824e-05;9.791622395819673e-05;6.733607193872929e-06;0.000271488747375662;6.691632367294116e-05;0.0003351603024240747;0.0
353;assècher;0.0;5.285600965860811e-05;0.0;0.0;0.0;0.0003340298826594893;4.464116480065861e-06
354;assécher;0.0;0.0;0.013494977792834265;0.009980853022355183;0.0;0.00015931225880962835;0.0
355;asséchés;6.156362554513484e-06;0.0003182498950970588;0.0;0.0007692016888396517;0.0;0.0003887604648677277;0.00012060947033905184
356;astronomique;9.427784151446422e-06;0.00013167382367254183;1.0725127074018883e-05;3.578315397686637e-05;2.8566236466380616e-05;4.8400393909052604e-05;6.86782546656163e-06
357;astuce;0.0;0.0010924042077643118;0.0;0.002718786990974634;0.0;0.001145044671655998;0.0013798616665745185
358;astucieux;0.00010173952242596732;0.00018735056160768936;0.0;0.00015320065999118132;3.988321284547683e-05;0.00021335442071913007;9.368009296824896e-05
359;atache;2.7706355181435372e-05;9.358738340313025e-05;3.841091122900104e-05;0.0001859732399310757;3.09512138053301e-05;9.759402678960408e-05;0.0
360;atomique;0.004359302054518945;0.0;0.0;0.0;0.0;0.0;0.0
361;atopique;0.0;0.0;0.0;0.0028647816351643866;0.0;0.0;0.0025017146922056742
362;atopiques;0.0;0.0;0.0020790667053435293;0.008755634780321488;0.0;0.0;0.0
363;attache;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
364;attaché;0.0;0.0;0.0;7.19807949161388e-06;0.0001153888883163071;0.0;0.010762945771492729
365;attaque;1.669143223615845e-05;0.0;6.581082763006959e-05;0.00044430043136326717;5.814678030893714e-05;3.257169964173969e-05;2.2592516395935202e-05
366;attaquer;0.0;0.0004522711562558373;0.0;0.00016683251574625043;6.097369116645598e-05;7.993430094028641e-05;0.0
367;attendais;0.002456632980188477;0.00018292817996245274;0.012141094253391145;0.008113233281044267;0.04369170866295758;0.0019481601061186575;0.0
368;attendrai;3.212371192268147e-05;0.00014452852503168994;6.291073035959796e-05;0.00013265036880857987;0.0002459735676142885;0.00017078110581817186;0.0
369;attendre;0.009490724264511892;0.009553070711625498;0.0016380904776341324;0.020235382947117957;0.013392485992944625;0.01408841245235399;0.0
370;attends;0.0;0.0;0.00354983699665631;0.01718124303578332;0.0007341503485955311;0.0002562256778127278;0.0
371;attente;0.013022563575275361;0.0;0.001072748039654896;0.0;1.356432976772703;0.0;0.0
372;attenter;0.0;0.0113596542696712;0.003512950243419678;0.0059864012670330525;0.0561038654338137;0.0;0.0
373;attentes;0.0008861553387443294;0.001535806099532647;0.00013192317054531517;0.0022562383841193694;0.016386058259139056;0.006094324945257569;0.00019583402952092011
374;attentif;0.006684681494533438;0.0;7.983614539247054e-05;0.0;0.0;0.0;0.0
375;attention;0.0009990353924322001;0.0104580335773756;0.005411391430955601;0.023187142594176084;0.001527239340388804;0.009915847591876442;0.008984139630645987
376;attentivement;0.0;0.0;0.0;0.000990518033212142;0.0;0.00013431170480323964;0.0016946069947036515
377;attenue;0.0;4.8144169185105734e-06;0.0;0.0014458933820605433;0.0002803816427629116;0.0009788876907735622;0.0003047445726763948
378;attenuer;0.0;0.0;6.941791447386161e-05;0.0005508830697808812;0.0;0.00026690951969943433;0.001459912479780007
379;attirer;1.7408409452443236e-06;8.0687357166579e-05;3.063539690535498e-05;0.00046003780441421596;9.03308045719911e-05;0.00044146518836329804;0.00010148498643530855
380;attractif;0.0035383137556376136;0.12094793302054416;0.0;0.00954117325946163;0.0;0.0;0.0
381;attrape;5.071179954337628e-06;0.0009437278971979225;4.618771897428463e-05;0.00045500537597333013;3.082112841916597e-06;0.00021896865336969195;0.0
382;atténue;0.004053964074640082;0.0004955676701783077;0.0;0.0007622571002115815;0.0;0.0004689076350731327;0.0
383;atténuent;0.0;0.0;0.0;0.002413921349226584;0.0001259850647574075;0.0;0.0
384;atténuer;3.966029766029666e-05;0.0010795146997090062;1.5105968642346762e-06;0.002817076935943339;0.0020219978756942057;0.0026019862550355787;0.0006530334110512038
