;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
2665;logtemps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
2666;loin;0.0;0.0023821292245461453;0.0;0.0;0.0;0.0;0.0;0.0;0.014358550972060362;0.00539898718072258;0.0;0.0;0.0;0.012102569095950297;0.0;0.005372325095763148;0.010716726326796697;0.005024354017639451;2.2626143305821592e-05;0.007627813667234031;0.0012547937003849186;0.0035005924433268187
2667;loins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016412501721436903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2668;lol;0.0009055908137838658;0.0011250164922894904;0.0006888082465077085;0.0012485349104587133;0.0;0.0;0.0;0.00019205898550125398;0.007170284312322208;0.0017883286389176365;0.0;0.0;0.00043493070260706106;0.00107733708683172;0.002134614426451191;0.0;0.0;0.002039502641423189;0.0;0.0;0.0;0.0013599884463219858
2669;long;0.002186522472846349;0.0;0.005891592853517304;0.0;0.0;0.02145168931041189;0.0;0.0;0.027147471651511736;0.010016190371966424;0.0;0.0296931416294562;0.026535712973349355;0.14779760012071896;0.05956710784189468;0.28543970184528783;0.005095058255890847;0.0;0.0010739979501654805;0.05465933093989127;0.0;0.0
2670;longer;0.0;0.0;0.0;0.0;0.0;0.0;0.007863552343288392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022641913885014255;0.0;0.0;0.0;0.0003470053942471021;0.0;0.00018421029361980403
2671;longeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025845476979044404;0.000384083495461438;0.0;0.00024825298150920916;0.0004625021034014908;0.0;0.0
2672;longs;0.0;0.0;0.0;0.0;0.004378463008616022;0.0;0.0;0.0;0.004766224316347022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2673;longtemp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.711320836831423e-208
2674;longueur;0.0;0.0;0.0;0.0;0.00021745149401922932;0.0;0.0;0.005310883663149235;0.0;0.038305907882384665;0.0;0.0;0.005111395342364594;0.047472094840214044;0.0;0.04557436235237385;0.03727102291685983;0.0;0.004060345724492372;0.015662242332673947;0.0;0.008011779987766553
2675;longueurs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016031522671914999;0.0;0.0;0.003986054959904934;0.00287941029225323;0.0019149331719405462
2676;lontemps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005475405862660617;0.0015265250866803137;0.0049999915547868454;0.0;0.0;0.0;0.0;0.0;0.0026829170048082696
2677;look;0.0;0.0;0.0;0.0;0.0;0.0;9.163331111329453e-06;0.0;0.0;2.903062717953916e-06;9.995728194680764e-07;0.0;0.0;0.0;0.0;2.175966566349984e-05;3.399872325248764e-05;3.9984882138860563e-05;0.0;1.0624640968997812e-05;7.087067863857474e-07;1.506184043458857e-05
2678;loose;0.0;0.0;0.0;0.0;0.0;2.610671844536174e-06;0.0;0.0;6.243311089066348e-06;0.0;1.1389058593897575e-05;3.882898340348353e-05;0.0;0.0;0.0;0.0;0.0;0.00014711908396534265;0.0;0.0;1.4373094624346815e-05;0.0
2679;loreal;0.0;0.0;0.0;0.0;0.0;0.0;0.019338247419293905;0.0;0.0;0.0;0.0;0.0;0.0010844416687974434;0.005527771664492301;0.0;0.0037078945365666264;0.0011546263054810165;0.010889558251442492;0.001157369779938116;0.0006286314117354994;0.0;0.00037084988353442105
2680;lorealpro;0.0016487048509079647;0.0;0.0;0.0;0.0005754237587744771;0.0;0.005000407330127096;0.0;0.0033735959176398383;0.0;0.0;0.0;0.0;0.011125728359110893;0.0;0.0;0.0;4.200982351225182e-05;0.0;0.008782345313040976;0.0;0.0
2681;loriginal;0.0;0.0;0.008364406521499562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2682;loréal;0.0;0.0;0.0;0.0021093442998211874;0.0;0.0;0.017791571216610326;0.0;0.0;0.0;0.00018707195066037057;0.0;0.006067910629078202;0.009342538704600849;0.0;0.0010794587218705021;0.006616585645278226;0.0;2.4380159261629323e-05;0.0;0.0;0.0
2683;lot;0.0;0.0;0.0;0.0;0.0;0.0;0.0078038536786626065;0.0;0.0;0.0;0.00023975728763204413;0.000676301322829409;0.0;0.0;0.0;0.0;0.0;0.00033418945325812947;0.0003819304554648934;0.000185281313305997;0.0;0.0
2684;lotion;0.0;0.006876793040900358;0.0;0.02218047734724391;0.0;0.0;0.004950616315845341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01515572178372743;0.0;0.0019289353995892477;0.0;0.0;0.004330475391061566;0.0
2685;louis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.833416560785948e-08;8.521232231666928e-05;8.456287795929257e-07;0.0;0.0;0.0;0.0;0.0;6.263998214379826e-05;0.0;0.00037665943592883903;0.0005977867028630129;0.00041028818468162836;0.00020305504842119135;4.793738645639186e-05
2686;lourd;0.0;0.0;0.006170377499320208;0.005436334639877974;0.0;0.0016606631231400732;0.0;0.0;0.013335279935424313;0.004067017560284524;0.0;0.0;0.0;0.0;0.0;0.03243394863473093;0.0;0.006175227247997321;0.0;0.0;0.009647429320417242;0.04041331275511949
2687;lourde;0.0;0.0;0.0;0.0;0.0;5.558711699407619e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004737155948360143;0.0;0.0;0.00042217385505229484;0.00024827724908915597;0.0;0.004538668780799109;0.0
2688;lourdement;0.0;0.0;8.787244733064778e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.682315066148435e-06;0.0;0.0;0.0;0.0;1.5413564954773714e-05;9.438996463182728e-08;5.884887011565019e-07;0.0;0.0;0.0;0.0
2689;lourder;0.0;0.0;0.0;1.2083318744334263e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0921940872810485e-05;0.0;0.0;0.0;0.00039560728715917623;0.0005816945393781167;0.0;2.527851717724886e-05;0.003264646073655611;0.0007286062712728892
2690;lourdeur;0.0;0.0;0.0;0.008645744737787725;0.0;0.0;0.0;0.0;0.0;0.0;0.005613627181188151;0.0;0.0052395122358988465;0.0;0.0009829040134758668;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2691;lourds;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8054786527355146e-05;0.0;0.0;0.0;5.37274753044091e-05;0.0;0.0;0.0017261971203041948;0.0;0.0054776000218098465;0.0;0.0;0.0;0.0;0.006370073895546272
2692;love;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008922210474907147;7.890343831884316e-05;0.0;0.0;0.004719640822193416;0.0
2693;lover;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
2694;lu;0.0005530652090793325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00283768435646315;0.0;0.0;0.00015390218809696027;0.0;0.002377983322111219;0.0008741185543569141;0.004348846450045736;0.002050428222439744;0.0037039128634203107;0.0;0.0013707690906303784;0.0053555432717646324;0.00044290649474099564
2695;lubrifier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010609404909952591;0.0;0.0;0.0;0.0;0.012988750277280211;0.00049628187485298
2696;ludique;0.0;0.0;0.0;0.0003956093669426988;0.0;0.0;0.0;0.0;0.0;0.0;0.0003686653013120393;0.0;0.0;0.0038745488449357765;0.007364886437926688;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2697;luire;0.0;0.0;0.0;0.008333560094605473;0.0;0.010373942627466718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031994894769670637;0.0;0.000962570971992174;0.0;0.0
2698;lumineuses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016687649712951146;0.00012677040744155888;0.001527989660887191;0.0001183859538393386;0.0;0.00037744202257840716;0.0;0.0;5.5550697156896335e-05;0.0;0.00046368040715743657;0.000468983663110545;0.0;0.00016982819649035438
2699;lumineux;0.0021910941949677366;0.0;0.0;0.04010967901315677;0.009017682620824438;0.0;0.0;0.0;0.0;0.006529447574338466;0.0413397563375476;0.0;0.011324919007127439;0.026473110899130486;0.005448778236637436;0.019273136916541568;0.0;0.0009462509852697718;0.015531320576780966;0.012821491359996775;0.0;0.0
2700;lumino;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003236116752006878;0.009735880933942101;0.0;0.0;0.0;0.0001217103456705524;0.0;0.0032539403331666053;0.0;0.0
2701;luminosité;0.0;3.1828089682177375e-05;0.0;0.00038611466596158645;0.0;0.0;6.147267925664928e-05;0.0;0.0;0.0;2.7185963319855595e-05;0.0;0.0;0.0;0.0001966093775462837;0.0006993482120578376;0.0;0.0;0.0;0.0;0.0;0.0
2702;lumière;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020569446632750185;0.0012053557989963983;0.0;0.000541152719882506;0.0006218920778270864;0.0;0.00018563564926999697;0.00035126172520587594;0.0001986945058113041;0.0003256398372180717;0.0006409541478104712;3.662982363399537e-05
2703;lumpa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005419702875911322;1.8761498676177581e-06;8.154675887505983e-05;0.0;0.0;0.0002685597144203945;0.00024202125348236363;0.0002646065967340226;0.0;0.0;8.742555123819224e-05;0.0
2704;lundi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.93438373985965e-05;0.0;0.0014238154576912858;0.0;0.0;0.0;1.442235718538363e-05;0.0004674046751909793;2.7874159873118438e-05
2705;lunette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.367860544789724e-05;3.1638764519841813e-05;0.0;0.00013118382562240003;0.0002265139306883142;0.00013028136330216293;0.0;0.0011383337275474618;0.0;0.0012327538366665644;0.0;0.0;8.130260188823626e-05;0.0
2706;lus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022612442439892094;0.0;0.0;0.00023399830056841235;0.0;0.0;0.0;0.0;0.0;0.0003215775264372745;0.000502708248741453;9.731986736932099e-05;0.0;0.0001166145916745297
2707;lustrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6454353830704013e-05;0.0;0.0006217500529307907;8.649273049200645e-05;0.0;0.0004462349779260631;0.001516644889749842;0.0;0.0;0.0;0.0;0.0005858275471988671;0.0;0.00017377870634918365
2708;lutte;0.0;0.0;0.0;0.0;0.0;0.0;2.3684611854264596e-05;0.0003372628426166322;0.0004346831726863272;0.00017084776641764955;0.0019226525092549713;0.00014160392639689593;0.0;0.0;0.0;0.0;0.0005794069519735955;0.0;0.0;0.0005129069834021464;0.0;0.00016562816342884952
2709;lutter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00632813632738757;0.0062616679568957305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00035074099898847787;0.0;0.0;0.0;0.0
2710;luxe;0.0;0.0;0.0;0.0;0.019940058510435153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005612330576835338;0.0;0.0;0.014162501925161919;0.0;0.0;0.0;0.0;0.0029609493096440123;0.0
2711;lycée;0.0;0.0;0.0;0.0;0.0;0.0;1.2736417167789148e-05;4.4416841567529105e-06;0.0;0.0;2.8050973547402624e-05;0.0;0.0;0.0;0.00034961353502017977;0.0009484838708058728;0.0002798460871797044;0.0;0.00015699801543434365;8.64916249002236e-06;0.0;0.00012227524707917578
2712;là;0.0028915171593556313;0.03327422537940583;0.0;0.0;0.0;0.0075435105207633975;0.043353960718287995;0.0027621511594391494;0.008114501380202952;0.012711039995534008;0.0;0.0;0.005896622609531427;0.030089463085545998;0.018974700324393523;0.060651734457446545;0.0068043645689075906;0.011876584809177077;0.037592758559195416;0.02175715390071836;0.002366071170803963;0.012498865457950974
2713;lègere;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003520664752417976;0.0;0.0;0.0036713014183875265;0.0;0.0;0.0016246070100159507;0.0005194577892256257;3.965349571981524e-05;0.0;0.0;0.001222473712481141;0.0;0.0
2714;lèvre;0.0024688606589667954;0.00398998585220453;0.0;0.0;0.0;0.0;0.0018740358589049914;0.0;0.0;0.0;0.21482613560175404;0.0;0.015693800343017157;0.0;0.0;0.10959804913328501;0.0050154892131010495;0.0;0.006149009091630017;0.0;0.03818738834124278;0.0
2715;lèvres;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009462169414064516;0.0;0.0;0.0;0.0;0.0007492218888469757;0.0;0.0;0.0;0.0;0.0;0.0
2716;léger;0.0;0.0;0.06889940689150308;0.04078518511681068;0.0038029622819617747;0.036170825502413614;0.0;0.026617645213916012;0.0;0.004670379739910796;0.0;0.0;0.004188887162475196;0.0;0.014235976507236356;0.22057620004554088;0.0;0.0;0.0;0.0008598465136937264;0.020197193563536386;0.1006388410825854
2717;légereté;0.0005928961024144352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.085527531584883e-05;0.0;0.0015946644283927095;0.0;0.0008873259024343078;0.001376144314039793;0.0004982083024455881;0.0;0.0;0.0;0.0
2718;légère;0.0;0.0;0.0;0.00020710761598430338;0.0;0.0;0.0;4.335019426926703e-05;3.151219156039041e-05;0.0;4.0605252714308974e-05;0.00021852551198037908;0.0;0.0;0.0;0.0010420729664556644;0.00019294755947225705;0.0;0.0;0.0;7.522833567563795e-05;0.00042048533307202375
2719;légèrement;0.0;0.006111285633610731;0.010735115602740425;0.0015474729624589375;0.0;0.0013768465823166855;0.0;0.0;0.013918846658565836;0.001985063578086613;0.003356861142192024;0.0002793280746610417;0.0085255164427324;0.000183461564825602;0.013263091876291856;0.019556750342023324;0.0003248475724696487;0.00661795875178043;0.0;0.011715029976138179;0.004189498113762638;0.0
2720;légères;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031967415882723976;0.0;0.011160841367947018;0.0;0.0;0.0;0.0011297236814603177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2721;légèreté;0.0;0.0;0.020353446718656243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00548911779737283;0.0;0.0;0.0;0.0008386397241914718;0.00907326276544251;0.0;0.0;0.0;0.0;0.0;0.0
2722;légére;0.0;0.0;0.0;0.003570838543155058;0.0;0.0020357196774139596;0.0;0.0;0.0;0.0;0.0;0.0;0.025250531481733368;0.0;0.0;0.0013244651593829603;0.0014154788548083612;0.0;0.0;0.0;0.0;0.0
2723;légérement;0.0;0.0;1.3205766302275674e-05;0.0;0.0;0.0;7.355463868436259e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020113680573257184;0.0;0.00011184971502015648;0.0;4.718363973484224e-05;0.0;0.00041538191411649245
2724;lésion;0.0;4.155289315721363e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017379421540030598;2.1944749555618384e-05;0.0022594298335250687;0.0;0.0;0.0007896730495576133;0.0004661995260151391
2725;maaman;0.0;0.002544325830738997;0.0;0.0;0.0;0.0;0.0;0.0;3.8637409745460546e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00010469070558370185;0.0;0.001470625531069202;0.001027596800429818;0.00036526678784824015;0.00032631390241997144;4.8628035060766244e-05
2726;mac;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003805563784086987;0.0;0.0011801525892959322;0.0;0.0;0.0004528337249561587;0.0;0.001218670391446167;0.0;0.0;0.0;0.0;0.0;0.0
2727;madame;0.0012105308168398308;0.002576985403592459;0.0;0.0;0.0;0.0;0.0;0.0;0.0034600231988356793;0.0;0.0;0.0;0.0;0.005325847527519643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2728;magasin;0.0;0.06532295543784973;0.0;0.0;0.0;0.010871918489168103;0.0;0.0;0.0013352856652519107;0.0;0.031461193243855226;0.0;0.0;0.0;0.001370271988587388;0.0;0.0;0.013474343785805011;0.015505422447721932;0.023525014605806693;0.02360427164315609;0.006832354269518573
2729;magasins;0.0;0.004643291942838712;0.0;0.0;0.0;0.0;0.0;0.0;0.0009588338995183334;0.0;0.0;0.0;0.0;0.0;0.0;0.0018573643887722616;0.00017931757169800316;0.006004461944567246;0.0032241088129996627;0.0006451730684844068;5.411943262077296e-06;0.0006877664752420902
2730;magazin;0.0;0.0032313178518812075;0.0;0.0;0.0;6.054065588795875e-05;0.0015253391698912967;0.0;8.436634157940072e-05;4.275989889960759e-05;0.0013034526471839072;2.391497888833565e-05;2.0303081428392294e-05;0.0;0.0;0.0003078223075975213;0.0;7.247948153848973e-05;0.000879444984272556;8.006899557335224e-05;0.0;7.583784232583938e-06
2731;magazine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.842892114903828e-07;5.922456537385375e-05;1.639363390802973e-05;0.0003451117429433204;0.0;0.0;0.0;0.0;0.000620473365029334;0.0;0.0003654833260753967;0.0004153650112438474;0.0002482406126764922;0.0006657541996079355;1.4693304320839361e-05
2732;magic;0.0019739244409886013;0.0;0.0;0.004085879090202914;0.0;0.0;0.0;0.00377164364147977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006247824145785226;0.0;9.058743784852568e-05;0.0;0.0;0.0;0.008852538653993398
2733;magie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003994837816427304;3.456905609103495e-05;0.0;0.0;0.0012622006044151765;0.0;0.0;0.0;0.0;0.0;0.0;0.0001411945058420575
2734;magique;0.0;0.0004384549008041278;0.0;0.0034665819265210815;0.004535175815914567;0.0;0.0;0.0;5.965117386963868e-05;0.0;0.008277292321682388;0.017952757967022927;0.009095684057844463;0.05552495955096903;0.0;0.0238194640975244;0.017271975837533076;0.0;0.007373260891302709;0.025684468032641464;0.0;0.0
2735;magnifier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003950615933940708;0.0;0.0;0.0;0.0;0.012976592110208768;0.0;0.0;0.0;0.0;0.0;0.0
2736;magnifique;0.0001870423799114466;0.005877151735434156;0.004333278347242005;0.0;0.005186004857998042;0.0;0.0;0.020045224479570065;0.0;0.0;0.17178560796590184;0.0;0.0;0.005658156007547376;0.0;0.026136105368346915;0.019643969559258456;0.0;0.00010862176752185745;0.015536039220125157;0.008190377086272014;0.001832816213085911
2737;magnésium;0.0;2.3020077277594673e-05;0.0;0.0002027572745822121;0.0;0.0;0.0;0.0;4.572014651136613e-05;0.0;0.0001860776020828972;6.62968499463996e-05;0.0;0.00013984579758662233;0.0;0.0;0.0;4.767217388283834e-05;0.0;0.0;2.7073948302151323e-05;0.00030313577320151855
2738;magsins;0.0;0.008088649299847109;0.0;0.0;0.0;0.0;0.0;0.0;0.00033678032953255333;0.0002132608124222844;0.003905405855595408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2739;mai;0.0;0.0;0.0;0.012160833553874038;0.0;0.0;0.0;0.0;0.0002664671392271143;0.0;0.0;8.881520711438224e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002030378780950666;0.0;0.0
2740;mail;0.0;0.0;0.0;0.0;0.0;4.616824490720555e-05;0.0;0.0;0.0;1.3537706080090706e-05;0.0;0.0;0.0;5.653159848121082e-05;0.0;0.0;0.0;0.0018221497227145218;0.00023774603092045575;8.001803639710825e-05;0.0;0.0
2741;main;0.0;0.0;0.025116237502110814;0.008202972900323914;0.0;0.0;0.0;0.008977464601582457;0.01830271424617306;0.02066366922408748;0.003057447928470336;0.0038551407529272413;0.02239096667315513;0.009967237763837969;0.0005311542029273766;0.05027729804193614;0.0;0.007361342630633198;0.0;0.016404721406463155;0.006394736258194899;0.06176995862669444
2742;maintenir;0.0;0.0;0.0017121371707295328;0.0;0.0;0.0;0.01578451366543515;0.0;0.00792056588734733;0.0059862887644032275;0.0016523465119776938;0.0;0.0;0.002409343729051818;0.0;0.001241712816688769;0.0;0.0005212708683775142;0.0010835667082087388;0.0010091013743202266;0.0;0.0006007936902791691
2743;maintien;0.015692406157356696;0.010334096176082538;0.0;0.0;0.0;0.0;0.0;0.005213561255209907;0.0;0.0033661249876438593;0.01168449411884641;0.0;0.0;0.0;0.006403439717303366;0.01877211721935522;0.0;0.0010968577111320336;0.0;0.001967857998360082;0.0;0.0
2744;maintient;0.0;0.0;0.0;0.0;0.0;0.0;0.012787586128864518;0.0;0.012196946526873486;0.0;0.0;0.0;0.0;0.0;0.01157090865096627;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2745;maison;0.0015772265357387105;0.0017395807881038497;0.000936410526184273;0.002367224699495045;0.0;0.0;0.0;0.0006426596380692234;0.0017778743817977655;0.0;0.0;0.0;0.0042977539081294445;0.004111777910907992;0.00014527115538942424;0.0016707537480462823;0.0;0.005508311591933037;0.006463272019432288;0.0049124332583495986;0.0;0.0
2746;maitriser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000152079904134037;0.0;0.0;0.002220240163834094;0.000767401085105458;0.0;0.0006880053852706687;0.0;0.0;0.0;0.0
2747;majorité;0.0;0.0;0.000630204590445156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024641977536186887;0.008126511112213452;0.0;0.0;0.00019145608659740666;0.0002461698564715605;0.0;0.0002644182484507523;0.0;0.0
2748;make;0.0;0.0;0.0;0.0;0.0;0.0;0.0014181542232740495;0.0;0.0;6.461539665883985e-07;0.0;0.0;0.0;0.0004303716666207931;0.0;0.0037364535559255316;0.00038123519019380315;0.0;7.07892307020768e-05;5.37923636639505e-05;0.0;0.0
2749;makeup;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038308254102632977;0.0;0.0;6.761618233669125e-05;0.0;0.002186906683436105;0.0;0.0;0.0003857884647883664;0.0;0.0;0.0
2750;mal;0.005630819454859851;0.02507077281024221;0.0;0.0;0.004424370447584355;0.0;0.0;0.005342022942240503;0.03025538942700277;0.0007840166439633887;0.0;0.005530111136718456;0.0336387200769118;0.0;0.0036776393451167146;0.0857176359993915;0.0;0.020995598526214604;0.003986211202828565;0.0;0.03570430785381244;0.0030154842658822495
2751;malade;0.0;0.0;0.0;0.00013241522062413386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.536840293828267e-05;1.89072435440086e-05;0.0014125293368668595;5.772025541320598e-05;0.0;6.4398209700217605e-06;0.0;9.624651642633358e-05;9.824399251579031e-05;0.0002719195091491461
2752;maladie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002123136868079646;0.0;0.0;0.0;0.0;0.0009262666707107465;0.0003348559570208177;0.0;0.0;0.0;0.0014500367777575227;0.0039223526268765485;0.0002753637041490175
2753;malaxer;0.0005928961024144352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.085527531584883e-05;0.0;0.0015946644283927095;0.0;0.0008873259024343078;0.001376144314039793;0.0004982083024455881;0.0;0.0;0.0;0.0
2754;malgres;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008001276712459147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2755;malheureusement;0.0;0.000874064521786323;0.0;0.009232204131367123;0.0;0.0;0.0;0.0;0.015384531967897288;0.0;0.009139057162880144;0.0;0.0;0.0010217746446076882;0.00503853242039459;0.008374829026011534;0.0;0.029312972227206906;0.0;0.0;0.015462375897938264;0.0
2756;malheureux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001965639886501765;0.0012848128469573519;0.0;1.6566385614438127e-05;0.000720806962534317;4.120215386838887e-05;3.617864930264849e-05;0.00024477102489455996;0.000226207056942713;0.000334236202100709;0.00026999268254673976;0.0
2757;maltraiter;0.0009611990170075172;0.00177082593583312;0.0;0.0;0.0;0.0;0.0;0.0;0.00061767216835079;0.0;0.00020072030173166194;0.0;0.0;0.0052723328803236475;0.0;0.0;1.1441638901314865e-06;0.0009318732079813047;0.0002950147694925585;0.0;2.8266141599727644e-05;0.0
2758;manche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001311228613398398;0.006112426914777658;0.002680885406587685;0.0;0.0;4.385454396641377e-06;0.0;0.0;0.0
2759;mandarine;0.0010382586981216634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005318285575317308;0.0;0.0040710255453509;0.0;0.0;0.0009736117759063107;0.0;0.0;0.0;0.0;0.0;0.0
2760;manger;0.0;0.0036965578627301396;0.0014673872622201713;0.0;0.0;0.0;0.0022676188628276235;0.0;0.002321743234800831;0.0;0.00035849123605563045;0.0;0.0;0.011515245697540658;0.0;0.0;0.004761836913139409;0.0;0.0;0.0036892966619351338;0.0;0.0
2761;maniabilité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00917436654271777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011156594516503633;0.004872745200474102;0.0
2762;maniable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0055552895067269995;0.0;0.0;0.0002450286624778816;0.0;0.0;0.0;0.0005933362904708783;0.0;0.0;0.00021501987866481807;0.0013478899838668527;0.0007405440679083287;0.0
2763;manier;0.0006125877381808971;0.002215774012551916;0.0;0.0;0.0;0.0;0.0;0.0006873751297900932;0.0;0.0;0.0;0.004656910312947217;0.000940956459294858;0.0;0.0;0.034758350822499166;0.0;0.0;0.0;0.0;0.0;0.0
2764;manifique;0.005779584503293428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020861101967267877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2765;manipulable;0.0;1.6681050357477806e-05;0.0;0.0;0.0;0.0;0.0;0.0;6.338017537360287e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4591673190201972e-05;0.0;0.000679733883601018;5.2388371904509536e-05
