;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1229;dechets;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009846260321746427;0.0;0.0;0.0034091730712094265
1230;deco;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006192451220758362;0.0;0.014771018101936123;7.212116386060574e-05;0.0;2.432036345374444e-05;0.0;0.0;0.0;0.0;0.001087552946845071;0.0;0.0;0.0;0.000310017795427984;0.0
1231;decoiffer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021637483909083856;0.00468386957700588;0.005435174478696572;0.0;0.0009410421408295299;0.0;0.0;0.0;0.0;0.0
1232;decoloration;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006312314560480684;0.0;0.0;0.0;0.0;0.000682091578665929;0.00027507391396077395;0.0;0.0;0.0;0.0010644548578925257;0.0;0.0;0.0;0.0;0.0
1233;decolorations;0.002557752482834171;0.0;0.0;0.0;0.0;0.00847041144087814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011670711637866977;0.0;0.0;0.0;0.0
1234;decolore;0.0;0.0;0.0;0.0;0.008293047472220295;0.0;0.0;0.0;0.00024240723268879928;0.0002870269823045543;0.003443853343299703;0.0;0.0;0.0;0.0;0.0;0.00025442206279959774;0.0046015567404771186;0.0012941887791913151;0.0003504010573367953;0.0;0.0;3.544945382313746e-05;0.0
1235;decolores;0.0;0.00027447676584153137;0.005792145739436628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1236;decoloré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020281724638503896;0.00017869057284844946;0.0021650914994446754;0.0;0.0;0.0;0.0;0.0;3.567220752333375e-05;0.00023676736987612092;0.0020180457922196657;0.0003897217976999815;0.0;0.0;1.1402599057481613e-05;0.0
1237;decu;0.0;0.0;0.0;0.0;1.7507279107393705e-05;0.0;0.0;0.0;0.005332084812440493;0.0;0.00017024040315622463;0.0;0.0;0.0;0.0;0.002621365674614845;0.0;0.0;2.3176467056869467e-05;0.0;0.0;0.0;0.0;4.3657650587751375e-05
1238;decue;0.0;0.0;0.0;0.00022413768388003313;0.0;0.0;0.0;0.0;0.00030496188115717644;0.0;0.0032513844304145785;0.0004799275623876031;0.0001678509962293685;0.000398560284625486;0.0;0.000840335755749684;0.0001696439455187911;0.0017498488515089725;0.002678548303620168;0.0004581002192133295;0.0;0.0;0.00045831674562569206;0.00126143132800114
1239;decus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007551700629931651;0.0;0.0;0.0;0.0;0.0;0.0;0.012426785265101999;0.0;0.0;0.0;0.0;0.0;0.0
1240;defaut;0.0016553660683365085;0.0016068069906510023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007833180286424522;0.0;0.00034474784621420023;0.0;0.0;0.0;0.0;0.0;0.0
1241;defiant;0.0;0.02019242722908144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005289583467246925;0.0;0.002212356308673363;0.0;0.0;0.0;0.0;0.0;0.0
1242;degat;0.0;0.0001118667969970895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001317668256637759;0.0005504597815193415;0.0;0.0002352158105738368;0.0;0.0003157351413593445;0.0017582403705139625;0.0002523671799490889;0.0;0.0;0.0;9.009715897561398e-07
1243;degennes;0.0;0.0;0.0;5.033682989207903e-05;0.0;0.0;0.0;0.0;0.003058472519221527;0.0;0.0002125178202121421;0.0;0.0;0.0;0.0;0.0;0.0;0.0002484497213329054;3.480291718860273e-05;0.0;0.0011167273251649133;0.0;0.0;5.5185573517982394e-05
1244;degorger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007877574431846135;0.0;0.0;0.0;0.0;0.0;0.0;0.010073097708192844;0.0;0.0;0.0;0.0;0.0;0.0
1245;degré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027758798584243084;0.0;0.0;0.0021112813231137675;0.0;0.0;0.0;0.008196430870493085;0.004670797626765904;0.0;0.0;0.002157850167349482;0.0;0.0;0.0;6.327525823937932e-05;0.0
1246;dejauni;0.0;0.0;0.0;0.0;0.0;0.0;9.66682738806638e-05;0.0;0.0003986159251420897;0.0003584237989136034;0.0029014110504781447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001135810851387307;0.0002175189736533575;0.0;0.0;0.0;0.0
1247;dejaunir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00180981158275254;0.0;0.0;4.701605807056026e-05;0.0;0.0080311672712298;0.0;0.0;8.496640195455274e-05;0.0;0.0;0.0;0.00029372509176082664;0.0
1248;dejaunis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016446189102855075;0.0;0.0;0.0;0.0
1249;dejaunissant;0.0;0.0;0.0;0.0;0.0;0.0;0.02372410236095451;0.010462136965144128;0.011748893279758943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007350254403803755;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1250;dejaunit;0.0;0.0018839848680676234;0.0;0.0;0.004545035289230248;0.0;0.0;0.006614812961081785;0.01155613501980617;0.0;0.0024820960471183947;0.0;0.0;0.0;0.0;0.005267122507663581;0.008029504073797907;0.0;0.0002506747219853564;0.0;0.0;0.0;0.0;0.0
1251;delai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002026315528998294;0.0;0.0;0.00014375535376764573;0.0;0.0;0.0;0.002894485321652188;0.0;8.752709050305328e-05;0.0;0.0;0.0;0.0;7.163897217244746e-05;0.0
1252;delicat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.873243593526987e-129
1253;demain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005092233385317451;0.0;0.0;0.0;0.0;0.00041542040060132837;0.0;0.00021715556212812827;8.460617458667707e-06;0.0;0.001257891539235553;0.0020165276292723566;0.0;0.0;0.0;0.0
1254;demande;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012175844914776838;0.0;0.0;0.0;0.0004584197357739048;0.0;0.0011485972686786803;0.0;0.0;0.0016060998620000245;0.0014737402661006952;0.0;7.68928052077948e-05;0.0;0.0036968341381713728;0.0;0.0
1255;demander;0.0;0.0;0.0005652278292858454;0.007253654045071358;0.0015842631810694826;0.001716291357760932;0.0039529069671536375;0.006723305858823704;0.011864095865633452;0.0;0.00449068810415258;0.02183939140630223;0.0;0.0;0.0;0.01744513714394335;0.012570012266784626;0.04035897713287304;0.0008463242002982813;0.0;0.0;0.0320367620364611;0.0;0.0
1256;demaquillage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004132628606179866;0.0;0.0;0.0;5.951737241209437e-05;6.838563943289512e-05;0.0;0.0;0.0;0.000635611558064129
1257;demaquillant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0115360019993282e-05;0.0;0.0;3.456350418435213e-05;0.0;0.0;0.00048712617774590583;0.0001085035604420092;5.0850079188335586e-05;9.370701509315005e-05;0.0001940384033851027;3.3692433482390474e-05;0.0;0.0;0.0003529709371540841
1258;demaquille;0.0;0.0;0.0;0.0;0.0;0.0;5.456298446318714e-05;0.0;0.0;0.0;0.0;0.00011784571658046327;0.0;0.0;0.0;5.386103772756575e-05;0.0;0.0;0.0;0.0003912132756295899;0.0;0.0;0.0;0.000853147999411598
1259;demaquiller;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0115360019993282e-05;0.0;0.0;3.456350418435213e-05;0.0;0.0;0.00048712617774590583;0.0001085035604420092;5.0850079188335586e-05;9.370701509315005e-05;0.0001940384033851027;3.3692433482390474e-05;0.0;0.0;0.0003529709371540841
1260;demarcation;0.0011725582486518719;0.0;0.0;0.0036530590429601595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005143144054001552;0.0;0.0;0.0;0.0;0.005677170591812428;0.0;0.0;0.0;0.0;0.00825313548878281;0.0
1261;demelage;0.0;0.0;0.0012927310882949064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026900821974479043;0.0;0.0008094626923079407;0.002362706294640123;0.0;0.00023776167535452593;0.0003658853920731422;0.001529301073983434;6.313953310355823e-05;0.0;0.00021324828138229578;0.0;0.00015253936633525666
1262;demelant;0.007465707389923446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019351381299632928;3.439853767539475e-05;0.0;0.002179332731636184;0.0;0.0;0.00045346847767889546;0.0;0.0
1263;demelante;0.007054309017728405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03304318006118315;0.0;0.0
1264;demele;0.0;0.0073313333015050455;0.0;0.0;0.0;0.0;0.01185922311595334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1265;demelent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016757533607588665;0.0;0.000274081689925592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1266;demeler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011902979154184557;0.0;0.015658467162682422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.174002137034861e-05;0.0;0.0;0.0;0.0
1267;demeure;0.0030073879762898344;0.0025887773960438583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004879023166703745;0.006475981527901634;0.0;6.951475936082575e-05;0.0;0.0021692851181892166;0.0;0.0005543383120290351;0.0
1268;demi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004710844095137576;0.005609024578392624;0.0;0.0;0.0;0.0;0.0;0.0;0.010832426630229833;0.0;0.0;0.006245597990662099;0.0010395444013574723;0.0;0.0;0.0;0.018220101085835542
1269;demmêle;0.0;0.0;0.0;7.326606943833018e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000767686355558999;0.0;0.0;0.0;0.0;0.004754409279413399;0.0;0.0;0.0;0.0010161479154059971;0.0;0.0;0.0;0.0
1270;dense;0.0;0.0;0.000535142390688189;0.005400569425484662;0.0;0.0;0.0016979916578115212;0.0;0.0;0.0;0.0026851418656224494;0.0;0.006406214105936675;0.0003942353135773335;0.0016451873821556266;0.002374254237381453;0.0;9.969179825694201e-05;0.002011261433879062;0.0014330413932398078;0.0;0.0;0.0;0.000480255153931893
1271;denses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004896977920325964;0.0;0.0;0.0;0.0;0.0
1272;densification;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006820075739581851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025674469540134448;0.0;0.0;0.0;0.0;0.0
1273;densifier;0.0006650340371011206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019343974530415403;0.0;0.0;0.0;0.0;0.0;0.0007527794902252407;0.0;0.0;0.0009461108734593498;0.0;0.0;0.0;0.0;0.001616762710203617
1274;densifique;0.0;0.0;0.0;0.0;0.0;0.0;0.004676519964755787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006194243804583528;1.172299268729556e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000130027046613615;0.0
1275;densité;0.0;0.0;0.0;0.0036511942622122423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021149723650663722;0.0;0.0;0.0;0.0;0.0006846449268174599;0.0;0.0;0.0;0.0;0.0
1276;dent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036316313905278563;0.0;8.972571312581076e-05;0.0;0.0;0.00033931830635471055;0.0;0.0;0.0;0.0;0.00015721223313240932;0.0;0.00011903869348874411;0.0;0.0;0.0
1277;dentaire;0.004661243679389928;0.0;0.0;0.0;0.0;0.015422432047795575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1278;dentifrice;0.0;0.0;0.0;0.0;5.9670188892374476e-05;0.0;0.0;0.0;5.451398121042091e-05;4.478206576549718e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001572015169890505;0.0;0.0;0.0;0.0;7.221090856710682e-05
1279;dents;0.0;2.2416329843609386e-05;0.0;0.0;0.00010013223782866773;0.0;3.6518588600770234e-05;0.0;0.0;8.75869892112472e-05;2.9933667228170555e-05;0.0;1.2249457161265223e-05;3.8376298075338256e-05;0.00015858614875513086;8.294701508600825e-05;2.025640538840073e-05;5.9205197982145885e-06;4.203704919857512e-05;0.00010823799243439218;2.227540009860883e-05;0.0003048644057302508;0.0;0.0002151246140919143
1280;deouis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017733623931592481;0.0;0.00043329402987440474;0.0005977012850515838;0.0;0.0;0.0003417227994538344;0.0018004474400377388;0.0;0.0;1.0596232863264885e-05;0.0
1281;dermacol;0.0;0.0;0.0;0.00835782813275775;0.0;0.0;0.0;0.0;0.0;0.0;0.00011664685125722149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005673472756087144;0.003917425771820229
1282;dermatologique;0.0009367421973910277;0.0;0.0;0.0028429112885825897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015369527509089434;0.0;0.0;0.00034934410839359105;0.0006715199482629815;0.0;0.0010076839465338867;0.0;0.0058773703899395475;0.0;0.0;0.0;0.0
1283;dermite;0.0;0.0;0.0;0.0036289459336664364;0.0;0.0;0.0;0.0;0.0;0.0;0.004019145560007135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015607337802891596;0.002721700336810354
1284;dernièrement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6215932871430015e-05;0.0;0.0;0.0011168803827871958;0.0;7.300915272859472e-05;0.000854502798498916;5.0875908624888366e-05;7.047799528733659e-05;0.0;0.0;0.0008224310118968151
1285;desagreable;0.0;0.0;0.007426256645274092;0.006439938561162636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00808640638754011;0.0;0.0;0.00014565365547971012;0.0;0.00054990591715978;0.0;0.013972481014855246;0.0;0.0;0.0;0.0
1286;descriptif;0.0;0.0;0.0;0.0;0.0616432267580666;0.003498345185245438;0.0;0.0;0.0;0.0;0.0038164317938144685;0.0;0.0;0.0;0.004752145431446872;0.004634812990745576;0.0;0.010807742664822269;0.0;0.0;0.0;0.0;0.03742828326487195;0.010521906923144987
1287;description;0.0;0.007225951345008473;0.010034584513467039;0.0;0.4178180060771431;0.012983498775531638;0.018695714732167773;0.0;0.0030567663090975685;0.0;0.021062672189423575;0.0070542020562764625;0.0015111207413867752;0.0;0.026275722609638303;0.0;0.0;0.0359350482358297;0.0;0.0;0.0;0.0;0.0;0.0
1288;design;0.0005338323261549013;0.001682304001416794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007271583550380422;0.004657880914539804;0.0;0.0;0.00487334885225433;0.0;0.008124276397778052;0.009186197779879857;0.0;0.010490247551307879
1289;desing;0.0010599260760562035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0057196868420034234;0.0;0.004197026080715346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007047225353721155
1290;desolee;9.148359518219599e-07;5.808386503761239e-06;0.0;1.6349625954232605e-05;0.0;0.0;0.0;4.658678518325365e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3118553009098724e-05;0.0;0.0
1291;desquamation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00025486432699806225;0.0008345251314962713;0.0;4.221681521755433e-05;0.0004124783607831226;0.0;0.002131498130106078;0.002109468797527652;0.0;0.0
1292;desquame;0.0;0.0;0.0;0.014430570362106463;2.5506798795415555e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1293;dessange;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002076278539413412;0.0011831139654561323;0.0;0.0;0.0;0.0036177394318800864;0.0;0.0;0.002986649591489905;0.0003600532004213919;0.0;0.0;0.0;0.0
1294;dessanges;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005086988284609619;0.0;0.0;0.0;0.0;0.0;0.00395482019374383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1295;dessechant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017595547717086648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005378239108391334;0.0;0.0
1296;desseche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0039725332369418475;0.002198731267199543;0.0;0.0021535493697095814;0.0;0.0;0.0;0.0;0.0;0.0;0.00010594622323559584;0.0012033115228914355;0.0035226914239597862;0.0;0.004479420463631413;0.0;0.0
1297;dessine;0.0;0.0;0.0;0.0;0.0;0.0;0.002571243755197634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00609992412861891;0.0002354116726229737;0.0;0.001528824784473601;0.0;0.0;0.0;0.00015573807828943032;0.009327146414461241
1298;dessiner;0.0;0.0;0.0;0.0036434120800478103;0.0;8.704444634187041e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.005559654958759349;0.0005557536939748348;0.0;0.0018262690539515142;0.00014264654740703213;0.0;5.4575895188368696e-05;0.0;0.0;0.0;0.0001861393113604008;0.0
1299;dessins;0.0;3.888525736487469e-06;9.402726022729887e-06;0.0;1.505988280211688e-06;0.0;1.8935916422366104e-05;0.0;0.0;0.0;0.0;0.0;3.0433285013847834e-05;0.0;0.0;4.942557141056602e-05;3.913257560574898e-05;0.0003122763639366615;7.816716525898079e-06;0.00017109281674720713;0.0;0.0;0.0;2.4612577711291888e-05
1300;dessèchement;0.0008859828665548408;0.0;0.0;0.0007980535165708872;0.0;0.00011750782347091538;0.0;0.0;0.0;0.0;0.0004986408999555907;0.0032196063810121084;0.0;0.00024816633863591523;0.0;0.0015077435426491526;0.0012052255046124162;0.00020755377010029307;0.0;0.0005170177764717986;0.0;0.0012636022637621345;0.0;0.0
1301;dessècher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001996660418222961;2.1375538736114782e-05;0.0017448711833753967;0.00017121272049642786;0.0;0.0014349209675878012;0.0;0.00021587976929016197;0.00044799813019828387;6.992252916633651e-05;0.001857118615392418;0.00040084711666709305;0.0;2.7918415083044707e-05;0.0002748459220923853;0.0
1302;dessèchés;0.0;0.0;0.0;0.0;5.2636904051264855e-05;0.0;0.0;0.0041660909630711965;0.0;0.0;0.0;0.0;0.0;0.009363044314107725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1303;desséchant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005086988284609619;0.0;0.0;0.0;0.0;0.0;0.00395482019374383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1304;dessécher;0.0;0.0;0.004925754440370231;0.000667603696372062;0.0;0.0;0.0;0.0;0.0019580526415452293;0.0032335281518604355;0.027681525315458397;0.0;0.0;0.0010693923487641581;0.00915119199631584;0.0;0.0;0.0;0.0;0.0034257363123114185;0.0;0.0006531358768481396;0.0;0.05169396618292298
1305;desséché;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004527005123086574;0.0;0.0;0.0;0.0;0.009002487038883341;0.0;0.0;0.0;0.0;0.0;0.0;0.01578536827004226;0.0;0.0;0.0
1306;destination;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002826753759688073;0.00010791787721138974;0.0014367836797568555;0.0;0.0;0.00019506842699500406;0.0;0.0;0.0;0.00014724383386691521;0.0008637411725383429;0.0;0.0;8.729593920026274e-05;0.0;0.0
1307;destiner;0.001196187606782492;0.005065134472987615;0.0;0.00346254899808777;0.0;0.002403146954137421;0.0014927545531849245;0.0;0.0;0.0;0.0034264074539899977;0.0;0.0;0.0;0.0;0.0;0.0;0.0032267852839541152;0.006082642362132828;0.00945434159408451;0.0009434643277409623;0.0;0.00010223243816493987;0.0
1308;destructeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003330577011404754;0.0;0.0;0.0;0.0;0.0;2.943534268553733e-05;0.0;0.0
1309;detail;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012542868604824602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.12406453415248e-06;0.0
1310;detroné;0.0;0.004333386795434155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005150576380043867;6.8433711531798245e-06;0.0;0.0;0.0;0.0005405551991831888;0.0;0.0
1311;deuxieme;0.003196090123036721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1312;devenir;0.0011760386217123699;0.0;0.0011766060434012092;0.0013267298273705055;0.0;0.0018862907557604404;0.0;0.008291283244691486;0.0;0.006131910791868513;0.019139938534377742;0.0;0.007289348747553541;0.0014580228994894265;0.0005754385479160505;0.016964548860015295;0.02165706899399743;0.0032868422479251725;0.014063386262051517;0.009694763994374626;0.0013528556019708226;0.005268917419770499;0.0;0.0
1313;devenu;0.0;0.0;0.0;0.005283081347431582;0.0011838767719183536;0.0;0.0;0.0;0.0;0.0;0.006545461317185541;0.0;0.0;0.0;0.0;0.0;0.0;0.004360478373224206;0.004843756123664416;0.0;0.0;0.0;0.0;0.0
1314;devenus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024204954390826933;0.0;0.0;0.0024068373812311163;0.0;0.0;0.002476114729586317;0.0;0.0;6.953858697133067e-05;0.0
1315;deviendront;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014950123898177845;0.000174554797311741;0.0;0.0;0.0;0.0025401827118319443;0.0;0.0;0.0007879821462838161;0.0;0.0004374102712119483
1316;devient;0.0;0.0;0.0;0.0;0.0;0.0;6.623611653104635e-05;0.0;0.00020526873239223612;0.0002141777535448898;0.0022815115368966404;0.0;0.0;0.0;0.0;0.0;0.0;0.00013748032129278626;0.0008134648989295792;0.00017503323469609877;0.0;0.0;0.0;0.0
1317;deviner;0.0;0.0;0.0;0.0;0.0013850126615395405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005024893340223346;0.005678344536025807;0.0;0.0;0.0;0.0;0.0
1318;dextérité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003110097358103482;0.0023280078619682203;0.0;0.0;0.0;0.0;0.0;3.087699876306389e-05;0.0;0.00022824225193249426
1319;deçu;0.0;0.0;0.002566314718218306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009417724582393976;0.0004169280398757947;1.6349965336521872e-05;0.0034924164374733496;0.0;0.0;0.0007931386448396318;0.0;0.0
1320;deçue;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015155682593645243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1579608112236376e-05;0.0;0.00029378113648513104
1321;dictionnaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.349951780460251e-05;0.0;0.00014781644846822569;0.0;0.0;0.0006932139171482089;0.0;9.28970048027169e-05;0.0014731665840042318;0.0;0.0;0.0;0.0;0.0002029928239911364
1322;die;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6168999069551524e-05;0.0009884527829567733;0.0;0.0;0.0;0.0028252298092401014;0.0;0.0;4.284672079458953e-05;0.0009998941890037142;0.0;0.0002679858326247744;0.0;0.0;0.0
1323;dieu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021827726730643885;0.00013472571799403771;0.0;0.0;0.0;0.0;0.0;0.0;8.362219737365844e-05;0.00021538782635622262;0.001651017857975884;0.001830351872765668;0.0;0.00012951504642050272;0.0;0.0011295785329189741
1324;difference;0.0007768751637283771;0.0;0.0;0.0;0.0;0.006568007740614983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04900117603964453;0.0;0.0;0.0211992058936769;0.0;0.0;0.006324318192328882;0.0;0.0;0.0;0.0
1325;difficile;0.0026495196226886896;0.020958120451992638;0.0;0.002270748870488735;0.0;0.009046848797320012;0.0;0.0;0.0;0.012482055756539163;0.0;0.0;0.014177987752345394;0.00145457060144227;0.013383920448703181;0.05135457274040652;0.02347573404051424;0.0011979878084561653;0.03411379095873326;0.035141632005365964;0.015419662724072957;0.0;0.0010335554802276615;0.04322014528095385
1326;difficilement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004448090510881549;0.0;0.0;0.0;0.0;0.0;0.0;0.021395069825560598;0.0;0.0;0.0;0.0;0.0;0.00035252717913725337;0.0;0.0
1327;difficulté;0.0;0.0;0.0;0.01857972866512721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.132559240503182e-06;0.005162683272700323;0.008981406815849042;0.0;0.0;0.0;0.0;0.0015518967120853556;0.0;0.0;0.0;0.0
1328;diffierement;0.0;0.0;0.0007671974390560633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002667682739135938;0.007197817671246247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1329;différant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005682517839488678;0.0;0.0017072279588586324;0.0;6.334305346867847e-05;0.0;0.0;6.442225021133727e-05;0.0
1330;différence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03626524083281513;0.025210056094118284;0.0;0.0;0.0003268612881893037;0.005102981429859289;0.025240653911190243;0.02729928093301121;0.01305166231902565;0.002215672475850313;0.05309580522849837;0.0;0.0;0.0;0.0;0.0
