;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
126;age;0.0;0.000306587309820774;5.1881986822382565e-05;0.002916650389221814;0.0;0.0;0.0;0.0;0.0009266426204394863;0.0;0.0;5.532767719478009e-05;0.0007214195433987529;0.0019290152140816095;0.0;0.004786109192749749;0.0003365679026636119;0.001258991845158367;0.0
127;agen;0.003462647210485911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010406780496273885;1.997459219589977e-05;0.0;0.0
128;agent;0.0;0.0;0.0;0.00041238566500215586;0.0;0.0;0.0;0.0;0.0;0.0;0.00034216288455461474;0.0;0.0;0.0015361192154720168;0.0;0.0;0.0;0.0;1.0744281033751057e-05
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005651453308414033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007971604409685385
130;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017331741280791946;0.001083133296864521;0.007857616574437553;0.015459018937951674;0.002422070056370726;0.028853579456991414;0.0;0.023109491286274656;0.0043105205004458184;0.0;0.0021654393732869347
131;agrable;0.0007681710246153029;0.0016598984214702883;0.0011064742925146274;0.0;0.0;0.0;0.0;0.0;0.0;0.0021905472814650983;0.0;0.0;0.0;0.0;0.0034654145858811045;0.0;0.0;0.0016833004166021375;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010943573148190246;0.0;0.0;0.0;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.795748745357269e-05;0.0;0.0;0.0002350794155587012;0.0005160416138251522;0.0;0.0006937336757904123;4.714730813977235e-05
134;agreabke;0.0;0.0;0.0014578698565604732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004482598056224163;9.022324729803149e-05;0.0;0.0009619258166405907;0.0;0.0;0.0
135;agresse;0.0;0.0;0.0;0.005745154531562914;0.0;0.0;0.0;0.0;0.0008874556992589311;0.0009398471845212645;0.0008526523436443536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001027571065940452;0.000976899417047572;0.0010002236291143368;2.2558374763156304e-06;0.0;0.0;1.5269747744917883e-05;0.00013114415014089264;0.0;8.227958055308829e-05;0.0
137;agresser;0.0005873795436119793;0.010780825362531735;0.0;0.011556965080730045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000537135573376265
138;agressif;0.0009168761412768679;0.0;0.0;0.0;0.0;0.0;0.003400353776192561;0.0008504885430009738;0.0;0.0017636658148881342;0.0;0.005091232049824278;0.0030821079295360633;0.007870913886614369;0.0;0.006276517490718996;0.0;0.0;0.0001583813016659184
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.485628382505083e-06;0.0;0.0;0.0002705223524690037;0.0;0.0;0.0001859924529980869;0.0009956133544379462;0.0;0.00027922157629744516;0.0;0.002517169776843758
140;agressions;0.0;0.0;0.0;0.002527295550062341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001740760311736053;0.0;0.0;0.0005767564571693488
141;agrèable;0.0;0.0;0.013587230098412227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.00273047374946146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024522641921571674;0.00020238150028066408;0.0;0.0;0.0
143;agréablement;0.0;0.0;0.0;0.02127616585715055;0.0007783507985920377;0.0;0.0;0.008879714582852619;0.0;0.0;0.0;0.0;0.00032328795180307576;0.008265448210313787;0.014658519571469375;0.0036995254171473257;0.0;0.0;0.010246447626366267
144;agréble;0.0;0.005472627813094772;0.0019653080786627662;0.0;0.0;0.0;0.0;0.0;0.003459600849244388;0.0;0.0;0.0;0.0;0.0;0.006062856252564086;0.0;0.0;0.0001680651551903794;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
146;aide;0.0012008564788003316;0.0;0.0008342211366193733;0.004445232087402615;0.0;0.0;0.0;0.0026050343751815555;0.0027161723292711193;0.0;0.023192027835062117;0.0;0.0;0.003872285721476828;0.0032180895796750835;0.011089760987719624;0.0;0.0022427547184470935;0.006574210646838955
147;aider;0.0;0.0;0.005030723777146974;0.0018291394363397454;0.0032857508645154124;0.0;0.0;0.003410336145521168;0.0;0.0;0.000907378441137754;0.005067615443849602;0.000550960892796405;0.007739781770020407;0.0006291991980735803;0.015731153280633226;0.006983923311736157;0.0018067051042219655;0.0
148;ailes;0.0;0.0;0.0;0.002828217289592241;0.0;0.0;0.0;0.0;0.000673983347803301;0.000836255375252349;0.0;0.0;0.0011740466255010529;0.0;0.0008853547679370043;0.0019584892116683507;0.0;0.0;0.0
149;aimais;0.0;0.0;0.0;0.0020514500878448553;0.0;0.0;0.0;0.0010385657279221312;0.0018860567795549023;0.0;0.003463949225554825;0.0;0.0;0.0;0.0029040234267013218;0.003240543546615814;0.0;0.0;0.0
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1136012880667366e-05;0.0;0.006141843470152604;0.0;0.0;0.004700371733046139;0.0;0.0;4.59732145311006e-05
151;aiment;0.0;0.0;0.0;0.0;6.164840244203875e-05;0.0;0.0;8.17522722637685e-06;0.00016313924192715664;0.0;5.3051415740635364e-06;2.999255829746033e-05;0.0;0.0007699960296952777;0.0;0.0002688045010450603;2.2693436528864262e-05;0.0;0.00029015069141712937
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019174362759787923;0.0;0.0;0.0;0.0;0.0011633252534575826;0.0;0.0;0.0008595345662719747
153;aimerais;0.0;0.0;0.0;0.0;0.0007491972671771046;0.0;0.0;0.0;3.168458129582844e-05;0.0;0.0016409419342721453;0.0;0.0;0.0;0.0;0.0009076932440186173;0.0;0.0027491093750957023;0.0007369633592483869
154;aimez;0.0;0.005927149987915431;0.0;0.0;0.0;0.0;0.0;0.0;0.0014870089524787581;0.0;0.0;0.0;0.0;0.0;0.0;0.003378492176297927;0.0;0.0;0.0040178965800948
155;aimons;0.0;0.0;0.0;0.005872160603789082;0.0;0.0;0.0;0.004883645233459612;0.0073711222484236045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.028183395730463176;0.0;0.0;0.0;0.0;0.0;0.0;0.002248722656395795;0.0;0.009752745069007349;0.0031141654443877973;0.0009756205426670782;0.0
157;aisance;0.0;0.0;0.0;0.005157843066040004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005465085765167338;0.0008970839268866245;0.00220601565588185;0.0;0.0
158;aisé;0.0003529191821900247;0.0;0.002066395593217382;0.0;0.0;0.0;0.0;0.0;0.0011059720654346828;0.0;0.0;0.002146746621842854;0.0;2.644573205617408e-05;0.00460831158485121;0.001810141154204489;0.0;0.0;0.0
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.347130451115345e-05;0.0010368542679456082;0.0;0.00027507507077161855;0.000198108039309638
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007656307746158574;0.0;0.0;0.0
161;ajoute;0.000309241487475431;0.0;0.0;0.005850384614100208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008359722557389745;0.0;0.0031767370164182255;0.0005724155375000363;0.0;0.0
162;ajouter;0.0;0.0;0.0;0.0005915826837954413;0.02126410957775317;0.0;0.0;0.0;0.0012982431383485064;0.0;0.0;0.0;0.0;0.0;0.0;0.003005152083393193;0.0006378087224449386;0.0;0.001245538970557357
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2739375995626345e-06;0.0;0.0021539419061935576;0.0;0.0;0.0;0.0018692262292595106;0.004185315555512623;0.0;0.0;8.842608934507203e-05
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034237335709145947;0.0;0.0;0.0
165;alcool;0.0;0.0016977779008966766;0.007451740666807453;0.0;0.0;0.0;0.003463078606408563;0.0;0.0;0.0;0.0;0.0;0.014307948925613302;0.0;0.0;0.0018729504517936999;0.0;0.0;0.0
166;alcooliser;0.0;0.0;1.4460664031215914e-05;0.0;0.0;0.0;1.2757843635536158e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021313314324858246;0.0;0.0;0.0
167;alentour;0.0012102678293844631;0.0;0.0018527925994872166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003971350646808746;0.0;0.0;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.68876981652105e-05;0.0;0.0;4.48889828205545e-05;0.0;0.0;2.395885191182075e-05;2.847904894757425e-05;9.799867910482448e-05;0.0004634457982176137;2.3243604315899152e-05;0.0003209716159452182;0.0
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010760929578553199;0.0;0.0;0.0;0.0;0.0;0.0008282712555755315;0.0;0.0;0.0016491840784237984
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004856716236895638;0.0005940756514284081
171;allemagne;0.0;0.005371170674472715;0.0;0.0;0.0;0.0;0.0;0.0;9.736133292894734e-05;0.0;0.0;0.0;0.0;0.0;0.0008297010601065824;0.002023757097855922;0.0;0.0005343459268767192;0.0
172;allemand;0.0;0.0;0.0;0.0;6.69495239615403e-06;0.0;0.0;0.0;0.0;0.0;0.0035239709979078765;7.446554685469194e-05;0.0;0.0001084874001681411;0.0008781418862255863;0.0;9.154821390859404e-05;0.0006738947879924548;0.0014756884963400589
173;aller;0.001903206070350058;0.0028271877037567726;2.2550893689334686e-05;0.01351499584040227;0.0;0.0;0.0;0.0006007876567632668;0.0033761829672928952;0.0;0.046419961421698394;0.0;0.0;0.001162821555426697;0.01074257206565659;0.07314003096852735;0.006348990421500534;0.003926618289587486;0.012057387322205898
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;8.12854265258759e-06;0.0;0.0;1.3988132283688936e-06;0.0;0.0;0.0;0.0;0.0;4.1217323781044384e-05;2.904026762702946e-05;2.8543898116404727e-05;0.0
175;allergie;0.0;0.0;0.0;0.004099931506238649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010614708884099649;0.0;0.003967647851985513;0.010757703954340092;0.002014089743172157;0.00015841969883018743;0.0001720694307692894
176;allergies;0.002015622344933672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013043049824884792;3.0194231853205305e-05;0.00124451341119534;0.0;0.0;4.148168492590804e-05;0.0;0.0;0.0;0.0;0.0
177;allergique;0.0;0.0;0.0;0.0017824964895901828;0.0;0.0054021488237643465;0.0;0.0;0.0;0.0;0.0;0.0;0.002409794488989223;0.0;0.003748181740887942;0.013019650270494;0.0;0.0036539438461719764;0.0018631272634615779
178;allergène;0.0;0.0;0.0023714353177155503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6400434975539133e-05;0.00016102265962237373;0.0;0.0;0.0;0.0;0.0030140027415743544;0.0;0.0;0.00012522265773696787
180;allez;0.0;0.005683503313299642;0.0005131716207516315;0.0;0.0;0.0;0.0;0.0;0.0038087997781947533;0.0;0.0022501949025975645;0.0;0.0;0.0;0.0;0.008975437447088102;0.0;0.0048933118375517285;0.0
181;allier;0.0;0.0;0.0;0.0051069097965862975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008513807846864606;0.0;0.0;0.0007398685527257128;0.0;0.0;0.004010777547433001
182;allonge;0.001075470968601623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009555234680467472;0.044887842247222844;0.004425926650439454;0.0;0.0
183;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.918559026129289e-05;0.0;0.0;0.0;0.0;0.007340391030590159;0.0;0.0003807168573609717;0.0016271863131819635
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004221976271255181;0.0;0.0;0.0
185;allonger;0.0004419289276889892;0.004543123830103462;0.0;0.0;0.0;0.01496668212370959;0.0;0.0;0.0;0.0;0.0004399095412410506;0.0;0.0;0.0;0.0;0.0553129344921644;0.0;0.0;0.0
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0006281752282609639;0.0;0.0;0.0;0.0227198150743108;0.0;0.0;0.0;0.0;0.003907108435206474;0.0;0.0;0.0
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0058865770033;0.0;0.0;0.0;0.0;0.0;0.011544219382727823;0.01342073374018024;0.0;0.0;0.0;0.0
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;8.12854265258759e-06;0.0;0.0;1.3988132283688936e-06;0.0;0.0;0.0;0.0;0.0;4.1217323781044384e-05;2.904026762702946e-05;2.8543898116404727e-05;0.0
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006385718817685328;0.0;0.0;0.0;0.0;0.0;0.0;0.00317393381972274;0.007275548061364709;0.0;0.0
190;allures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.652801172082987e-05;0.0;5.874720266062163e-05;0.0;0.0010405149204411785;3.8016580724366886e-05;0.00030580040628481846;0.0
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9024676686077183e-05;0.0;0.0;0.0019191411618380754;0.0017987671284785246;0.0;0.0;0.0
192;allégique;0.0;0.00019754870033572238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001746272626940221;0.0;0.0;0.0014145753928536504;0.0;0.0;0.0006567410081909984
193;allérgies;0.0;0.0010146843357693419;0.0;0.0;0.0;0.0;0.0;0.0;0.0010229398333362616;0.0;0.0;0.0;0.0;0.0;0.0012101837189321507;0.000899114319307037;0.0021830906012978465;0.0;0.0
194;alourdi;0.0021808086771617145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012763668912935096;0.0;0.0007833674605706503;0.0001246783400611335;0.0008708895233121045;8.946138685970457e-05
195;alourdir;0.0;0.000962085108441997;0.0007782265994318953;0.0;0.007726773119078072;0.016334926958505795;0.01145872858124939;0.00595125588378913;0.005352019327386841;0.0016909854466831686;0.0;0.0108299355377104;0.0008617214651531709;0.03955280740264677;0.0;0.022276144603028188;0.027167558901696844;0.0;0.0
196;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014850341035657043;0.0;0.0;0.0;0.0;0.0
197;alourdit;0.0;0.0015460328380652562;0.0;0.00037239202013216946;0.0;0.0;0.0;0.00674418848271728;0.0;0.0;0.000257655594305448;0.0;0.00315808310612432;0.0;0.0008885050102220473;0.014741031175150795;0.0013269352188719431;0.0;0.0
198;aloès;0.0025979686448893;0.0;0.0;0.006977895602233677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;altere;0.0;0.0;0.0;0.0;0.0;0.005926570239420419;0.0;0.0;0.00038998270806183516;0.00012051562033277914;0.0006534627172170975;0.0;0.0;4.8592233384270987e-05;0.0;0.00042825297037388574;0.0;0.0010342491619334214;0.0
200;alternance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035378347817173195;0.004491738070667009;0.0;0.0;0.0;0.006547487895913926;0.0;0.009672825816786738;0.0;0.0;0.0
201;alternative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014120001076779154;4.868183078274467e-05;7.374496750651198e-05;0.0;0.0;0.0;0.0005170653747263654;0.0;0.0008220224280066076;0.0;0.0;0.0
202;alterne;0.0;0.0056892221458966245;0.0;0.002926298612182386;0.0;0.0;0.0;0.0019847559345865656;0.0;0.0;0.0;0.0;0.0;0.005994072368474797;0.0;0.0;0.0;0.006275936932617404;0.0
203;alterner;0.0;0.004386814318212439;0.0;0.0;0.0;0.0;0.0034147817269714166;0.0;0.0;0.0;1.8078632621276882e-05;0.00011640380415828325;0.0;0.0023501447097372574;0.0;0.0021036306449884724;0.0012856307572075949;0.0047015814816363756;0.0013147602433740153
204;altérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0032766973854623177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.249529211021972e-05;0.0;0.00041245351859518835;0.0
205;amande;0.0;0.0;0.0;0.00038787323045964925;0.0;0.0;0.0;0.0002579989152880701;0.0;0.0;0.0;0.00015417294284664112;0.0;0.0;0.0019125036933273826;4.266135054835073e-05;0.005623926398530213;0.0;0.0
206;amateur;0.0;0.0;0.003411540144001302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;amazing;0.0;0.0;0.0035846092388485563;0.0;0.0;0.0;0.0;0.0053856915502232365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002859071226169964;0.0;0.0;0.0002688827330804197
208;amazon;0.0;0.032346572483370445;0.0;0.0;0.0;0.0;0.0;0.0;0.012916117943956609;0.0;0.0;0.09411601552267984;0.0;0.004737386731265556;0.0043442569263497915;0.05890695190881885;0.0020524104321486187;0.02267176772111293;0.0
209;amazone;0.0;0.0;0.0;0.0;0.0;0.0073590185155855;0.0;0.0;0.0;0.004083822276804727;0.0;0.004276369347324222;0.0;0.0;0.0;0.00958144283825034;0.0;0.014802375101705704;0.0
210;ambiant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00451841799122224;0.0028482366294263583;0.0;0.0;0.0
211;amelioration;0.0020397011260230706;0.0;0.0;0.0;0.0;0.006693222986547232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;ameliore;0.0007347848099196103;0.0;0.0;0.01732482213220913;0.0;0.0;0.006202217855425955;0.0;0.0;0.0;0.0;0.0;0.003296736095233074;0.0;0.0;0.0;0.0;0.006339573877209075;0.0
213;amener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006804416130101815;0.0;0.0;0.0;0.0;0.0;0.0;0.004666891774596192;2.8721707859956514e-05;0.0;0.0021048034642002617
214;american;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002142930135479146;0.0;0.0;0.0;0.0;0.00024318726206151755;0.0;0.0010713117584744997;0.0;0.0;0.0
215;ami;0.0;0.0036904052019860784;0.0;0.0;0.002692612955342053;0.0;0.01703582691659798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00944567874922156;0.0;0.0;0.0
216;amie;0.010794023821029987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002893944828354039;0.0;3.086910935377072e-05;0.004257482732160615;0.0;0.0;0.0;0.007928630437556242;0.0;0.0;0.0
217;amoindrie;0.0;0.0;0.0;0.004455712363189015;0.0;0.0;0.0;0.0013080188694412113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005458022531216514;0.0;0.0;0.0
218;amoureux;0.0;0.0;0.0;0.001947970251431156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003587572066914034;0.0010891191908901751;0.0;0.0
219;amplement;0.005148092847363591;0.017066701513169826;0.0;0.0;0.0;0.0;0.011620880212765519;0.0;0.0026786592438248916;0.0;0.0;0.007706074883391566;0.0;0.0;0.0;0.001603957567176471;0.0;0.00021784515187630503;0.0
220;amplifier;0.0;0.0;0.0;0.0004691372660888082;0.0;0.0;0.0;0.0;0.00037659007554307873;0.0007318792800144365;0.0;0.0;0.0011116353764455483;0.0;0.0;0.0024290936035287897;0.005205146743454852;0.0026024798555388143;0.0
221;ampoule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008871214335089964;0.002948465540642533;0.0;2.9090679457453372e-05;0.0
222;ampoules;0.0009776315558763758;0.001991519585314185;0.0;0.0;0.0;0.004781097094126147;0.0;0.0;0.003523335699500483;0.009982864644374805;0.0;0.0;0.0;0.0;0.021596575214513934;0.0017090683863905313;0.0;0.0017057025652968594;0.0
223;amuse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019712497707670906;0.00011681077313184351;0.0;0.0;0.0008113912123201038;0.0;0.001410718597096681;0.00010701816727901906
224;amusement;0.0;0.0;0.0027916489463714026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011130668834373754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;amuser;0.0;0.0;0.0;0.00023452242259082925;6.041080668370059e-05;0.0;1.3224230537894472e-05;0.0;9.965838623298495e-05;0.0;0.0;0.0;0.00013104626020351962;8.616978272321677e-05;0.00012099008888237273;0.000609028227758143;0.0;0.0;0.0
226;amélioration;0.0022024033047930093;0.0;0.0;0.016303263159616794;0.0;0.0;0.007034074897577236;0.0010971117660095366;0.001454432641603511;0.0;0.0;0.0;0.0019588027007461477;0.008700336109724491;0.019183436189909087;0.007919310308401551;0.0;0.0;0.0
227;améliore;0.0;0.0;0.0;0.010714069132807015;0.0;0.0;0.0;0.0;0.006159434867235012;0.0;0.0;0.0;0.008172103257953891;0.0;0.0;0.0022896828952907173;0.00885446649635383;0.0;0.0
228;améliorer;0.0;0.0;0.0016837061029245633;0.0005155515348806183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00501081629785824;0.0;0.0;0.0
229;américain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000809709169720476;0.0;0.0;0.0;0.0;0.005244403977292021;0.0;0.0;0.0
230;an;0.0;0.0;0.0;0.002998119936546734;0.0048709907716151385;0.0;0.0115157207579413;0.0;0.22036639696637061;0.0;0.0;0.0;0.0;0.0;0.0;0.23581651222949093;0.0;0.0;0.0
231;analyser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.65131111716988e-05;0.0;0.0;0.0;0.0011628926133899155;0.0;3.3160906234167604e-05;0.0
232;ancien;0.0018375847458655778;0.0039643658446620045;0.0;0.007868647762382594;0.0;0.0;0.007984043354752555;0.0;0.005003693637679515;0.0;0.0;0.0;0.014686891733161353;0.0031331132461089495;0.0;0.012523917212883406;0.01440587025845231;0.0002860294376679229;0.001431243496826955
233;anciennement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002142930135479146;0.0;0.0;0.0;0.0;0.00024318726206151755;0.0;0.0010713117584744997;0.0;0.0;0.0
234;andorre;0.0;0.01197402502378714;0.0;0.0;0.0;0.0;0.007251718011057356;0.0;0.01120769180401202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;anglais;0.0;0.0009229239841213138;0.0;0.0;0.0;0.0;0.001442497293903787;0.0;4.7253313204025496e-05;0.0;0.001463138830071502;6.194670944002564e-05;0.003889249545901816;0.0;0.0;0.0005763895378368521;0.0077629704866642455;0.0008684298584534574;0.0
236;anglaise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
237;angle;0.0;0.004732725295975978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1930555284642346e-05;0.0;0.0019925127726458797;0.0028196436867881703;0.0;0.0;0.0
238;animal;0.0;0.0;0.0;0.006455954624038124;0.0;0.0;0.0;0.0;0.0;0.00013067793464930678;0.0;0.0;0.0;2.0082925166151757e-06;0.0;0.0;0.0;0.0;4.8976591662322576e-05
239;annees;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019169327404270083;0.018904066710052493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
240;annonce;0.0;0.0;0.0;0.0011113389684998315;0.008870680746352264;0.0;0.0;0.0;0.0;0.0;0.01388160906570728;0.030689975468171204;0.0;0.0;0.0;0.0005648742281452724;0.0;0.0013315839090388625;0.001139967656595041
241;annoncer;0.002622744488417883;0.0;0.0;0.0;0.0016009406005482126;0.0;0.0;0.0;0.0;0.0028074475568290553;0.0008778221240643571;0.0;0.0;0.0;0.0015327058209082393;0.0005482464362650032;0.0;0.018569658270885258;0.0
242;année;0.0037306415900591624;0.0;0.0;0.0;0.0;0.08648263276948766;0.0;0.0;0.1529894252879899;0.0;0.004086177041621183;0.0;0.0;0.0;0.0;0.16439737503682594;0.0;0.0;0.0
243;années;0.0;0.005384606979819;0.0;0.0;0.00461032919521532;0.008488478930543816;0.0;0.002291245632191405;0.004882121590391532;0.0;0.0;0.000583391262830412;0.0;0.0;0.0;0.2657237992171673;0.0;0.0;0.0
244;ant;0.0;0.0;0.0;0.0020265905061162127;0.0;0.0;0.0017203016916758592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012781605752978543;0.0;0.0007155086542165243;0.0
245;anti;0.0;0.0;0.0009669892790213425;0.03953821893952354;0.0;0.0;0.0;0.0;0.0;0.0021911490253496437;0.0;0.0033013057139925465;0.0;0.00036003317418845327;0.0;0.056585828435671316;0.0;0.007233163205221238;0.0
246;anticernes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00415332146401735;0.0;0.0;0.0
247;antimicrobien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027812770292192325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;antirides;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046948309090731686;6.746933764091269e-05;0.0;0.0;0.0008110111939131491;0.0;0.0016925261494611158;0.0
249;antiâge;0.0;1.3180050436955132e-05;0.0;0.0042153698140082645;0.0;0.0;0.0;0.0;1.0354091823229934e-05;0.0;0.0;3.067420942988968e-05;0.0;0.00012082546849152756;0.0;0.00021030519892670702;0.0;0.0;0.0
250;antérieur;0.0;8.977499945952329e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002122934323461953;0.0;0.0011549104470270396;0.00047480125308635375
251;aodre;0.0;0.0;4.8962196058788965e-05;0.0;4.4640772553708275e-05;0.0;0.0;3.26195727304436e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.469680228815206e-05
