;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
3892;regretter;0.0;0.0;0.0;0.0;0.009386728779051836;0.00044690358578030915;0.0;0.0019150913333659582;0.00022522927301264038;0.0;0.010907961702041459;0.00860117023936968;0.0035969328123351767;0.0;0.014399934241376118;0.0414637439344737;0.0;0.011003368990660154;0.0;0.0;0.0;0.0;0.014200827454335435;0.0;0.015600413218844892;0.011061707314422206
3893;regréte;0.0;0.0;0.0;0.0;0.00020968400234992822;0.0002952766519491409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.416762646463728e-05;0.0;0.0;0.0;0.0;0.0;0.007137378104921945;0.0;0.0;0.0017308594413134918
3894;reguliereme;0.0;1.7125743384228445e-05;6.252661818520304e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003274581508911218;0.0;0.0;5.6713600135418246e-05;0.00029130447013267545;0.0;0.0;0.0011382484476915016;0.0005407547418144432;0.0;0.0;0.0;0.0;0.0001072866867334726;0.000685316700882012
3895;regulierement;0.0;0.011581388000082904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005404546248923272;0.0;0.00024207268990560272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017979156674577585;0.0;0.0;0.0
3896;regénérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009650227621560025;0.0;0.0;0.0;0.0;0.0;0.0
3897;rehausser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013704635846084433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.670777171264512e-05;0.0;0.0008918429380382672;0.0;0.0;0.0
3898;relachement;0.0;0.0;0.0;0.002304758360081338;0.0;0.0;0.0017886551074299463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011135950954432826;0.002523067712928514;0.0;0.0;0.0;1.594263445766202e-05;0.0;0.0;0.0
3899;relais;0.0011093507443558292;0.0;0.0;0.0;0.0;0.0;0.0034441864832966402;0.0;0.0;0.0;0.001565147336591429;0.0;0.0016563163946008176;0.0;0.0;0.003609646422833494;0.0;0.009249385357526315;0.0005228861469123227;0.0;0.0;0.0;0.0;0.0017877923159431014;0.0;0.0
3900;relaxer;0.0;0.0;0.002437325014047595;0.0030579490732068385;0.0;0.0;0.0;0.00843589674905018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006097426291615215;0.0;0.0;0.0
3901;relever;0.004172216141559972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013359125794997714;0.0;0.0;0.00026872841058114393;0.0;0.0;0.0;0.0;0.00043166944816581585;0.00018992243655699262;0.0;0.0;0.000521622096512506;0.0;0.0013077621325826283;0.00027133667449293915
3902;relief;0.0;0.0;0.0;0.0076431487630986205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3903;relou;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9087434865394913e-05;3.093700391559204e-05;0.0;0.0;0.0;2.451452812845088e-05;5.406425319877623e-06;0.0;0.00012724360731596583;0.0;0.0;2.6385535395617518e-05;0.0;2.2437188227435024e-05;4.97479601078794e-06;0.0;0.0;1.753883858737222e-06;0.00018094633126290274
3904;relâchement;0.0;0.0;0.0;0.00026937693511639273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002803020135000216;0.0;0.00028610912892807877;0.0;0.0;0.005897356458697823;9.731712633292421e-05;0.0;0.00017050319520468468;0.00024198747632827753;0.0;0.004090887884378178;0.0
3905;remaquable;0.0;0.0;0.0;0.0;3.259701689227085e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023809472490607018;0.00044293251279721267;0.0;0.0008672188038667319;0.002045654502407399;0.0;0.00021109005206591146;0.00023131056495098655;0.0;0.0;0.0;0.0
3906;remaquille;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.926620180159499e-05;0.0;0.0;0.0;0.0;0.0015021516792584888;0.0;0.0;0.0005299664534971238;0.0071384830184634835;0.0;0.0;0.0
3907;remarque;0.0;0.0;0.0;0.010109029012283121;0.0;0.0;0.0;0.0;0.0019043835632588351;0.0;0.0;0.0;0.001172006054612256;0.0;0.0;0.0014357504507596015;0.0;0.0011015689884423337;0.005740764223122626;0.0016881740693101529;0.00024172669851420787;0.0;0.00042307802527547796;0.0;0.0014275700767627008;0.0
3908;remarquer;0.0002325984845772801;0.0;0.0;0.016241558448688048;0.0;0.0012825155127468586;0.0;0.0;0.01514060644812403;0.0;0.0;0.0;0.0;0.0;0.0020222432199749505;0.002021656930824853;0.0034838028450171863;0.0;0.002798460512150281;0.0017317702627576911;0.0;0.0;0.011820379908268057;0.0;0.002581803322843208;0.000508025379625085
3909;remboursement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015356972386450682;0.0;0.0;0.0;0.0;0.0;0.0;0.013470403637726213;0.0;0.0;0.0;0.0;0.0;0.0031913564818068355;0.0;0.0
3910;rembourser;0.00254915893170327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01096010401060756;0.0019014417481149435;0.0;0.0001739066643902972;0.0;0.0;0.0;0.004994745327354535;0.0
3911;remercie;0.0006986405005141379;0.0;0.0;0.0;0.0;0.0;0.0018774157982593583;0.0;0.0;0.0;0.0;0.0;0.0;0.004812656211263927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019364073480526984;0.0
3912;remercier;7.946112975782137e-05;0.0;0.0;0.0;0.0;0.004995708268100373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011973643230782174;0.0;0.0;0.0006818028762149461;0.013585774487360654;0.0001834757180581809;0.0;0.0;0.0;0.0;0.0006314081114588317;0.004312365081190824;0.0
3913;remet;0.0;0.0;0.0;0.010972931845315873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3914;remettre;0.0;0.015137808829112195;0.0;0.007881050966687493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011191042744483163;0.0;0.003075762243586163;0.015405366753541472;0.0;0.015372513401078647;0.0;0.02394417131169822;0.006041267604563625;0.0;0.0
3915;remise;0.0;0.007019133014738576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00040082351339184186;0.0;0.0;0.0
3916;remodelable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005106404907971668;0.0;9.083433334691024e-07;0.0;0.0038474376793249587;0.0;0.0;0.0;0.0;0.0;0.0;0.0009063601803261942;0.0017996563435262781;0.0;0.0006241924758280361;0.0
3917;remodeler;0.0;0.0;0.0;0.0;0.0;0.0;0.002698238555377675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006542943179211114;0.0;0.005583499547032548;0.0
3918;remonter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003136224698026948;0.002026911235018446;0.0;0.0;0.0019846288099373824;0.0;0.0022527729378766974;0.002233399851508686;0.0;0.0;0.0003464378719950077;0.0
3919;remplace;0.0016534742045241962;0.0;0.0;0.007135715543330169;0.0;0.0;0.0;0.0;0.0;0.0;0.008819014988242882;0.0;0.0;0.0;0.0;0.008576647536804117;0.0;0.0;0.0;0.0;0.0;0.0;0.0017739625690380253;0.0;0.0;0.01667603163578215
3920;remplacement;0.0;0.0;0.0;0.0026078222224518183;0.0;0.0;0.0;0.0;0.0;0.0;0.0063790344985490514;0.0;0.0;0.0;0.0009852446429941862;0.0;0.0;0.0;0.0;0.00989183731389305;0.0;0.0;0.0;0.0;0.0002273165808902894;0.0
3921;remplacent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001764003052743917;0.0;0.0;0.0;4.0615808910510566e-05;0.0014280620444888804;0.0;0.0077158743695261035;0.0;0.0;0.0;0.0;0.0010657764808149857;0.0003335177577460738
3922;remplacer;0.0;0.003445628253617066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002635624189681206;0.0;0.0;0.0;0.0;0.0;0.024444599879224232;0.0;0.004315131694287598;0.012052604002549596;0.0;0.0;0.0;0.0019809186614721578;0.0;0.0;0.0
3923;remplaçante;0.0;0.0;0.0;0.0003082184752664571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010526816458921908;0.0;0.00016332784647809273;0.0;8.008703774327153e-06;0.0;0.0;0.0004017076733884216;0.0;0.0024858984110598184;6.454481634939424e-05
3924;remplir;0.0032134151608023587;0.005647942945157652;0.0;0.0;0.00647659799984483;0.0;0.006396676359958908;0.0033949221839763436;0.00022751266285883697;0.0;0.0013473117575574021;0.0;0.0;0.0;0.0;0.010095755070749333;0.00034726760996527063;0.01543999177509637;0.014083017460755428;0.0024884313953281658;0.012996388008636452;0.000419331284015414;0.0;0.0010117411817194952;0.0013262962966492395;0.0
3925;remplissage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014704426834146389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3926;remplit;0.0006940082969822023;0.0009469904745318355;0.0006020235122212962;0.008819231797834708;0.0;0.0;0.0;0.004933859800908929;0.0047307568179795045;0.0038818542496587643;0.0055182724830041665;0.0;0.0;0.0;0.0;0.019167465816047804;0.0;0.0;0.0;0.0;0.00480535230718734;0.0;0.001084393030536896;0.0;0.005661288224722419;0.0
3927;remède;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00041637901383662166;0.0031341887967892097;0.0004723703323589006;0.0;0.0;0.0;0.0001656183711170937;0.0;0.00013478721392758472;0.0;0.0040557878778346435;0.0;0.0;0.0;0.0;0.0;0.002347841039044997;0.0
3928;remédier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010127463885721104;0.0009603704240207421;0.0011748663543895822;0.0;0.0;0.0;0.0;0.0;0.0;0.00013424198420243632;0.0005748381297048339;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3929;rencontrer;0.0;0.0006991717298032322;0.0;0.001614082259934978;0.0;0.0;0.0;0.0;0.0013549625638878762;0.0;0.0;0.0;0.0;0.0;0.0026136933783049332;0.0009526901058477716;0.0;0.0;0.0;0.0;0.0;0.0;0.00278268396411728;0.0;0.0029984763445235724;0.0
3930;rendent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010127463885721104;0.0009603704240207421;0.0011748663543895822;0.0;0.0;0.0;0.0;0.0;0.0;0.00013424198420243632;0.0005748381297048339;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3931;rendez;0.0;0.0;0.0;0.0032716052727486946;0.0;0.0;0.011719455705595403;0.0002965722101427907;0.0;0.0;0.012796421588891113;0.0;0.0020133209927688024;0.0;0.014181220223864442;0.0;0.0;0.0038327985027864996;0.0;0.0;0.0;0.0;0.004873269445080965;0.0;0.0032951074942313245;0.0
3932;rends;0.0023124723880240715;0.0057953439022894295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005027905611271908;0.00035417007202900706;0.010582520225016531;0.0;0.011396714616247607;0.0;0.0;0.009345920612459334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3933;rendu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013920469823085736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.750261036898578e-05;0.0
3934;rendue;0.0;0.0;0.0;0.0;0.0069393812834866895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001019657797285488;0.0;0.0;0.0;0.0;0.0;0.0;0.0073146106005159035;0.0
3935;renforcateurle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007466077463270896;0.0;0.0;0.0;0.0;0.014727601550744655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013650608481249355;0.0;3.30197537204388e-05;0.0;0.0
3936;renforce;0.0;0.006294590713412171;0.0;0.0;0.0;0.004797266205904125;0.0;0.023707326303334008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3937;renforcement;0.0;0.0;0.0008965794187710352;0.0;0.0;0.0;0.0;0.0016872032277957254;0.0;0.002099872547692611;0.0;0.0;0.0;0.0;0.0031122399564694507;0.0;0.0;0.0;0.002467960208563078;0.0;0.0;0.0;0.0;0.0;0.003164589769870183;0.0
3938;renforcer;0.0010097519370591123;0.0;0.0008327728702775388;0.0;0.0;0.0;0.0015757703750366705;0.0012873788343351616;0.0;0.0;0.0;0.0;0.0;0.007256127362481403;0.0;0.0;0.0008626469082476362;4.920988156385811e-05;0.0002907068053905916;0.0;0.0;0.003655204759709779;5.603708247803111e-05;0.0;0.002369790034105931;0.0
3939;renfort;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.94011435044576e-06;0.00011208146540964722;0.0;0.0;0.0008027676574892905;0.0;0.0;0.0;0.0;1.8172711958445162e-05;6.53844382960705e-05;0.00010372331929691578;0.0;0.0010381683775690777;0.0
3940;renom;0.0;0.008840002296370738;0.0;0.0;0.0;0.0;0.003204968002547006;0.0;0.0;0.010148727697724657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006689270643568494;0.0
3941;renommée;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.649281762615904e-05;0.0;0.0;0.0006594263110182439;0.0;0.0003938478514999008;3.5777927553962902e-06;0.001102322704942917;0.0;0.00028367161096154035;0.0
3942;renoncer;0.0;0.0;0.0;2.775077829263228e-05;0.00040284309989371337;0.0;0.0;0.0;5.1138992700821336e-05;0.0;9.440236178321058e-05;0.0;0.0;0.0;0.0008401233578994794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.359326970426139e-05;0.0;0.0007271486646945905;0.0
3943;renouveler;0.0;0.0;0.0;0.003666420266585933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022486197731625418;0.001748330514179653;0.0;0.0;0.0021320625783359383;0.0021452571162355128;0.0;0.0017615494403529022;0.0
3944;renouvellement;0.0;0.00276966919798666;0.0;0.0;0.0;0.01320187322894544;0.0;0.0;0.0;0.0;0.00422353529728694;0.0;0.0;0.0;0.0;0.0;0.0;0.004570794265550312;0.0006721865747737358;0.004187119048601683;0.0;0.0;0.0;0.0;0.0024254347680466616;7.650726999776935e-05
3945;renouvellerai;0.002052562817627349;0.0;0.0;0.0;0.0;0.006825354255805599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3946;renouvèlerai;0.0;0.0;0.0;0.0;0.0007700767114079445;0.0015747942860092083;8.180011210009933e-06;0.0;0.0;0.0;0.0;5.9529878853865326e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002182954933768806;0.0;5.68698052721172e-05;0.0;0.0003967526714502654;0.006036945115114176
3947;renseigner;0.0010153978224837548;0.0;0.0;0.0;0.000932199632222066;0.000720209776558892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009139605219450178;0.00018038958459149404;0.005997614079411633;0.0;2.8159215419159452e-05;0.0;0.00024154990264144783;9.99899315425344e-05;0.0;0.0006287961783809607;0.002749755073402599
3948;rentabiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001729332224856509;0.0;0.0;0.0;0.0;0.0;0.0009551978675795201;0.0;0.0002896004682360397;0.0003615703914360842;0.0;0.0022831631614633075;0.000658662040687115;0.0;0.0002534647172007336;0.00016379236914144398;0.0;0.0002544825529405774;0.0
3949;rentable;0.0;0.0;0.0011572423971314032;0.0;0.0;0.0;0.0;0.0018170272137838404;0.0;0.0;0.00038681572008086;0.0;0.0;0.0055080930408570265;0.0;0.0009312524589223895;0.0038983622359891473;0.0;0.002645888972247288;0.005100750205018073;0.0021300487200181283;8.985631709229157e-05;0.0;0.0;0.0011409621032341356;0.0
3950;rentrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1588188699537902e-05;0.0;0.0;1.2835617329457623e-05;0.0;0.0;0.0;0.0001934152514467002;0.0002736186731340985;0.0004143233712694582;0.0010589547921521453;0.0012268723411308843;0.0;5.6799402010322434e-05;0.00028151924684778726;0.0009417466866709232;0.0;0.0004946896840844318;9.180416433438455e-05
3951;renverser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016915033097172078;0.0;0.0;0.006467358976921983;0.0;0.007635026259762307;0.0;0.027121213842592997;0.0;0.010612124407006443;0.007514877768212036;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3952;renvoi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021000727453627452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3953;renvoyer;0.0025076072806200834;0.0;0.0;0.0;0.0;0.007395326184879361;0.0;0.0;0.00029402795022629585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006867282409586199;0.0;0.0;0.0;0.0;0.0;0.0;0.004801933146366702;0.0
3954;reocmmande;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
3955;repair;0.0;0.0;0.0002898729023108051;0.0;0.004257325289767688;0.0016496106562804663;0.0;0.0003795893126994981;0.006677632441598318;0.0;0.0;0.0;0.0029485355860691615;0.047537723310590876;0.00028954854450138114;0.0;0.018113999545564502;0.010091557547733573;0.0;0.014296500942638441;0.0;0.0008276314726292241;0.0;0.0;0.0;0.00689797814092418
3956;reparateur;0.001980893636762014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012920978220353675;0.0;0.0005942126331536793;0.00037198607231775496;0.0;0.0;0.0;0.0;0.0006256414936184892;0.0
3957;repare;0.0;0.0;0.0;0.0;0.0;0.0;0.023626497557432458;0.0001109959182996378;0.0023830309070849384;0.0;0.0;0.0;0.0;0.012687205786064403;0.0;0.0;0.042149250234533246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3958;repasse;0.0;0.005302957176219613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008660301457341356;0.0;0.0;0.0010149658599970211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3959;repasser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005717712857893279;0.0;0.0003457239072856518;0.002210954494738013;0.0;0.0;0.01391109849123076;0.001577080058614542;0.0;0.0012278143808932276;0.008348305331316544;0.0;0.0;0.0014679594106595051;0.001595263695323373;0.0;0.0014313965287005978;0.0
3960;repayer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018822153704729592;0.0;0.0;0.0;0.008430034520738868;0.00036743994057846933;0.0;0.0;0.0;0.0;0.007193616743867557;0.0;0.0;0.0;0.0;0.0;0.0
3961;repigmenrant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002941301433864121;8.487644023440958e-07;0.00038882168792548;5.775148626535318e-05;0.0;0.0;0.0;0.0;0.0;7.177387236575542e-05;0.0012605799983343678;0.0015298820552775276;0.0;0.0;0.0;0.0;4.731917137329939e-05;0.0
3962;repigmentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011479783637384198;0.0;0.04098617424256011;0.0;0.0;0.0;0.012431924590559144;0.0;0.0;0.0;0.0034443958432452486;0.00014609288174476939;0.0;0.0;0.0;0.0;0.0;0.0
3963;repigmenter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030361185484184304;0.0;0.010652403061660518;0.0;0.0;0.0;0.0;0.0;5.558261046900523e-08;0.0001948189721129466;0.0006492562567119485;0.0;0.0005694092411164674;0.0;0.0;0.0;0.0;0.0
3964;replacer;0.0;0.0;0.0003471507383368221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.792791877379909e-05;0.0;0.0;0.0007927456269182564;0.00517541082154078;0.0;0.0;0.0002816724149358425;0.0;0.0;0.00023890321622118503;0.002320024992367298;0.0;0.0;0.0
3965;repond;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0238541172823856;0.0;0.0
3966;repos;0.0;0.0;0.0;0.0;0.0;0.004554152186155236;0.0;0.0027706583569024096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007628870325256241;0.0022216797038088544;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3967;reposer;0.0;0.0;0.0;0.005649317531794143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00847384370368805;0.001641584673138554;0.0;0.0;0.005732629234186811;0.009508362453164965;0.0;0.0;0.0;0.0;0.0;0.002785590793615612;0.0
3968;reposé;0.0;0.0;0.0;0.009880162382509975;0.0;0.0;0.0;0.00039011004249437444;0.005629999413381789;0.0;0.0;0.0;0.0;0.004258295106427202;0.0;0.0026594017605655394;0.0;0.0;0.005382923290656007;0.0;0.0;0.0;0.007667164877165444;0.0;0.0;0.009192832590106725
3969;repousse;0.0011487880523370873;0.0;0.005374160198246736;0.0;0.0;0.001574036690731929;0.0;0.0009215052888049478;0.010324327451223364;0.011389842115488118;0.0;0.0;0.0;0.0;0.02423312493600659;0.020935670425436596;0.0;0.0;0.03245157336864025;0.0;0.0;0.0;0.0;0.0;0.0013143451043660078;0.0
3970;repoussent;0.0;0.0;0.0;0.0;0.0;0.005097177380837727;0.0;0.0;0.0;0.00391065987260669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008543798593486512;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3971;repousser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003012392699206814;0.0001559543501494369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006250768348760718;0.0;0.0;0.0;0.0;0.0;0.0;0.005121789653833076
3972;repousses;0.0;0.0;0.0;3.501901761587166e-05;0.0;4.816326119125905e-05;0.0;0.0;0.00031726233199319635;0.0;9.44044778347084e-07;0.00014806288442616918;6.665436667990358e-05;0.0;0.0;0.0003382990054007612;2.5714001165222522e-05;0.0005654750628316891;0.0006834714759608697;0.0001541442936363178;2.838146221803007e-05;0.0;0.0;1.675199897923979e-05;1.577698176543782e-05;1.8992684773803783e-05
3973;reprendrai;0.0;0.004976771857067291;0.0;0.006849726287330379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00032807152105215177;0.0;0.0;0.0;0.00110127308240384;0.0;0.004770493228752669;0.001768589749971002;0.0;0.0022793642339472148;0.0008200570097846668;0.0;0.0;0.001368973977969957;0.0
3974;reprendrais;0.0;0.0;0.0;0.00610154037859104;0.0;0.0;0.0;0.0;0.0;0.0;0.003019002339436415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002972871744860481;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3975;reprendre;0.0;0.008263536390714536;0.003246550090396046;0.0;0.0;0.0;0.0;0.007109877173259766;9.659457714341679e-05;0.002773113419134457;0.015496562200597579;0.0;0.0;0.0;0.0016301157129229218;0.0;0.0018450993433718162;0.007615181573524632;0.004942911441304311;0.0;0.0;0.0;0.0;0.0008342501099410075;0.0041445875704922515;0.009518845477294337
3976;reprends;0.0;0.0;0.0;0.008812431894928105;0.0029782787004172585;0.0;0.0;0.0;0.00834545355531369;0.0;0.0;0.0;0.0;0.0;0.0005274920346146527;0.0;0.013639934220561983;0.0;0.0;0.0;0.0;0.0;0.0;0.00704747390437585;0.0;0.0
3977;repriser;0.0;0.0;0.0;0.0;2.560183267489159e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002307938280245386;0.0003842186977375835;0.0;0.0008262845786671489;0.0021781250390074214;0.0;0.00032541089179337205;0.00020693244337861044;0.0;0.0;5.505403647910222e-05;0.0
3978;reproche;0.0;0.0;0.0;0.0048366124377255005;0.0;0.0;0.0;0.0;0.0;0.0;0.0023012717555402815;0.0;0.0;0.0;0.0;0.026479804138257065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3979;reprocher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
3980;repulpe;0.0;0.0;0.0;0.010995905151256915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3981;repulper;0.0;0.0;0.0;0.011403731180076674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00042199344082483064;0.0;0.0;0.0;0.0;0.0013119134186383235;0.0;0.0;0.011094501664694187;0.005238957951940909;0.0;0.0;0.0
3982;reputé;0.0;0.0;0.0;0.0;0.0;0.0;3.7220024143614265e-05;0.0;0.0;0.0;6.457064993949346e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.563309880642781e-07;0.0;0.0;0.0
3983;required;0.0;0.0;0.00032340681666361774;0.0;0.0;0.0;0.0;0.0007317500234083399;0.0;0.0;0.0;0.0;0.001425896571509156;0.0018508831236390248;0.0;0.0;0.0;0.0;0.0;0.0016394149389534311;0.0;0.0;0.0;0.0;0.0;0.0
3984;rescousse;0.0;0.0;0.0;0.0021108953327273416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4930465705537955e-06;0.001260325200109953;0.0;0.0;0.0;0.0;0.0;0.00014224007742121358;0.0;9.04089744348234e-06;0.0016941032070181988;0.0;0.0;0.0001057344935315102;0.0
3985;resculpter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01671751686458065;0.0;0.0;0.0;0.0
3986;residu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022168382491730464;0.0;0.0009335135904802025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004022134625688591;0.0;0.0;0.0
