;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
4880;vau;0.0;0.0;0.0062730841722026245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4881;vaut;0.0010458420236005;0.0;0.0;0.003575912014074537;0.0;0.0;0.0;0.00010661232620383997;0.0;0.0;4.1729487762950716e-05;0.0;5.319755226558207e-05;0.0;0.0003437318139294167;0.0;0.0;0.0013469460186118143;0.0;0.0;3.0676024979858096e-05
4882;vaux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007001374316756555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002749783755462659;1.052827997389075e-05;0.0;6.56263832203743e-05
4883;veines;0.00032668733058889847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001221022472494685;0.0;0.0;0.0;0.0;0.0008730758435637234;0.0;0.0023999078447604688;0.0;0.0;0.0001623763678376204
4884;velours;0.0;0.0;0.0;0.0014555756588658967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006062233712827133;0.0;0.00027361159651629805;0.0;0.0006767263873748752;0.0003937796610321818
4885;veloute;0.0007470915989105559;0.0;0.0010216784391971928;0.0;0.0;0.0016094468830105632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005254148738747709;0.0;0.0012714566877178033;0.0;0.001240666763350571;0.00023899282322159868
4886;velouter;0.0;0.003852947238662727;0.0;0.0;0.0;0.0032306513979556395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00504715534482265;0.0;0.0;0.0;0.0;0.0010867499072846692
4887;velouté;0.0;0.0;0.0;0.009596841071987395;0.0;0.004539977124250851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007013710913164208;0.0;0.0;0.0;0.0038440638073635766;0.0
4888;vendeur;0.007683716302913098;0.0;0.0017344466118587604;0.0;0.001958571855153169;0.0;0.00013900351203445245;0.0009515607082561024;0.0;0.00039713020835262133;0.0;0.0010067076264408921;0.0;0.0;0.006491303489754033;0.0;0.010431344348190746;0.0;0.005245498998421744;0.0028657460458197262;0.015384565928042049
4889;vendre;0.0;0.001572275832427496;0.008363341189566506;0.0;0.0;0.0;0.0;0.0005137736115351049;0.0034475777397301372;0.002118633002897628;0.007020801646544061;0.0;0.015075328502821221;0.00014638598603195733;0.0;0.0;0.0;0.0;0.03063015355884082;0.0;0.0158327432731514
4890;vendredi;0.0;0.0;0.0;0.0;0.0;0.0;2.920944263943589e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.0954631444413764e-05;0.0;0.0;0.0;2.258603121790663e-05;0.0;1.1169481752013166e-05;0.0006778545554652329
4891;vends;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3223385446772773e-85
4892;vendu;0.0;0.0;0.0025106407713672355;0.0;0.0;0.0;0.0;0.004188133508303626;0.0;0.0;0.0001706421793143634;0.0;0.0;0.0;0.005368670341720388;0.0;0.0;0.0;0.0;0.00044212074833758054;0.005090428582445096
4893;venir;0.0;0.0;0.0;0.0;0.0005421554068348127;0.0;0.009439939420444184;0.0;0.0;0.0018621620966188638;0.008556378901200035;0.0;0.0;0.0;0.005824969257998944;0.0;0.005204319714170696;0.0;0.0;0.0;0.024133123508272306
4894;venissien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002686694658361966;0.0;7.309750791221838e-05;0.0;0.0003969411563644178;0.0;0.0;0.0016893382478022551;0.0;0.0;0.00028838295690490027
4895;vent;0.0011499257500111645;0.0;0.0;0.0;0.0;0.0;0.0;0.0036731485770181635;0.003747630229135502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001704128518291692;0.0005091762888348543;0.0;3.172297337757167e-05;0.0
4896;vente;0.0;0.0;0.0037713637514321208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01936999137125085
4897;verdict;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00523237063152148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009703711842244113;0.004634286191510348
4898;verdâtre;0.0;0.0;0.0;0.0;2.9231486680262217e-05;0.0;0.0;0.0;0.0;0.0;0.008865234624556552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4899;vergetures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011898717311618467;0.0;0.0;0.0;0.0;0.0;0.005348666956668916;0.0;0.0;0.0;0.0
4900;verni;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.40463742862212e-05;0.0;0.0;0.0;0.0001989217728677642;0.0;1.1636239613783628e-05;0.0;0.0;0.0010711351035076124
4901;vernis;0.0;0.0;0.0006293801235639155;0.0;0.0;0.0;0.0;0.0;0.007556251615243929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01274168560516557;0.0;0.003919772576485454;0.0029812919505926
4902;verra;0.0;0.0092428317391859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006058592052504532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01560638471673868
4903;verrai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005610868501598872;0.0;0.0020025953857979424
4904;verrais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.200723536473886e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019769189830643377
4905;verre;0.0;0.0;0.0013565461428084438;0.0;0.0;0.0;0.0;0.0020070963586999095;0.0;0.0;0.0025543364073769884;0.0;0.0;0.0;0.0;0.0;0.010661113561532659;0.0;0.0;0.0047535156680718746;0.004399118895047593
4906;verrez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3223385446772773e-85
4907;verrons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013904428362594264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004620405545755473
4908;verse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004192464960840923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000576671796975856;0.0;0.0;0.0023554375214652973
4909;verser;0.0;0.008223258069042054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01120134576880333;0.0;0.0;0.0;0.0;0.0;0.0005097082985119005
4910;verseur;0.0;0.0;0.0;0.0;1.7423752545057067e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0056503330601744275;0.0;0.0;0.0;0.0;0.0;0.0
4911;version;0.0;0.008205861275400997;0.0061272065565096;0.0;0.0;0.0;0.0;0.0;0.0;0.0028880187876055073;0.0;0.005304162654670502;0.0;0.0;0.0;0.0;0.0007979976185824578;0.0;0.0;0.001981508031695729;0.002452727246826128
4912;vert;0.0005714018612698315;0.0;0.0024019134055473274;0.0;0.0;0.0;0.00303510267272895;0.0;0.0;0.0;0.0;0.0;0.003458625126980683;0.0;0.0;0.0010602429133159;0.0;0.016561787184267606;0.0;0.005246194503585862;0.008653372689351782
4913;verte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8125334897423042e-05;0.0;0.0;0.0006151298590927334;0.0;0.0;0.0;0.0;0.0;0.0;0.005716481103137038;0.0;0.0;0.001627161089710655
4914;very;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0938864038069108e-85
4915;vetement;0.0;4.13288859839082e-05;0.0;0.0;0.0;7.6358000476246e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9524996523813944e-05
4916;veulent;0.010502639061503206;0.0;0.0;0.0;0.0;0.0;0.0;0.005573209969846168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023552710202808832;0.011353297316851743;0.0;0.00982052972350451;7.200191084201117e-05
4917;veux;0.0;0.0;0.0;0.002780411643206531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006447948987169393;0.0;0.008678830728895625;0.0;0.0;0.0;0.007889493600582258
4918;vichy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014949016570320938;0.0;0.0;0.0;0.0;0.0;0.0020892501636575254;0.0020621004322625112
4919;vide;0.003092263890817719;0.0;0.0003531100339210405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00048017279929424137;0.0;0.0;0.0007049180989672399;0.0;0.0;0.00267215699059416;0.0007581789992705623;0.0;0.004203618907580955;0.0076691464543231095
4920;video;0.0;0.0012101025207924662;0.0;0.0;0.0;0.0018777797785539075;0.0;0.0;0.0;0.0008269113870193759;0.0128776503415589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002899799646612309;0.0012605537494785994
4921;vider;0.0;0.0037905375357363525;0.0;0.0;8.307258566397727e-05;0.0;0.006652520973698425;0.0;0.0;0.0;0.006323960198914133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005865676983177946;0.0;0.002372507413281363
4922;vidéo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009262449191994397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002230805148045363
4923;vidéos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011801405557630982;0.0;0.0016184648252137901;0.0;0.0013161633152189024;1.3338189800814566e-05
4924;vie;0.0;0.0;0.0004017450649625106;0.0005556867582732628;0.0;0.0;0.0;0.0;0.0007054518027502096;0.0;0.0;0.0;0.0;0.001239791986752196;0.0;0.0029466663276468885;0.0004386314028780491;0.0019160476402749025;0.0;0.0;0.006898526734112839
4925;vieillir;0.0;0.0011037002791241222;0.0013489340629671551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001613183938535958;0.0;0.0;0.0;0.0010617850353991738;0.0020815542145620715
4926;vieillissement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015793291485991707;0.005682948339704082;0.0;0.0;0.0;0.0;0.00048568059882207753
4927;vieillissment;0.0;3.267371695441231e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.390741859563176e-05;0.0;0.0;0.0;0.0015607739728655246;0.0004221120462937884;0.0;0.0;0.0;0.000302246163972171
4928;vieillot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4027785137416619e-05;0.0;0.0;0.0;0.0;0.0;0.0;8.865575835243583e-07;0.0007850221633840004;0.0;0.0008369334712648173;0.00015962259510295606;0.00037975589193300566;0.001796958278928237
4929;viens;0.00044446732582479763;0.0038006976035727716;0.0;0.0004907513400529969;0.001108520792506728;0.002341011552393298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01009154331741249;0.0034998600614740295;0.001674651248072561;0.0007328386075609055;0.00014231982266409;0.0005537877073397173;0.01699376127758976
4930;vient;0.0;0.0;0.0;0.0;0.0;0.000870942741081162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006784230591787845;0.0;0.0;0.0;0.0019304002346107849;0.0
4931;vieux;0.0025138568918420083;0.0;0.0;0.004206147387213764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006193536034426871;0.0;0.0;0.0;0.0016164348175404075;0.011134299960832556
4932;vigne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9963049921681255e-06;0.0;6.828564747244026e-05;1.84103402585532e-05;0.0;9.419647744670135e-05;0.0;0.0;0.00038589684750457373
4933;vilain;0.000517784363143336;0.0;0.0;0.0022029312748318573;0.0016299915955204827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032759208355221843;0.0;0.0;0.0037182185657055914;0.0;0.0;0.0007712470090005134
4934;vingtaine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0067574184725275365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022464243520582045
4935;vintage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011095492924642642;0.0;0.004100222038990791;0.0;0.00010219477319572276;0.0
4936;violacer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013961548792861705;0.0007892150984220083;0.0;0.00018077625235193533;0.0;0.0007220245378340287;0.0;0.0;0.0033670570735778605;0.0;0.00037230004470460297;0.0009653869265740334
4937;violet;0.0;0.002403004744540983;0.0;0.0023879917053210137;0.0;0.0017559588015247205;0.0;0.0;0.0;0.0030722226054811196;0.002233563220806247;0.0;0.00042388460905377684;0.0;0.00819978955641826;0.0;0.002170406746783487;0.03897700382855597;0.0;0.0025703907669058193;0.040533248543626714
4938;violette;0.005365051658178857;0.0006539372859086285;0.004525950404492071;0.0;0.0;0.002044289900377326;0.0;0.0;0.0;0.0010190510962236293;0.0;0.0;0.0;0.0;0.0;0.00021316171976049522;0.0;0.01183687487099878;0.0;0.00010299832187432352;0.0010373163884563647
4939;vire;0.0;0.0;0.0;0.0;0.0;0.004808687553878325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031355409074680166;0.006963923502757454;0.0;0.0065511336823157185;0.0
4940;virer;0.0;0.0;0.0003186889884483948;0.006146832778247579;0.0;0.0;0.005216401783147856;0.0;0.0;0.0041305812950018575;0.008123314012330405;0.0;0.0;0.012880744735936214;0.0;0.006585602785724146;0.0;0.015603118930585113;0.0024506686505187253;0.016206364247656934;0.0005664178900106629
4941;viril;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3223385446772773e-85
4942;visage;0.0;0.005491701499738691;0.0;0.0;0.0;0.018863052713650512;0.0;0.0;0.0;0.0;0.008534800175111854;0.0031074830074611227;0.0022729709002404317;0.0022396601037623556;0.0011760198344220756;0.12690320318253226;0.0180770980607964;0.012533563437532534;0.0;0.04914856617590585;0.03317960394956902
4943;visages;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002684994674564404;0.0;0.0;0.0;0.0;5.789074421276709e-05;0.0;0.0;0.0;0.0;0.001084965331035709
4944;viscosité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004083458501020796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002198266135966201;0.000287055897163597
4945;viser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6468800163602046e-05;1.7835344963232106e-06;0.0;0.0;0.0;0.0001422232038845328;2.495036298486306e-05;0.0001530272058657855;4.905142317147597e-05;2.9158823450312597e-05;0.0;1.6634206922404497e-05;0.0001967002064123729
4946;visible;0.0010820072945464108;0.0;0.0;0.0;0.0;0.0;0.0;0.0074210193853154974;0.0;0.0;0.0;0.0;0.0024692452115839965;0.0029215734447088017;0.0;0.0;0.0015974049032796472;0.00401155914296101;0.0;0.012499052936602351;0.026318776501812614
4947;visiblement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007230656434033253;0.0;0.0;0.0;0.0;0.0;0.0;0.006232990153435078;0.0;0.0;0.0;1.1696129519679015e-05;0.007752678554239647
4948;visser;0.0025382540382574556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005671871476492307;0.0;0.0;0.0;0.0003564199824848127
4949;visuel;0.0;0.005016576917584964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001619278419791811
4950;vitalift;0.00016805500385878546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008623816899959343;0.0;0.0;0.0;0.0;0.0;0.0;0.003542811508843331;0.00020444547519321628;0.0;0.0;2.730183971296167e-05;0.0010161477682166691
4951;vitalité;0.0009768242822959432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016723873942779525;0.0;0.0;0.0;0.002689171687219976
4952;vitamino;0.0004939875303674795;0.0;0.0024232766614469938;0.0;0.0;0.005490868482240826;0.0;0.0;0.0;0.0018195678253370205;0.0;0.0;0.0;0.004274755138077307;0.004971003477214433;0.0;0.0;0.0;0.0;0.0;0.0034960178076796546
4953;vite;0.0;0.0034246857686849467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007026593446273344;0.008995093413219905;0.0;0.001184268724810078;0.02682588554120331;0.010229442737515995;0.007317236267378049;0.005174184099767633;1.1969315925385741e-05;0.11730331962941278
4954;vites;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004327193913522106
4955;vitesse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023679207052709067
4956;vivement;0.19279132712017985;0.0;0.001967459201099075;0.0;0.0;0.012812267517892178;0.0;0.0;0.0;0.0;0.0026346183775757346;0.01505489039524299;0.0006556806560671465;0.0;0.0;0.011514016578108677;0.0634248346368773;0.009694016851443707;0.0038648319785187448;0.0;0.03921152226552416
4957;vivre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017093524569917308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027655751762152045;0.0017761457244566696;0.0026434219980167456
4958;voila;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004960048299110362;0.005265711001283449;0.0;0.0;0.0;0.0
4959;voile;0.0;0.0;0.0;3.915233739260713e-06;0.0;0.0;3.645356869612089e-06;5.312234220742855e-05;0.0;0.0003562909321492782;0.0;0.0;8.545718819431436e-05;0.0;0.0;0.00041958205306749636;0.0;0.0;0.0;0.0003069866840412837;6.134688115800297e-05
4960;voiler;0.0;0.0;0.0074471855250149675;0.0;0.0;0.0;0.0;0.0;0.008889760181127145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4961;voilette;0.0010012009956860515;0.0023964787555230634;0.0;0.0;0.0;0.0;0.0;0.00026353329919213964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014834481693868566;0.0;0.0;0.001186290312399281
4962;voir;0.0;0.007155166314369344;0.029319858757168003;0.0;0.0;0.0;0.0;0.0;0.0;0.043424305989133626;0.004770574883265531;0.0;0.0;0.0;0.012325028870788362;0.00011311051070521467;0.0;0.0;0.02672206602118069;0.0;0.3713905815733603
4963;voit;0.0;0.0;0.0;0.0;0.0;0.0;0.004914234753500533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044991516846086565;0.0;0.00048506980267590033;0.0;0.0021940123706158765;0.0012236549161986179
4964;vol;0.0019733942138765704;0.0;0.0;0.0;1.276223349298085e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.817808572000597e-06;0.0;0.0;0.0;0.0007035781467735452
4965;volatil;0.001982521371444555;0.0;0.001566295293108881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011575068403788055;0.0;0.0;0.0;0.000429268588078416;0.0;0.0052620696146216265;0.001867062658061067
4966;volontaire;0.0;0.0016932364141201846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012303802444096554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024101303896538573
4967;volontiers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.030914341167923e-05;5.314732811407804e-05;9.838244552532603e-05;0.0;0.0;0.0010891338879578283;5.859725914252035e-05;0.0003628582162705378;0.0006252051343749998
4968;volonté;0.0;0.0004339527498762291;0.0;0.007668414580959028;0.0;0.0;0.0;0.0;0.0;0.00010705577639971155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000589693791942963;0.001854567955993292
4969;volotiers;0.0;0.0;4.840546249587911e-05;0.0;0.0;0.0;0.0;6.2207902713888e-05;0.0;0.0;0.0;0.0;0.0;3.4042219889754005e-05;0.0;0.0;1.648889332842281e-05;0.0;0.0;0.0;9.700701041048885e-05
4970;volumatroce;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0130146162099034e-05;0.0;0.0;3.7826183834888935e-05;0.00011060585198434407;0.0;0.0;0.0;0.00016190299367589508;0.0;0.00028850734505759607;0.0;0.0;0.0002512379203003437
4971;volume;0.010274391016115669;0.0;0.010231554256493117;0.024883863875751897;0.0025690391282796494;0.0;0.013022309375970173;0.0;0.0;0.0;0.0;0.013607873674448415;0.0;0.00231707857496561;0.0;0.0;0.0;0.0;0.0;0.0;0.1420343412966019
4972;volumineux;0.001125324224468015;0.0;0.0;0.0;0.0;0.0;0.01052553651450458;0.0;0.0;0.0;0.0019432879886986925;0.004558506598536644;0.0016064070417990814;0.0;0.0;0.0;0.004842136255292948;0.0;0.0;0.0;0.00953745486764423
4973;volumisant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001822146919426385;0.0;0.0;0.0;0.0;0.0;0.0;0.005363688926960208
4974;volé;0.0;0.0;5.959961113200176e-05;0.0;0.0;0.0;0.0;0.0;0.0002600901615167024;0.00023676953105206068;0.0;0.0;0.0;8.59179172695325e-05;0.0;0.00015281796550675145;0.0;0.0010626086574060786;0.0;0.0003743459793472831;0.0005247533502509715
4975;voulais;0.00013404848307825839;0.0;0.0;0.0097392060953727;0.0;0.0;0.0;0.0;0.0;0.0;0.0007461734575985424;0.0;2.7511433439853644e-05;0.0;0.005778167840834596;0.0;0.0017572504314472112;0.0028637556547983774;0.0;0.0;0.0010300481049224297
4976;voulant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011218401058197155;0.0;0.00019798078779323952;0.0025558842078847784
4977;voulez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004328959740499324;0.0003929382186487728;0.0;0.0;0.010261292795810993
4978;vouloir;0.0064837812150399035;0.0;0.0;0.0;0.0;0.0;0.006576495990129761;0.0;0.0;0.0;0.019342632480047958;0.0;0.0;0.0;0.0;0.0;0.0029227257316572527;0.0010177378827036588;0.003385523876153079;0.0;0.006075774788099773
4979;voulu;0.0;0.0028061849639518396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004607293738797971;0.0;0.0;8.05308144524244e-05;0.0;0.005119601369883629;0.0;0.0;0.0;0.0;0.0012188043431782612
4980;voulus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013425738943889144;0.006022528477873623;0.0
4981;vous;0.0;0.0006594864595427416;0.0;0.0;0.0;0.0005933541470322936;0.0;0.0;0.014708811736232081;0.0;0.0;0.0;0.0;0.0;0.0;0.0035892044004201006;0.0;0.010705773415743424;0.0;0.01231352842928719;0.0
4982;voyage;0.0;0.0;0.0;0.035813363130699626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2728349054759e-05;0.0;0.0;0.0;0.0
4983;voyager;0.0;0.0;0.0001655979265336328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.541288921293329e-05;0.0;0.0;0.0005954540596659539;0.0;0.0;0.0;9.152360782400898e-05;0.0022469031841094783
4984;voyais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021062992298374758;0.0;0.0;0.0
4985;voyant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007851391591569758;0.0;0.0;0.0
4986;vr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
4987;vrac;0.0;0.0;0.0;0.0;9.51412066937312e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010241054291585117;0.0002487935367352664;1.0979272857641242e-05;0.0;0.00046586717659574174
4988;vrai;0.0;0.002584280889103437;0.0010878429578040842;0.0;0.0;0.0;0.0;0.0;0.0034803147693016614;0.0;0.0;0.0;0.006928234898580293;0.0001256820570602905;0.01580246514735108;0.0005193539265326543;0.011689613578886029;0.01540460578480108;0.0;0.014717512816278191;0.036114110635771635
4989;vraie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007899075722761119
4990;vraiement;0.00397291895398385;0.0;0.0037020694860147433;0.0;0.0;0.007196172386790629;0.0;0.0;0.0;0.0;0.0;0.0;0.009097113660167157;0.0;0.0;0.013674235898146812;0.0;0.0;0.0;0.0;0.0
4991;vraimentles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010241961494816324;0.0;0.007079919643206029;1.5398666927071468e-05
4992;vraisemblablement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023515997930027874;0.0;7.062908073395952e-05;0.0;0.0005810595783922943
4993;vraissemblablement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021440245535006685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001995350418966522
4994;vri;0.0;0.0;0.0;0.0;5.1987499984870064e-05;0.0;0.0;0.0;0.0;0.0;0.0;5.720272125283293e-06;0.0;0.0;0.0;0.0;4.282639369985905e-05;0.0;2.375137161009921e-05;0.0;0.0005943181361980599
4995;vs;0.008990589226369302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012549588071217213;0.0;0.0;0.0;0.0;0.0;0.0;0.00019893319522855008
4996;vue;0.0;0.0;0.009935388385578052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009425694498230639;0.0;0.0;0.0;0.0043849528751531254;0.005350701008774764;0.005814564491144059;0.0;0.015732754788623904;0.0;0.010301059935938793
