;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
104;ados;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005681964271686251;6.946471940274351e-05;0.0;0.0;0.0;0.0;0.0;0.0
105;adouci;0.0;0.0;0.008749669385715093;0.01396900709088295;0.0;0.0;0.0;0.0;0.0;0.0;0.0037418897764170487;0.0;0.0;0.0;0.0;0.0;0.024535474132431546;0.0;0.0;0.0024710799685243004;0.0;0.0;0.0
106;adoucir;0.0;0.0;0.0;0.0;0.0;0.007195642474168967;0.0;0.0;0.0;0.006173401240917138;0.007335425416041927;0.0;0.0;0.0;0.0;0.0;0.0;0.0001450472266419215;0.0014961541134181522;0.00816214525760769;0.0;0.0006386965063579368;0.0
107;adoucissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006720707771082633;0.0;0.0;0.0;0.0;0.0011983121085778;0.0;0.0;0.0;0.0
108;adoucit;0.0;0.0;0.0;0.035411316832589614;0.0;0.0;0.0;0.0;0.0;0.0;0.015809078680233377;0.0;0.0;0.0;0.009322713553108921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;adpater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010224794260349167;0.0;0.0;0.0;0.0;0.0032043197417467627;0.0;0.0;0.0;0.0
110;adresse;0.0;0.0;0.0;0.0;0.0;0.006015272903399591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020530432813959792;0.000312330066755902;0.0;0.0;0.0;0.0
111;adresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003467289669215661;0.0;0.0;0.0;0.00013688317000073682;0.0;0.0;0.0;0.0;0.0;0.005003744952838888;0.0022192684334442054;0.0;0.0;0.0
112;adulte;0.001497993073892686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012494272459087803;0.0;0.0;0.0;0.0;0.0;0.0;0.0006565769012044987;0.0;0.0;0.00861298537190744;0.0;0.0
113;advers;0.0;0.0;0.0;0.0;0.0;0.0;1.764820638946466e-05;0.0;0.0;4.24377212081342e-05;5.4088303481285235e-05;0.0;0.0;0.0;0.0;5.401924268125017e-05;0.0;0.00032610945948681827;0.0002596797625546861;0.0;0.00020601764193521222;8.682142209312171e-05;0.0
114;adéquat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001110439907846932;9.580781540386692e-05;0.0;0.0;0.0006179269510963452;0.0;0.0;0.0005942553104705667;0.0011782027280390118;0.0;0.00020657861618988198;0.0;0.0
115;affaire;0.0;0.0;0.0;0.01696988660089083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00683429593599585;0.0;0.0;0.00023634031018352218;0.012591479439534016;0.0
116;affecter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004303809268495599;0.0;0.0;0.0;0.0;0.0;0.0;0.00013407216643233848;0.0;0.0011674567152906005;0.0;0.0;0.0;0.00033979421232967466;0.0
117;affine;0.0;0.0;0.0;0.0;0.0;0.00010073183847967414;0.0;0.0;4.558178811993631e-05;1.1468764742899986e-05;0.0;0.0;0.0;5.129771374015646e-05;3.23706542573504e-05;4.248451528657361e-05;0.0;0.0001065494826998165;2.613052885714231e-05;4.9423527992342994e-05;0.00019012282521470696;0.0;0.0
118;affiner;0.0;0.0;0.0;0.01507525992661933;0.0;0.0;0.0;0.004116236435295408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;affoler;0.0;0.003046872444829173;0.0;0.0;0.0;0.0;0.001956307352857061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008571126247012903;0.00020205686543652961;0.0;0.0011766784098906316;0.0;0.0001654216225071363
120;affreux;0.0;0.0;0.0002660083229921299;0.0;0.0;0.0;0.0;0.0;9.254727421008023e-05;0.0;0.00013293491269463997;0.0;0.0;0.0008910841597808138;0.001045724216651801;0.0;0.00011144504608871172;0.0;0.001313552088299494;0.0;0.0;0.00012067645410231807;0.0
121;affronter;0.0;0.0;0.00035897589368104414;0.0012105980426399487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001304177606214281;0.0;0.0;0.0002195994318510641;0.0;0.00042631133500694424;7.31297549401161e-05;0.0018562133067656944;0.0;0.0;0.0
122;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005814393958720905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027925452459707838;0.0;0.0053233018707095235;0.0;0.012202812287833379;0.0;0.0
123;afro;0.0;0.0;0.0;0.0006510200720683379;6.588282332025697e-05;0.0;0.0;0.0;0.0;9.685704368513172e-05;0.0004328192166268158;0.0;0.0;0.0001772588444983824;6.635384268193608e-05;0.00015917549063083572;2.8978717691654915e-05;0.00022028831155128012;0.00013848347149013175;0.0006748968093843867;0.00046377296841021513;0.000512687621839343;0.0
124;after;0.0;0.0;0.0;0.0020585499134897836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001215494085850771;0.0;0.0;0.0;0.0;0.0;0.0003699205255797805;0.0;0.0;0.0016568618279086712;0.0
125;aftershave;0.0;0.0;0.007378492834961449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;age;0.0;0.00035963613544104286;0.0;0.0028809548462504645;0.0;0.0;0.0;0.0;0.0007400159109786967;0.0;0.0;0.0;0.0006358225164791323;0.0011976565227899785;0.0;0.0;0.0;0.0012482001360086196;0.006562859556759621;0.0009709497471860618;0.0;0.0033412555764249998;0.0
127;agen;0.0034839161235338595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.370706573661353e-05;0.0;0.0008910782910977371;3.2585849832887238e-06;0.0;0.0;0.0009956572631082564
128;agent;0.0;0.0;0.0;0.0003841706994503111;0.0;0.0;0.0;0.0;0.0;0.0;0.0004031529536257898;0.0;0.0;0.0016596852186952433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013380614424105257;0.0
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005648213932172415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008659866470777476;0.0;0.0
130;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016088814478889338;0.00027075504662585397;0.008291068221245637;0.014896385383078388;0.002124172465896185;0.029460479569742255;0.0;0.0;0.0034346086881376662;0.0;0.038263516977666716;0.0;0.0018016357937746977;0.005594734896399954;0.0
131;agrable;0.0007761952175568392;0.0016930531120131968;0.001125233845070505;0.0;0.0;0.0;0.0;0.0;0.0;0.00221608038171598;0.0;0.0;0.0;0.0;0.0036055392689463496;0.0;0.0;0.0020430778728974643;0.0;0.0;0.0;0.0;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011324528962345676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.516324006276757e-05;0.0;2.2631163443659487e-07;0.0002563922510790687;0.0004968630733070285;0.0;0.0008331294877392761;0.00025148421080649103;0.0;7.362136929252524e-05;1.5670051654758593e-05;0.0
134;agreabke;0.0;0.0;0.0014867871591575774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004704893791051245;0.0001366994962975302;0.0;0.00018156752793015087;0.0;0.0;0.0009942425099074424;0.0;0.0;0.0;0.0
135;agresse;0.0;0.0;0.0;0.0059775544542813395;0.0;0.0;0.0;0.0;0.0008200422949204818;0.00091626697439987;0.0008269718958356351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000429173525381608;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009488004963293265;0.000937432571977447;0.0009835819876995021;0.0;0.0;0.0;0.0;0.0;0.0;2.7185520076227294e-05;0.0008104971519862737;0.0;0.0;0.0;0.0
137;agresser;0.0005105166210462159;0.010948904459492294;0.0;0.01115748284554795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005317344720088186;0.003550519031527366;0.0
138;agressif;0.000777344420478702;0.0;0.0;0.0;0.0;0.0;0.0035025542148535375;0.0005060126567857329;0.0;0.0017699454400788974;0.0;0.005308080928494327;0.002764325534835114;0.008662983398975898;0.0;0.0015800009999667004;0.0;0.0;0.0018490011136189284;0.0;0.00027956507850365416;0.014527743364902626;0.0
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002613648786896985;9.479135469061201e-07;0.0;0.00015323394343676192;0.0010449347974055708;0.0;0.00023336457113312797;0.0;0.0;0.00020293486929635744;0.0027718844742100086;0.0004496797508226955;0.0
140;agressions;0.0;0.0;0.0;0.002679392342319977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022759901538304816;0.0;0.0;0.00016398128835962833;0.0;0.0009358318100710974;0.0;0.0
141;agrèable;0.0;0.0;0.013654770609007398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.002739459170806794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024622029116904798;0.0;0.0;0.0;0.0004858745404292746;0.0001958984686609265;0.0;0.0;0.0
143;agréablement;0.0;0.0;0.0;0.02178625843507452;0.0008245503311071206;0.0;0.0;0.009032049819078788;0.0;0.0;0.0;0.0;0.00018872676490956652;0.008570219961836111;0.01409833701016923;0.009664929149904886;0.0;0.0;0.00017421658071819113;0.0018005076272709542;0.010593410151802438;0.0;0.0
144;agréble;0.0;0.0055764831197700196;0.0019810621036979387;0.0;0.0;0.0;0.0;0.0;0.0035053994468250567;0.0;0.0;0.0;0.0;0.0;0.006151811468223516;0.0;0.0;0.00036065171566311587;0.0;0.0;0.0;0.0;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.31171729473224e-275
146;aide;0.0012145451467784655;0.0;0.000693679007648111;0.004853174444399966;0.0;0.0;0.00010292594694006948;0.0025062398888357133;0.00297572236793757;0.0;0.024677161183404503;0.0;0.0;0.004758251802931125;0.004004907770586697;0.010012212743619494;0.0;0.0;0.005254889571521114;0.0;0.008015890476491847;0.00019247662002608445;0.009679470108564344
147;aider;0.0;0.0;0.005290066655313565;0.0028607286124226797;0.0034451789688193465;0.0;0.0;0.0034076136342935507;0.0;0.0;0.0011545720240460876;0.005284216932311925;0.00090037107877945;0.008878250336766196;0.0019037054251432731;0.010110828122153373;0.007886146259812515;0.003073907862947798;0.004453873958988888;0.009819130584041892;0.0;0.0;0.0
148;ailes;0.0;0.0;0.0;0.0029385933833166204;0.0;0.0;0.0;0.0;0.0009417338977317181;0.0009304232086375139;0.0;0.0;0.0013475463004058612;0.0;0.0010597036993148803;0.003302944129990933;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149;aimais;0.0;0.0;0.0;0.0020919471658985764;0.0;0.0;0.0;0.0011165042568483927;0.0018926474214867517;0.0;0.003482751716062515;0.0;0.0;0.0;0.003247324711958943;0.005391360489667638;0.0;0.0;0.0009722988462612966;0.0;0.0;0.0;0.0
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0064429015365425;0.0;0.0;0.014135107819336227;0.0;0.0;0.0;0.0;0.0004541817933913224;0.0;0.0
151;aiment;0.0;0.0;0.0;0.0;5.874405616831526e-05;0.0;0.0;1.142970874763395e-05;0.000147732646664329;0.0;2.1420926974821907e-06;1.94960133272464e-05;0.0;0.0007819336715764217;0.0;2.442195328876047e-06;2.242899333525961e-05;0.0;0.0004049940296791443;9.562368812959968e-05;0.0002942788114000487;0.0;0.0
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003434201300715312;0.0;0.0;7.054761080605291e-06;0.0;0.000907929450447885;0.0;0.0
153;aimerais;0.0;0.0;0.0;0.0;0.0007340086962793223;0.0;0.0;0.0;8.269593004578113e-05;0.0;0.0019618192549428533;0.0;0.0;0.0;0.0;0.0;0.0;0.003104796742765995;0.0009472476591143939;0.0;0.0009049425124268524;0.0;0.0006996747225549504
154;aimez;0.0;0.00604402354829951;0.0;0.0;0.0;0.0;0.0;0.0;0.0015696212246555155;0.0;0.0;0.0;0.0;0.0;0.0;0.003094575408801557;0.0;0.0;0.002738721808019406;0.0;0.004311179321271939;0.0;0.0
155;aimons;0.0;0.0;0.0;0.0061412032956668396;0.0;0.0;0.0;0.004820130743498501;0.007380234693263249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002665981194998579;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.028559799827184176;0.0;0.0;0.0;0.0;0.0;0.0;0.0026694858706292394;0.0;0.005863625021862697;0.0030851233686641196;0.0008988259780548894;0.005609217601750663;0.0;0.0;0.010153960709405408;0.0
157;aisance;0.0;0.0;0.0;0.004911458861655149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005256901870771938;0.0;0.002299465968560542;0.0;0.0005379012305045693;0.0;0.0;0.002394573349086362;0.0
158;aisé;0.0003585742018191288;0.0;0.002095756857397763;0.0;0.0;0.0;0.0;0.0;0.0010754007401056367;0.0;0.0;0.0021021089226011414;0.0;0.0;0.0045963700575324335;0.0;0.0;0.0;0.0031402449334538606;0.0;0.0;0.0;0.0
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.800746874106355e-05;0.0;0.0;4.901664351121028e-05;0.0;0.0;0.00014624573075773393;0.0011748037773163553;0.0;0.00044383906221363113;0.0;8.669866835915321e-05;0.0003635963873100707;0.0002905931113411097;0.0
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015394817708952097;0.0;0.0;0.0014055409386177398;0.0;0.0;0.0;0.0
161;ajoute;0.00030659612479853405;0.0;0.0;0.005386693393714366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6929548045138254e-05;0.0;0.0010845852898912953;0.0;0.003243117462278069;0.0006777642241545417;6.873940764409058e-05;0.0003905183152110514;0.0;0.0;0.003575797952240502;3.448929446074734e-05
162;ajouter;0.0;0.0;0.0;0.0007947797840967009;0.021971511260286604;0.0;0.0;0.0;0.001398366558070487;0.0;0.0;0.0;0.0;0.0;0.0;0.0005067680845732994;0.0007140946615955062;0.0;0.0022801797229366648;0.00029574040003597576;0.0014378477800284447;0.0009500023171124937;0.0
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002187825430970295;0.0;0.0;0.0;0.0020826472906476045;0.0;0.0;0.0;0.00016578038267409185;0.008657869009856557;0.00017730645054287827;0.0;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009011836460324177;0.0;0.0;0.0;0.0
165;alcool;0.0;0.001690174569220955;0.007505229529945372;0.0;0.0;0.0;0.003472305664378693;0.0;0.0;0.0;0.0;0.0;0.014872988280363519;0.0;0.0;0.0;0.0;0.0;0.0035467547631573885;0.0;0.0;0.0;0.0
166;alcooliser;0.0;0.0;1.748371853305554e-05;0.0;0.0;0.0;1.0593777654052166e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000262113159636631;0.00012090935745745756;0.0;0.0;0.0
167;alentour;0.0012805302612054366;0.0;0.001975610796739539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006773317482008782;0.0;0.0;0.00017692706898889067
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;3.1631285883102716e-05;0.0;0.0;4.596776860808518e-05;0.0;0.0;2.8224884327660775e-05;3.640593529729785e-05;0.00010289446789961285;8.514693988650013e-05;2.6301106160026314e-05;0.00033534988437861486;0.00043927294480707545;0.0;0.0;0.00015138762824012836;9.273901256000045e-05
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001088476391444799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005370023342784651;0.0006006234375309632;0.0018463434342454754;0.0;0.0
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005745798499690738;0.0;0.0;0.0006527836380506434;0.0;0.0
171;allemagne;0.0;0.005485607711429408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007178943601065775;0.0;0.0;0.00021494844908592138;0.003646799072838413;0.0;0.0;0.0;0.0005741742532712665
172;allemand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003794447347977105;7.601980470044981e-05;0.0;9.35985114728667e-05;0.0008533153351685885;0.0;8.202733621019645e-05;0.0008050301480438003;0.0;0.0;0.0016589767381953184;1.908879290218878e-05;0.0
173;aller;0.0023232808171885465;0.0037302322357882444;0.0005648654676697662;0.020939381416430942;0.0;0.0;0.0;0.0;0.0012919957783348712;0.0;0.04718332954321577;0.0;0.0;0.0;0.009630482163917809;0.009660941922338462;0.003715137206853761;0.0004066209099343925;0.10146832285693351;0.004611106558677865;0.01223805119784494;0.0;0.0037363967996693467
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;9.055880306201141e-06;0.0;0.0;2.5559425590833564e-06;2.869413091605062e-08;0.0;0.0;0.0;0.0;1.0774851738283485e-05;3.341317750451839e-05;3.823620869146423e-05;1.717577148133128e-05;1.0496482436929163e-05;1.2489975055729426e-06;1.4494739118357447e-05;0.0
175;allergie;0.0;0.0;0.0;0.0038732048683653097;0.0;0.0;0.0;0.0;0.0;3.2342415767251644e-05;0.0;0.0;0.0009456473427691033;0.0;0.003508188948113149;0.020921221495201474;0.002252691744278581;0.0;0.00628513642613917;0.0;0.0;0.0;0.0
176;allergies;0.001988578882307214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001073521590484059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010579630093005593;0.0;0.0;0.0;0.0
177;allergique;0.0;0.0;0.0;0.0;0.0;0.005933881084482197;0.0;0.0;0.0;0.0;0.0;0.0;0.0023422086450760504;0.0;0.0035238915432687667;0.005290350166151728;0.0;0.0028696213552399097;0.009686178051437582;0.0;0.003190148898023075;0.01255853848576977;0.0037912724802344117
178;allergène;0.0;0.0;0.0023824847146407977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.405373772372084e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005102502246953497;0.00015034802630233717;7.731340026540862e-05;0.0;0.0
180;allez;0.0;0.006025824252121284;0.00043038581447746283;0.0;0.0;0.0;0.0;0.0;0.0037283427750120835;0.0;0.0012097336884437323;0.0;0.0;0.0;0.0;0.01222968308403485;0.0;0.005854739253700264;0.006056905825041701;0.0;0.0;0.002538390122652898;0.0
181;allier;0.0;0.0;0.0;0.005031978699541285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008943075431226958;0.0;0.0;0.0009789734048059589;0.0;0.0;0.0;0.0;0.004399858891198058;0.0011516256572305732;0.0
182;allonge;0.0017518652652848488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010553291890788014;0.02888066449156329;0.006487384774535215;0.0009192486050110244;0.030685544380868523;0.0020090425735357176;0.0011765163746097443;0.0;0.0
183;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011031626573049125;0.0;0.00173051794126882;0.0;0.0011046460161834796
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037350372557779523;0.0;0.0;0.005147966033642309;0.0;0.0;0.0;0.0
185;allonger;0.0005948079534825814;0.006026860630103835;0.0;0.0;0.0;0.017179086114685584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05391764932774192;0.0;0.0;0.04408989009809154;0.0;0.0;0.0;0.0
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.000668307520217272;0.0;0.0;0.0;0.024616557240172143;0.0;0.0;0.0;0.0;0.00025277146804118924;0.0;0.0;0.004597011002258514;0.0;0.0;0.0;0.0
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005859494910699287;0.0;0.0;0.0;0.0;0.0;0.01275783419184144;0.01371745746521385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;9.055880306201141e-06;0.0;0.0;2.5559425590833564e-06;2.869413091605062e-08;0.0;0.0;0.0;0.0;1.0774851738283485e-05;3.341317750451839e-05;3.823620869146423e-05;1.717577148133128e-05;1.0496482436929163e-05;1.2489975055729426e-06;1.4494739118357447e-05;0.0
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006504506012502214;0.0;0.0;0.0;0.0;0.0;0.0;0.009545044530914407;0.007971107379043841;0.0;0.0;0.0;0.0;0.0;0.0
190;allures;0.0;0.0;0.0;5.63201282443378e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002723441175956422;0.0018148209627653488;0.0;0.0;0.0;0.0
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001877358098506205;0.00014260336015455396;0.0;0.0;0.0024571115590101274;0.0;0.0;0.0;0.0
192;allégique;0.0;0.0002919257462378658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003227822166651157;0.0003427366175890728;0.0;0.00034978402236845324;4.7053712138166794e-05;0.0;0.0002671182540323613;0.0;0.0016183837959218806;2.4801614163993325e-05;4.6644386734182394e-05
193;allérgies;0.0;0.0011104536519762334;0.0;0.0;0.0;0.0;0.0;0.0;0.001137013627142658;0.0;0.0;0.0;0.0;0.0;0.0012812901981128866;0.0008821204269411858;0.002431996075362138;0.0;0.00011973463852599987;0.0;0.0002144072945097094;0.0;0.0
194;alourdi;0.0021601018637480334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009575438241945292;0.0;0.0;0.0;0.0008652144588532772;0.0025456523968841564;0.0;0.0;0.0;0.0
195;alourdir;0.0;0.0016729046583465893;0.0001067235235792339;0.0;0.007942705579251187;0.017500280286184004;0.011623374275924853;0.005494070616641621;0.005253863823618744;0.0017226529095939914;0.0;0.010966717963554872;0.00045345381911279217;0.04466971150393118;0.0;0.002605627257455201;0.028761659700172082;0.0;0.01841498844847121;0.00021548603433757383;0.0;0.018810274982241186;0.004772363282125393
196;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016389492325508504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;alourdit;0.0;0.00249961091241353;0.0;0.0;0.0;0.0;0.0;0.006539543749237897;0.0;0.00041083475929280995;0.000637337542681165;4.371821345701598e-05;0.0032150571894615488;1.9334184367725268e-05;0.001560220188594714;0.010902701448320791;0.0017971485849099021;0.0;0.001622808041043717;0.0011397772168795595;0.0;0.01543023016231557;0.0
198;aloès;0.0026107624258002392;0.0;0.0;0.0072594340216742366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;altere;0.0;0.0;0.0;0.0;0.0;0.005880715000975256;0.0;0.0;0.0002408933017964557;8.149580279131978e-05;0.0005664652015150615;0.0;0.0;0.0;0.0;0.0;0.0;0.0012762742562327865;0.0005638981343974663;0.0011647333560267316;0.0;0.0;0.0
200;alternance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002996194232532804;0.004219802151222278;0.0;0.0;0.0;0.006279638967283541;0.0;0.0;0.0;0.0;0.0;0.017065542275729203;0.0;0.019776045727478566;0.0
201;alternative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014869893080247633;9.354885381848707e-05;8.735039978690686e-05;0.0;0.0;0.0;0.0006024317225287656;0.0;0.0;2.063977977315835e-06;0.0;0.0005908997684703385;0.00030100958773848926;0.0;7.416815229872041e-05;0.0
202;alterne;0.0;0.005790833633618372;0.0;0.0030457489918742373;0.0;0.0;0.0;0.002000513902793426;0.0;0.0;0.0;0.0;0.0;0.006547982294581452;0.0;0.0;0.0;0.007382586184895709;0.0;0.0;0.0;0.00011940439036683175;0.0
203;alterner;0.0;0.004133362096863326;0.0;0.0;0.0;0.0;0.003425204835783213;0.0;0.0;0.0;0.0;0.0;0.0;0.0010523437368590012;0.0;0.0;0.0006200884530574756;0.0009265603406560591;0.007238273112855832;0.0;0.0009355914714196761;0.00024751975471772926;0.010571793293221323
204;altérer;0.0;0.0;0.0;0.0;0.0;0.0;0.003309800776504426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00048368915737905644;6.82415570968e-05;0.0;1.880358122600448e-05;0.0;0.0
205;amande;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.308052214141577e-05;0.0;0.0;0.0;0.00013191606315241298;0.0;0.0;0.0016740859864750601;0.0;0.0055836614411761305;0.0;0.0;0.0;0.0;0.006237852500511198;0.0
206;amateur;0.0;0.0;0.003426766665974819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;amazing;0.0;0.0;0.0035915924544670575;0.0;0.0;0.0;0.0;0.005305600711685425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010200209128030811;0.0;0.00038128824608442543;0.0;0.0
208;amazon;0.0;0.03501907350722112;0.0;0.0019801821506169356;0.0;0.0;0.0;0.0;0.011598357352936491;0.0;0.0;0.0939188633168062;0.0;0.003786333679334128;0.0059386136699161145;0.0;0.0025645314473792986;0.018830265016558975;0.05611967077356419;0.026788453936792505;0.001408865764463766;0.0;0.024662048817206215
