;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
148;ailes;0.0;0.0;0.0;0.003032395752578401;0.0;0.0;0.0;0.0;0.0008658777048579099;0.0008974950822952663;0.00023344195556789584;0.0;0.0012047878968268343;0.0;0.0015328071208010766
149;aimais;0.0;0.0;0.0;0.002323548786708396;0.0;0.0;0.0;0.0010982315888351563;0.002057855474089924;0.0;0.003864499365746807;0.0;0.0;0.0;0.0034354077463024046
150;aimanter;0.0;9.688548569062711e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023583613119768842;0.0;0.006396438181678268;0.0;0.0
151;aiment;0.0;0.0;0.0;0.0;5.7331618574965376e-05;0.0;0.0;5.809167505982094e-06;0.00015053330916295972;0.0;2.004994544340951e-05;1.282985814285498e-05;0.0;0.0007631051809559107;0.0
152;aimerai;0.0;0.0;0.0;0.0;0.0;8.031539321126722e-06;1.5501391310409875e-06;0.0;0.0;0.0;0.0008889069844787509;5.124401220585272e-07;0.0;0.0;0.00036192167060973275
153;aimerais;0.0;0.0;3.2314177700182174e-05;0.0;0.0010211930907014083;0.0;0.0;0.0;0.00027777906683465;0.0;0.0022156187070421812;5.221337070826908e-06;0.0;0.00023232350921597979;0.0
154;aimez;0.0;0.00632090723223543;0.0;0.0;0.0;0.0;0.0;0.0;0.0018012633256737035;0.0;0.0007219225419021074;0.0;0.0;0.0002652649290162428;0.0019208279945391316
155;aimons;0.0;0.0;0.0;0.005664831820594604;0.0;0.0;0.0;0.005019786292213508;0.0072437727684812984;0.0;0.0;0.0;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0004850611331654467;0.0;0.0;0.02754820688182415;0.0;0.0;0.0;0.0006442639876990381;0.0001771743584621341;0.0;0.00662413715774402;0.0017554231873148111
157;aisance;0.0;0.0;0.0;0.0052173359769800065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012292940852405103;0.0007546642170602883
158;aisé;0.00037603553034168814;0.0;0.0020686924435719244;0.0;0.0;0.0;0.0;0.0;0.001121430824300026;0.0;0.0;0.002050549024385886;0.0;0.00023717552458492067;0.004832927498949281
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.183611921925557e-05;0.0;0.00012575537722399745;9.076260445905133e-05;0.0;0.0001455157706322601;0.000484253120410352
160;ajoutant;0.0;0.0;0.0;0.00017084482655970628;0.0;0.0;0.0;0.0;0.0;0.0;0.0029539055409752027;0.0;0.0;0.0003523651010654704;0.0005452193077416112
161;ajoute;0.00042905751959194244;0.0;0.0;0.006261346568603341;0.0;0.0;0.0;0.0;0.0;0.0;0.0005388666078677736;0.00010551610866849995;0.0;0.001419907394764754;0.0
162;ajouter;0.0;0.0;0.0;0.0009620284962264902;0.020704444321509224;0.0;0.0;0.0;0.0017083739630581296;0.0;0.0;0.0;0.0;0.001376718918860199;5.825475922375751e-05
163;ajoutez;0.0;0.0;0.0;0.0;0.0;5.303297162781578e-05;0.0;0.0;0.00047987433474341976;0.0;0.0026773340328740806;0.0;0.0;0.001110299983596717;0.0019575720392160283
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002672630906670501;0.0;0.000418046895085943;0.0012253769708227755
165;alcool;0.0;0.0017975559091962098;0.007505851458083044;0.0;0.0;0.0;0.0033897499809819524;0.0;0.0;0.0;0.0;0.0;0.014026583943259324;0.0;0.0
166;alcooliser;0.0;0.0;2.6834516341094692e-05;0.0;0.0;0.0;1.979417476360538e-05;0.0;0.0;0.0;0.0;0.0;0.0;3.8855563389700594e-05;2.7884566247374184e-05
167;alentour;0.0013605261752072278;0.0;0.002012871147248691;0.0;0.0;0.00029440974827829076;0.0;0.0;7.921722170870905e-05;0.0;0.00037185255686746934;0.0;0.0;0.0012969193727101118;0.0
168;alien;0.0;1.3924398625115356e-05;0.0;0.0;0.0;0.0;3.3578934272358393e-05;0.0;0.0;6.355232774142678e-05;7.457903485620438e-05;4.66038794362391e-06;5.685532532473798e-05;0.00020708093065999262;0.0002041119678773166
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013877587688752524;0.0011632195442979152;0.0;0.0;0.0;0.00017362607255278398;0.0002727474997746687
170;allais;0.0;0.00013150293138052585;2.2762441719079262e-05;0.0;8.587529327253546e-05;0.0;0.0;0.0;0.0;0.0;0.00032489439097713847;0.00033832411016243883;8.263477889109866e-06;0.00022944516696431742;4.829914934165102e-05
171;allemagne;0.0;0.0055333576567872;0.0;0.0;0.0;0.0;0.0;0.0;0.0006077924524770078;0.0;6.76512861205827e-05;7.734480887967034e-05;0.0;0.0002723266417040721;0.0010653718196469283
172;allemand;0.0;0.0;0.0;0.0;5.877089454734059e-05;0.0;0.0;0.0;0.0;0.0;0.0030528020253977064;0.0001352016871818027;0.0;0.0;0.0010438813644384644
173;aller;0.0033291919639955926;0.008629018180630228;0.0013896928001517783;0.018509320482728533;0.0;0.0;0.0;0.0;0.009586187920672768;0.0;0.053848658967764744;0.0;0.0;0.028692105843507856;0.02547670642338782
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;8.992750731897388e-06;0.0;0.0;2.7888580771863053e-06;6.862929377090056e-06;0.0;0.0;3.5397648728950604e-05;5.707431840298027e-06
175;allergie;0.0;0.0;0.0;0.004908526937665758;3.8186214400417406e-05;0.00022515880582510645;0.0;0.0;0.0;0.00020157454751150466;0.0027059226131636595;0.0;0.0013924245320643324;0.00276627604789513;0.005230190243970791
176;allergies;0.0019927506162461853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.166112180992452e-05;2.124680858636186e-05;0.0010273364467625044;0.0;0.0;0.0;0.0
177;allergique;0.0;0.0;0.0;0.0030137799587184955;0.0;0.006206049519269169;0.0;0.0;0.0;0.0;0.0009375923753533875;0.0;0.003231016652482029;0.003694625189498998;0.0067453090365357385
178;allergène;0.0;0.0;0.0023665861559735418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;2.043563732301901e-05;0.0;0.0;0.0;6.632255426649648e-06;0.0;6.560331506791997e-05;0.00015017731877826237;0.0006204432638476743;0.00012657530168890457;0.0;0.0009137325706817319;0.000590112111209429
180;allez;0.0;0.00661018200020296;0.0008598647349303579;0.0;2.2954814077309664e-06;0.0;0.0;0.0;0.005122765149343923;0.0;0.005196646763626117;0.0006102351885926272;0.0;0.0014443708012012242;0.00020136732405341476
181;allier;0.0;0.0;0.0;0.005189569036549263;0.0;0.0;1.8212116094640982e-05;0.0;5.729315033936971e-05;0.0;0.0001058277352315458;0.0;0.0010103667539137955;0.0;0.000511618525692393
182;allonge;0.002793926139527946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004451742786323765;0.0;0.00039787700902597976;0.011104974455152211;0.021514234141540207
183;allongeant;0.0;0.0002417771552308483;0.0;0.0;0.0;0.0;0.0;0.0;0.00027919035918279415;2.9319981947681704e-06;0.0012726868950786656;0.000367845816907302;0.0006938092691678273;0.001408996146490286;0.0014992272200379695
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007766420642403376;3.680596581984753e-05;0.0;0.00045106073346256145;0.0009602830560823575
185;allonger;0.0027552996880204693;0.010410315562566266;0.0;0.0;0.0;0.01925741778604836;0.0;0.0;0.0;0.0;0.016422279635133454;0.0;0.0;0.0024800861108930177;0.01071285419807186
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0006859819081455714;0.0;0.0;0.0;0.020179231269252546;0.0;0.0;0.0;0.00013280198350434718
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0064736850689125275;0.0;0.0;0.0;0.0;0.0;0.0037285046679971547;0.011516686598756912
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;8.992750731897388e-06;0.0;0.0;2.7888580771863053e-06;6.862929377090056e-06;0.0;0.0;3.5397648728950604e-05;5.707431840298027e-06
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0066178583935283305;0.0;0.0009221165092607303;0.0;0.0;0.003513599572880977;0.0
190;allures;0.0;0.0;0.0;5.9432027280965386e-05;0.0;0.0;0.0;0.0;1.4054267174656876e-05;0.0;0.00016158618513329383;0.00012017430667835378;1.351600928727646e-06;0.0006052379653180812;0.0
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.3620535643179e-05;0.0;0.0;0.0026660735571485687
192;allégique;0.0;0.00040406216874946466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003695862127104214;0.0006562799297884751;0.00018215896365851762
193;allérgies;0.0;0.000997740098939599;0.0;0.0;0.0;0.0;0.0;0.0;0.00104621463739055;0.0;0.0;0.0;0.0;0.0013114179089901469;0.0012784544254038108
194;alourdi;0.0021765121822218524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.88152252213684e-06;0.0;0.0;0.0;0.0;0.0017673338923942692;0.0
195;alourdir;0.0;0.0012217952469746796;0.0008381480494432828;0.0;0.007175694076597294;0.015217936435436667;0.010846030519931252;0.005698315446471674;0.005784851726078714;0.0017484426859758202;0.0;0.01042442137863108;0.0017045701884534335;0.05251212049830644;0.0002425053133016799
196;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007918135885523987;0.0
197;alourdit;0.0;0.0024830274422653438;0.0;0.0014551709482816002;0.0;0.0;0.0;0.006748142908835903;0.0;0.00038825285270300067;0.001620026624768783;0.0;0.0036814667914106896;0.006096946733635662;0.0036318818538923067
198;aloès;0.0025684400321733013;0.0;0.0;0.006664653207860266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;altere;0.0;0.0;0.0;0.0;0.0;0.005851536178051456;0.0;0.0;0.0005289635855390436;0.00015746292269062608;0.0007002880014952642;0.0;0.0;6.03995380395531e-05;0.0
200;alternance;0.0;0.0;0.0;0.0007770959437515049;0.0;0.0;0.0;0.0;0.003557556088812418;0.004744663319155122;0.0;0.0;0.0;0.008799216366433722;0.0
201;alternative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015342136653855002;0.0001448525713328766;0.00010088743198871539;0.0;0.0;0.0;0.000711190215112649;5.7593974745488944e-05
202;alterne;0.0;0.005627123844143457;0.0;0.0026866471697261315;0.0;0.0;0.0;0.0021683682583169108;0.0;0.0;0.0;0.0003493612237284022;0.0;0.004093611328538231;0.0
203;alterner;0.0;0.004319482912567418;0.0;0.0;0.0;0.0;0.0033227542239430835;0.0;0.0001855269738367852;0.0;0.00046872636336692784;0.0006416902024693248;6.767783913190161e-05;0.004811323929069474;0.0
204;altérer;0.0;0.0;0.0;0.0;0.0;0.0;0.00320009941046318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.179173826961655e-05
205;amande;0.0;0.0;0.0;0.0006156381162974549;0.0;0.0;0.0;0.00011188845059211945;0.0;0.0;0.0;0.0;0.0;0.003237111881501833;0.0015397100866601607
206;amateur;0.0;0.0;0.003404614536469129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;amazing;0.0;0.0;0.003617726123456854;0.0;0.0;0.0;0.0;0.005581051849237122;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;amazon;0.0;0.03747338860232959;6.016747531678877e-05;0.0024737880221521184;0.0;0.0;0.0;0.0;0.021733562444003436;0.0;0.006625088948037999;0.10003965438013752;0.0007188401423412988;0.02874931984096463;0.009435031184649898
209;amazone;0.0;0.0;0.0;0.0;0.0;0.008392626862247931;0.0;0.0;0.0002219747422159591;0.004623425087149184;0.001732265117043168;0.006497729810055256;0.0;0.004998401598234678;0.0
210;ambiant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014371387680628563;0.0;0.0;0.0;0.004931500031273564
211;amelioration;0.002023826875602054;0.0;0.0;0.0;0.0;0.006527733770000921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;ameliore;0.0008475360529525116;0.0;0.0;0.017087880627809013;0.0;0.0;0.006141515354737845;0.0;0.0;0.0;0.0;0.0;0.003449052646010864;0.0;0.0
213;amener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009956231326119806;0.0;0.0003076402010334166;0.0;0.0;0.0015540326194953473;0.001657402562136488
214;american;0.0;0.0;3.716769459580229e-07;0.0;0.0;0.0;1.9509794923401507e-05;0.0;0.00043922910889136946;2.3756257853166246e-05;0.0;0.0;1.570350451891593e-05;0.0004695577061533275;2.7054601084330918e-05
215;ami;0.00032188081808092264;0.004796485034510865;0.0;0.0;0.0028162623801166417;0.0;0.016601954425269204;0.0;0.0;0.0;0.000499393577609501;1.716470336312123e-05;2.8672535830265184e-05;0.0019540250486218187;0.0004689467412113594
216;amie;0.011017425139477541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001850078348859304;0.0;0.0014504150978824303;0.004859581379879137;8.432709291002823e-05;0.0020996085668933467;0.0
217;amoindrie;0.0;0.0;0.0;0.004378027434479543;0.0;0.0;0.0;0.0013421108315334758;0.0;0.0;0.0;0.0;0.0;0.0002763284485623838;0.0
218;amoureux;0.0;0.0;0.0;0.002430209439234352;0.0;0.0;0.0;0.0;0.0;0.0;0.0006178735235310564;0.0;0.0;0.0009454388577930225;0.0006165236375566673
219;amplement;0.005179696053818534;0.01683334400702882;0.0;0.0;0.0;0.0;0.011299702347894715;0.0;0.0030321197399155366;0.0;0.0;0.007872839706002917;0.0;0.0;0.0
220;amplifier;0.0;0.0;0.0;0.0011616956124075976;0.00025882901226599456;0.0;0.0;0.0;0.0007256652375345511;0.0008098798738177404;0.0006876833466720036;0.0;0.0012045229027430214;0.003040747362440073;0.0
221;ampoule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003040073420741027;1.5114251444243815e-05;0.0;0.0001539929512979448;6.001223161223347e-06;0.0003785570608894155;0.0018535200683615
222;ampoules;0.0008906408318702512;0.0018886927954629637;0.0;0.0;0.0;0.0046722833874904965;0.0;0.0;0.0037174526440519936;0.010026841307790831;0.0;0.0;0.0;0.0;0.020368651297306535
223;amuse;0.0;0.0;0.0;0.0;3.572319727435227e-05;0.0;7.859053755235312e-06;0.0;3.516048373018755e-05;1.8202954765652894e-05;0.00012764936621498742;0.0004773697301427788;0.0002770716621789274;0.00032700913550798657;6.788262753182193e-05
224;amusement;0.0;0.0;0.0027875665373866677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.114455755011256e-05;0.0;0.0;0.0;0.0
225;amuser;0.0;0.0;0.0;0.0003188182317957875;6.346288013559941e-05;0.0;3.09548626531998e-05;0.0;0.000182387954823926;0.0;9.630853014527714e-05;0.0;0.00015919400847751216;5.3567054961375305e-05;0.0003051143356498629
226;amélioration;0.002288854638049114;0.0;0.0;0.015658225660300805;0.0;0.0;0.006976623035314349;0.0015560740663001986;0.0026049267113893923;0.0;0.0;0.00035188578829863375;0.0028716225388841516;0.003051136449688546;0.020139978084629338
227;améliore;0.0;0.0;0.0;0.011393250997234927;0.0;0.0;0.0;0.0;0.00605648605608442;0.0;0.001508429283135289;0.0;0.007833610850814757;0.0024795346945673024;0.0
228;améliorer;0.0;0.0;0.001819294358009841;0.0014769804624932116;0.0;0.0;0.0;0.0;0.0;0.0;0.0015455794874157025;0.0;0.0;0.0;0.001169590531628981
229;américain;0.0;0.0;0.0;0.0;0.0;0.0003745262166840175;0.0;0.0;0.0;0.0;0.00146472982178144;0.0;0.0;0.002572657145950642;0.0
230;an;0.0012850867894857205;0.007334806431877879;0.0;0.02846340510519359;0.009370452289290928;0.0035308584686459714;0.01660535201774788;0.0;0.26102353808687134;0.0;0.015197544976635854;0.0;0.0;0.05170541051522611;0.0
231;analyser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9309785584346513e-05;0.0;0.00010366411057400529;9.542227974750455e-05;0.0;0.0003339712860559668;0.0002512476496456298
232;ancien;0.0021663944241820635;0.004598572323604899;0.0;0.009463941538044246;0.0;0.0;0.007732892354159831;0.0;0.005823370501152967;0.0;0.0;0.0;0.014608635500532405;0.014871814679586185;0.0006690193329415601
233;anciennement;0.0;0.0;3.716769459580229e-07;0.0;0.0;0.0;1.9509794923401507e-05;0.0;0.00043922910889136946;2.3756257853166246e-05;0.0;0.0;1.570350451891593e-05;0.0004695577061533275;2.7054601084330918e-05
234;andorre;0.0;0.011455575009095897;0.0;0.0;0.0;0.0;0.007064717900032467;0.0;0.01097775434869587;0.0;0.0;0.0;0.0;0.0;0.0
235;anglais;0.0;0.0006741162938250487;0.0;0.0;0.0;0.0;0.001396734334704405;0.0;0.0;0.0;0.001017135452983123;0.0;0.0037707481495970214;0.005035875487577299;0.0
236;anglaise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.852925634392736e-108
237;angle;0.0;0.0049689061345471715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.619895599369793e-05;6.675047316796947e-05;0.00029241994738230713;0.0;0.0027171964978121594
238;animal;0.0;0.0;0.0;0.0062224206208040325;0.0;0.0;0.0;0.0;0.0;0.00012398987442362335;0.0;0.0;0.0;0.0;0.0
239;annees;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018499232953364413;0.019030443144917655;0.0;0.0;0.0;0.0;0.0
240;annonce;0.0;0.0;0.0;0.0008940962925979857;0.008544439839748754;0.0;0.0;0.0;0.0;0.0;0.012303506986787059;0.030494646277609665;0.0;0.0;0.0
241;annoncer;0.002842775482451057;0.0;0.0;0.0;0.0032018656077354166;0.0;0.0;0.0;0.0;0.0030644964411538026;0.002629160176326831;0.000981898603969918;0.0;1.584877206267527e-06;0.002004623634866177
242;année;0.008176234667560697;0.0;0.0;0.0;0.0007233678485062452;0.10070034983734406;4.520323997787441e-05;0.0;0.17130860921076943;0.0;0.025475502589613435;0.0;0.0;0.06532356440550238;0.0
243;années;0.002316973656608559;0.023478081425559193;0.0;0.0;0.007300098818450732;0.033961250432440256;0.0;0.005955549869531529;0.02073258064303362;0.0018306409294606687;0.029629088485250782;0.0065662317269945085;0.0013863715494961128;0.11654358154987722;0.0
244;ant;0.0;0.0;0.0;0.002153501944764127;0.0;0.0;0.0017243147544596246;0.0;0.0;0.0;1.649549657654554e-05;4.7479710492153274e-05;7.307203938831322e-05;0.00035116377403120343;4.987714580618327e-05
245;anti;0.0;0.004340685760155;0.002064486927290151;0.04524085052689779;0.0;0.00014257364899242683;0.0;0.0;0.0039129971711572625;0.004086620761362298;0.00782742480250403;0.00689948576081117;0.0;0.016892532647266097;0.009363077752049812
246;anticernes;0.0;3.1923478566327584e-05;0.0;0.0;0.0;8.516856366616592e-05;0.0;0.0;0.0;0.0;0.0009139717916631648;0.0;0.0;0.0009065682334662503;0.0005538285390206997
247;antimicrobien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002720308770447476;0.0;0.0;0.0;0.0;0.0;0.0
248;antirides;0.0;0.0;0.0;1.0777322307668754e-05;0.0;0.0;0.0;0.0;0.00019218734810971686;3.4782496921554476e-05;4.8249515815327454e-05;0.0008137262837785485;0.00022997141238484864;0.0004860225539317097;0.0
249;antiâge;0.0;3.127287074660171e-05;0.0;0.004091085007320951;0.0;0.0;0.0;0.0;4.0905622943501215e-05;0.0;0.0;3.077612873667401e-05;0.0;0.000148198666994045;0.0
250;antérieur;0.0;0.0003996676618370561;0.0;0.0;5.422616048879793e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0002171028937424466;0.0001813190659749573;0.0010712608765680942;0.00012301154064285573
251;aodre;0.0;0.0;5.3168395488250076e-05;0.0;4.343177650464009e-05;0.0;0.0;3.5081183379570824e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;ap;0.0;0.0;0.0;0.0;0.0;7.337510710207129e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0016745951661259544;0.00042704549119322653;0.0005917610434408721
253;apaisant;0.0;0.0;0.0002469388552672653;0.000441695042059066;0.0;0.0002209455552209976;0.0;0.00017566454758571992;0.0;0.0;0.00018387469797326363;0.0;0.0;0.0;0.0006138073431687823
254;apaise;0.0;0.0;0.0;0.0031249414747939333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010419049360499513
255;apercevoir;0.0;1.8711238124479283e-05;3.509995903609295e-05;0.0;0.0;0.0;0.0;0.0;8.211665846454426e-06;0.0;5.813543510838211e-05;5.803790650319056e-06;0.0;0.000583110020986853;0.0003319414945798359
256;aperçois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006238714600534547;0.0;0.0;0.0;0.0;0.0;0.0
257;app;0.0;6.482948071889666e-06;0.0;0.0;0.0;0.0;0.0;1.5990169735260434e-05;0.0;3.5701785889630095e-07;7.001892708139689e-05;0.0;0.0;4.638436960361733e-05;4.266046014031069e-05
258;apparaissent;0.0;0.0;0.0;5.9432027280965386e-05;0.0;0.0;0.0;0.0;1.4054267174656876e-05;0.0;0.00016158618513329383;0.00012017430667835378;1.351600928727646e-06;0.0006052379653180812;0.0
259;apparant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.809696820759584e-05;0.0;0.0;0.002054973206856881
260;apparaît;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004536286940721311;0.00019254372277181716;9.334486485162523e-05;0.0;0.001606121602223781
261;apparaître;0.0;0.0;0.0;0.0;0.0;0.0;0.0014105234153058558;0.0;0.0013409304353718915;0.0015262869819819196;0.0;0.0;0.0;0.0012684072899020362;0.0005628658149866017
262;appareil;0.0;0.0;0.0;2.7046460606070007e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0007148677080575279;0.0;0.0;0.0002688080452893016;0.00020459721079768147
263;apparement;0.0;0.0;0.0;0.0008498843124500347;0.0;0.0;0.0;0.0;0.0;0.0068794379834606805;0.00031253461813049357;0.0;0.0;0.0002488521958549504;0.0009195213689949208
264;apparemment;0.0;0.000685725177803585;0.0;0.0;0.0;0.0;0.00194271410404447;0.0;0.0001089625660174967;0.0;0.0;0.0;0.0;0.00029660495181157737;0.00011683282663648799
265;apparent;0.0;0.0;0.0;0.0;0.0;5.8012967213302396e-05;0.0;0.0;0.000154373937223281;0.0;0.002026365686427823;0.011392566397868798;0.0;0.0027345344087904193;0.001066540910337223
266;apparition;0.0004766094161112917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033508631174777215;0.0033533877881107245;0.002081655540325754;1.835707553277026e-05;0.0;0.0;0.0
267;appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009707065040030274;0.0009390872023451269;0.0010178497440127045;0.0;0.0;0.00022346122440191588;0.0002668626998769946
268;appelle;0.0;1.4932408828076309e-05;0.0;0.0;1.6275672789455324e-05;3.4279426009981006e-06;0.0;0.0;1.7958917786702018e-05;0.0;9.003680373422723e-05;9.193728489851604e-05;0.0;0.00024580223723227196;0.00019346128646405408
269;appiquer;0.0;9.534898393884088e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005564255639472042
270;applaudir;0.0;0.0;0.0004399324823750923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002832883074178254;6.93406325491645e-05;0.0;0.0005841947950173405;0.0013212037297238798
271;applicable;0.0;0.0;0.0007603894623411262;0.0019376508423039447;0.0;0.0;0.0;0.0;0.0;0.0;0.0005497538738215432;0.0;0.0;0.0009269654641165001;0.00045606654140236216
272;applicateur;0.0;0.0;0.0;0.0;0.0;0.0;0.004366239728787385;0.0;0.003853079742448405;0.0;0.0;0.0;0.0;0.0;0.01738903814746741
273;application;0.0;0.0;0.014006273782172557;0.05671911627994739;0.0;0.0;0.010646906984345355;0.0;0.0;0.0;0.023633245230878154;0.020920712864831825;0.014203018487773151;0.006862982905011148;0.3116365846032437
274;applique;0.0;0.0;0.0;0.01871297665785355;0.0;0.0;0.0;0.007170312692511522;0.0;0.0;0.0162660288024769;0.0;0.012178271266412114;0.028036225435409578;0.008571796096543018
275;appliquent;0.0014311397935222803;0.005473932212353317;0.0;0.0;0.0;0.0;0.004104248070542067;0.0;0.0;0.0;0.0;0.011960028975827229;0.0;0.0;0.002368519341453158
276;appliquer;0.0;0.0;0.0;0.02026161107061273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6550491469320815
277;appliquez;0.0;0.0013064145188262267;0.0012040837371239375;0.0005903062955949269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0064988957469748485;0.00014736483963687528
278;appliqué;0.0;0.0;0.0;0.006817432142023885;0.0;0.0;0.0;0.005243231371901142;0.0;0.0;0.0;0.0;0.0;0.0;0.0006313578194254105
279;applisuer;0.001017424592824489;0.0014457544318373977;0.0;5.844000220750973e-05;0.0;0.0;0.0009413848249318835;0.0;0.0;0.0;0.002230711055469828;0.0;0.0;0.0;0.0
280;apport;0.0;0.0022514023195418413;0.0;0.0;0.0;0.0;0.004043094443167135;0.0;0.00445040615455468;0.0;0.0;0.0;0.0;0.0028570033836207384;0.0
281;apporte;0.0021170434503559373;0.0008756759749367093;0.0;0.007992992654931214;0.0;0.0;0.0;0.0;0.0;0.0;0.005416245951091516;0.0;0.0;0.007587734934135981;0.01574660185926842
282;apporter;0.0005500488655956347;0.0;0.0010350524324655357;0.0;0.0;0.0003410670510672949;0.00810144970197274;0.004869456354409788;0.0038150030065886107;0.0;0.0006014865520299477;0.0;0.0;0.009630061318883002;0.0
283;apprecie;0.0;0.0;0.0;0.00014700917489917723;0.0;9.906471054642594e-05;0.0;0.0;0.0003982211462100017;0.0001785445057208996;0.0;0.0;0.0;0.0003442793083612821;0.0008079887131695324
284;apprecié;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.852925634392736e-108
