;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
88;admettre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.481118223845245e-05;0.0;4.083064441275329e-05;0.0008272617697077467;0.0;0.0;0.0;0.0;0.00014339670934366004;0.0005084124559028422;0.0;0.0;0.0009035117118128847;0.0
89;ado;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9678791810991166e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7414546336517157e-05;9.268041393138952e-06;0.0;7.0729888072135985e-06
90;adobe;0.0;0.0;0.00032511162641753714;0.0;0.0;0.0;0.0;0.0007251386223948476;0.0;0.0;0.0;0.0;0.0014161224525969167;0.0017661800582342312;0.0;0.0;0.0;0.0;0.0;0.0015405297221344403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91;adolescence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017113446948068397;0.0;0.0;0.0;0.0;0.0;0.0009021455040578518;0.0;0.0;0.00035263514667136257;0.001674695561160814;0.0;0.0006267171328962448;0.0;0.00029870058772093664;0.0;0.00024855552547138604;0.0002508745838382306;0.0;0.00029100794244371636;0.0
92;adooooooooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4919426570603538e-139
93;adooooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01734171579840297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01822774851242869
94;adooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4919426570603538e-139
95;adooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.931594634382811e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.8436638624773655e-06;0.0;0.0;0.0
96;adoore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0072084558814352;0.0;0.0;0.0;0.0;0.0;0.0;0.0003276356328226059;0.0;0.00013675601263293474;0.0;0.0;0.00026412796468800685;6.59440829677788e-05;0.0;0.0;0.005852451705529368;0.0;0.0
97;adopte;0.0;0.0;0.0;0.0;0.0;0.01675188380628511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008933128763109366;0.0;0.0;0.00011622246052532528
98;adopter;0.0023032934657204952;0.0;0.0;0.007951867072927105;0.0;0.0;0.0;0.0016501084593880245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.868351029888506e-05;0.006400742359682421;0.0;0.0016910174065727607;0.0;0.0;0.0;0.0;0.0016632406843118766;0.011010950374966955;0.0;1.2105104288519232e-05;0.0
99;adopté;0.0;0.007310148672251267;0.0;0.011896051896238522;0.0;0.0;0.0030759019504426927;0.0;0.0002146255850472237;0.0023784669724798905;0.0;0.0;0.0;0.0;0.0009833626547814472;0.0;0.0;2.4136260514926117e-06;0.0;0.0;0.00033918929071271583;0.009113830389425375;0.00021122712029922352;0.012990880616018519;0.00892426943273973;0.0033152840588297067;0.0;0.0
100;adoreeeeeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.289420086839053e-06;1.2155105700581024e-05;5.441359222938629e-05;0.0;0.00011650893803322301;7.449196317093786e-06;6.624257901914816e-05;0.0;0.0;0.0;3.455608889088377e-05;0.0;0.0;1.3361405221899623e-05;0.0;4.6025604949146604e-05;0.0;0.00014465929139485402;0.00015243276123644967;0.0;7.099504526213888e-06
101;adorent;0.0;0.0;0.0;0.009940111404537998;0.0;0.0;0.0;0.013258479166355714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034142471579367076;0.0;0.001685777478398382;0.0;0.0;0.0;0.0001935808682435964;0.0;0.0;0.0;0.0;0.0;0.01313554752844821
102;adorrrrrrrreeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4919426570603538e-139
103;adoré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017168941271249426;0.0;0.0;0.0;0.0;0.00013749359839618656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;ados;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.802722633087024e-05;0.0;0.0;0.0;0.0;0.0;0.0001656141468495433;0.0051629623011127;0.0;0.0;0.0002888138650269829;0.0
105;adouci;0.0;0.0;0.008775410535861951;0.014603748659860501;0.0;0.0;0.0;0.0;0.0;0.0;0.004374482997450506;0.0;0.0;0.0;0.0;0.0;0.02468908658217311;0.0;0.0;0.002825274854455545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;adoucir;0.0;0.0;0.0;0.0;0.0;0.0072129590409469565;0.0;0.0;0.0;0.006141402934177067;0.008244649288224045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008732690874595809;0.0;0.0006352725325941472;0.0;0.0;0.002179574816341581;0.0005914523713314008;0.0;0.0
107;adoucissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007101222771256949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.894544700794145e-05;0.0017567990948984705;0.0;0.0;0.0
108;adoucit;0.0;0.0;0.0;0.036978095292013194;0.0;0.0;0.0;0.0;0.0;0.0;0.018261114839509682;0.0;0.0;0.0;0.010180380084500217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;adpater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001373681209982543;0.0;0.0;0.0;0.0022191725599895683;0.0;0.0;0.0;0.0;0.0;6.141124363032143e-05;0.00013270550659278898;0.0001297775955054608;0.0;0.0005253295308406893
110;adresse;0.0;0.0;0.0;0.0;0.0;0.00598638881340168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011208899220665863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015611035528916013;0.0;0.0;0.0
111;adresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006039332365269754;0.0;0.0;0.0;0.0003998582766292081;0.0;0.0;0.0;0.0;0.0025253390124074324;0.0;0.002591106672298369;0.0;0.0;0.0;0.00033710254804693177;0.0009034083571183535;0.0;3.657934324329214e-05;5.982207116585331e-06
112;adulte;0.0009390823048873731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03432196621542261
113;advers;0.0;0.0;0.0;0.0;0.0;0.0;1.1518208184571894e-05;0.0;0.0;4.4378660832454914e-05;5.8908101122712464e-05;0.0;0.0;0.0;0.0;0.00036414477757575173;0.0;6.297653126346917e-05;0.0;0.0;2.2652963214986358e-05;8.427868936842539e-05;0.0;0.0;0.00016506109242234464;9.253514793635583e-05;0.0002562908214682641;0.00018882600781192253
114;adéquat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018874730447495248;0.0001317071622015723;0.0;0.0;0.0006890495902950888;0.0006645357011733644;0.0;0.0004177860952427061;0.0;0.0;0.0;0.0;0.0;0.0;4.356458937198958e-05;0.00011090695144927153;0.0005855714815907923;0.0008541613900679639
115;affaire;0.0;0.0;0.0;0.01755725015434656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00784293255691775;0.0;0.0;0.0;0.0;0.0;0.013352845958875348;0.0;0.0;0.002110912429678681;0.0;0.003360640280004076;0.0
116;affecter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004279945740079438;0.0;0.0;0.0;0.0;0.0;0.0;0.0014344080958679007;0.0;4.060063135866743e-05;0.0;0.0;0.0;0.0002539718283241923;0.0;0.0;0.0;0.0005621835409387333;0.0;0.0
117;affine;0.0;0.0;0.0;0.0;0.0;0.00010032773404169889;0.0;0.0;4.3635529307929895e-05;1.1992453589154782e-05;0.0;0.0;0.0;5.7661374480837415e-05;4.033438845991385e-05;0.00011810347645724705;0.0;0.0;0.0;5.459769408703244e-05;3.829805670894171e-05;0.0;0.0;1.5335755321100978e-05;0.0;3.879511676714007e-06;0.00012631208268101712;0.00022064744420101075
118;affiner;0.0;0.0;0.0;0.0156945832922596;0.0;0.0;0.0;0.003983567079660959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;affoler;0.0;0.0031569449797328453;0.0;0.0;0.0;0.0;0.0019225702874810136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008224089250823804;0.0;3.422305221039122e-05;0.0;0.0;0.0;0.0;0.00013302456280345218;0.0;0.0003389019651002053;0.0;0.0;0.0027551367536210085
120;affreux;0.0;0.0;0.00026515104443524;0.0;8.418003744352215e-06;0.0;0.0;0.0;0.00014292865085846658;0.0;0.00019653464887956903;0.0;0.0;0.001054960338501017;0.00115670376713492;0.0;0.00015127113934022384;0.0005392138259894419;0.0;0.0;3.321240890922558e-05;0.00014236386297047506;0.0;0.0;0.0003985129107711754;7.175009430514042e-05;0.0;0.0001674935322904573
121;affronter;0.0;0.0;0.00034431774017022027;0.0008601180111147646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012757470208644294;0.0;0.0;0.0005259156145400955;0.0;0.0;0.0;0.001880470308447966;0.0;0.0;0.0;0.0;0.0;0.0018201334208565942;0.0;0.0
122;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005596928008578997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028038698062850604;0.009977988174630767;0.0;0.0;0.01740268696223123;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123;afro;0.0;0.0;0.0;0.00010116351896716057;0.0;0.0;0.0;0.0;0.0;8.99787139948535e-05;0.00012378015711727783;0.0;0.0;7.802637512525643e-05;0.0;0.00023536256360364742;1.0582781939691736e-05;0.0;0.0008608653118863222;0.0002780888646786325;3.332297071627104e-05;0.0004610406265166521;0.0;0.0;0.0;0.002209242547817508;0.0014656887883320218;0.0
124;after;0.0;0.0;0.0;0.00209347307300726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.136929644600763e-06;0.0012449055400947054;0.0;0.0;0.0;0.0;9.443745374826715e-05;0.0;0.0;9.442164017639602e-06;0.001758350263421231;0.0;0.0;9.852119210255001e-05;0.00023154890040323845;0.0;0.0
125;aftershave;0.0;0.0;0.007389994601975675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;age;0.0;0.0005354167880582138;0.0;0.002514159248760325;0.0;0.0;0.0;0.0;0.0008668642713492875;0.0;0.0;6.412257640971596e-05;0.0006942867093876274;0.0018330324364745658;0.0;0.002146370825842751;0.0002227780593264198;0.0029626621906848945;0.0;0.0012588232663143816;0.00024903926429738194;0.003761878207079041;0.0;0.0;0.0012221081317089176;0.002459949632027184;0.0;0.0
127;agen;0.003452512547223082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007629373529734649;0.0;0.002531564835654469;0.0;0.0;0.0
128;agent;0.0;0.0;0.0;0.000417544531103222;0.0;0.0;0.0;0.0;0.0;0.0;0.00045927906810982815;0.0;0.0;0.0017437138950951653;0.0;0.0;0.0;0.0;0.0;0.0;8.147690984902826e-05;0.00013691423893070147;0.0;0.0;0.0;0.0;0.0;0.0
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005694171949107312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011657854980747577;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015588440619241542;0.0002216459387086538;0.008661703148131323;0.014337053027324543;0.0017905847206053185;0.03144539802785736;0.0;0.0;0.003387128106979527;0.020853121758138353;0.0;0.0;0.0;0.005498402814083758;0.0;0.0;0.025779764976411403;0.005604382103247275;0.0026627462853064114;0.008027899571923012
131;agrable;0.0007823248278572391;0.0017742454515229755;0.001133697461890291;0.0;0.0;0.0;0.0;0.0;0.0;0.0022059766753613082;0.0;0.0;0.0;0.0;0.0038273705174835053;0.002480182535753049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012060238906997662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011641646924256712;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;2.916994187268967e-06;0.0;0.0;0.0;0.0;8.656809269098941e-05;0.0;2.648546453563541e-05;0.00029035073620842846;0.0010509274518365663;0.0;0.0;0.0001479511386952364;0.0;9.507424862993084e-05;2.8804831488878395e-05;0.0;0.00039612304751057475;2.3602356373323614e-05;0.0002514182165180418;6.739633147569191e-05;1.355683258349364e-05
134;agreabke;0.0;0.0;0.001473574134457368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004745537283337834;0.00018591958382644752;0.0;0.0;0.0;0.0004675480593175102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015324200601385706;0.0;0.0
135;agresse;0.0;0.0;0.0;0.006208812660451314;0.0;0.0;0.0;0.0;0.0008736057702327209;0.0009313689834627592;0.0010432971816347954;0.0;0.0;0.0;0.0;0.0;0.0;0.00020539046623414752;0.0;0.0;7.375519395394997e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00100687032775464;0.0009619295236722705;0.0011651906371509875;0.0;0.0;0.0;0.0;0.00014728525953034633;0.0;0.00042571795955417997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.669498388526491e-05;0.0;1.9451957204124705e-06
137;agresser;0.0005165398544191137;0.011440413795567705;0.0;0.011594376291949357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00367152016885656;0.0;0.0;0.0;0.0;0.000189913405889006;0.0011042469673460099
138;agressif;0.0007606252233521441;0.0;0.0;0.0;0.0;0.0;0.0034912647851307083;0.0004931227004260333;0.0;0.0017747351745579206;0.0;0.005317053116128472;0.002854698542487607;0.009144693533841553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015590599742241461;0.0;0.0008504683027213619;0.001881966592143658;0.001111898586833998;4.926550141816706e-05;0.0008330772908738245
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016817859745652536;0.0010016135251463957;0.0;6.89815711936193e-05;0.0;0.0;7.306746091883315e-05;0.0;0.0003764525850679255;0.0;0.0;0.0;0.0;0.0;0.007547712790698503
140;agressions;0.0;0.0;0.0;0.002490314952806433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012599347903937764;0.0;0.0014528375101048004;0.001956407426993105;0.001321693509381557
141;agrèable;0.0;0.0;0.01367715490312214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.0027427211815645148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002518661757611778;0.0;0.0;0.0006578271011540835;0.0;0.00025595532658678814;0.0;0.0;0.0;0.0;0.0;0.00016414898230533188;0.0;0.0
143;agréablement;0.0;0.0;0.0;0.02328103863573499;0.0;0.0;0.0;0.008529254051275506;0.0;0.0;0.0;0.0;0.0;0.008341376890404371;0.01465215898495619;0.0;0.0;0.0;0.004813823711729806;0.000849426843188198;0.00664779069390783;0.0;0.0;0.010333600684864011;0.007433177673823923;0.0;0.0;0.010442181650413716
144;agréble;0.0;0.005912724970576091;0.0019937883106092937;0.0;0.0;0.0;0.0;0.0;0.003503275099860516;0.0;0.0;0.0;0.0;0.0;0.006557872915851487;0.0004611994264919073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4919426570603538e-139
146;aide;0.0009323025675285273;0.0;0.0006603631541215744;0.0019602060235238312;0.0;0.0;0.0;0.0025301090111895285;0.0020651149119684073;0.0;0.02721003203454029;0.0;0.0;0.0039712827143919;0.003060204810390299;0.0;0.0;0.0;0.0;0.0;0.00831165185076991;4.0039185799544764e-07;0.009951609922435064;0.002482429891529345;0.008685051318370182;0.018438646272652393;0.00545800446629188;0.000878484394094202
147;aider;0.0;0.0;0.005127462802452544;0.0;0.005347249199226379;0.0;0.0;0.0034184790446428514;0.0;0.0;0.0005951519574316424;0.005196299511791185;0.0003421764934963355;0.009064419534887586;0.0;0.003377411943456322;0.008133495160893007;0.0;0.0;0.009244955211554497;0.0;0.0;0.0;0.0;0.0006774828671895857;0.028475283218945588;0.003259654073332305;0.0
148;ailes;0.0;0.0;0.0;0.002028487254309906;0.0;0.0;0.0;0.0;0.0007122964252370565;0.0008886831658309528;0.0;0.0;0.001171232128884675;0.0;0.0006252134241876933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007833133807391282;0.0;0.005286976091781805;0.0016390023467857575;0.0
149;aimais;0.0;0.0;0.0;6.972048025580823e-05;0.0;0.0;0.0;0.0011775693725951304;0.0015845518045398193;0.0;0.003449218165837633;0.0;0.0;0.0;0.0024114460428853947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006788430624384169;0.0027084282923267983;0.010796205574176189;0.0;0.0
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006270710103189311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012334226231602819;0.0;0.0;0.007319763598128929;0.0
151;aiment;0.0;0.0;0.0;0.0;0.00012668931168327522;0.0;0.0;7.524162034314751e-06;0.0001385791958415259;0.0;0.0;9.168757477263426e-06;0.0;0.0008515662947490593;0.0;0.0;9.140442365909195e-06;0.0;0.0;6.068855936200825e-05;8.361057474867561e-05;0.0;0.0;0.0;0.00038886299091456293;0.0002109318324263794;0.0;0.0005257479887232538
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032965093412705496;0.0;0.0;0.00016315516738007029;0.003501086424025812
153;aimerais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.245719606018638e-05;0.0;0.0010217768180850444;0.0;0.0;0.0;0.0;0.003944773424419905;0.0;0.0;0.01153340421517637;0.0;0.0;0.0;0.0;0.0;0.0007152228221925341;0.0003149853558884039;0.0;0.0018335316200723045
154;aimez;0.0;0.00624085266785162;0.0;0.0;0.0;0.0;0.0;0.0;0.001635717735064979;0.0;0.0;0.0;0.0;0.00046011657959549757;4.4915411285411747e-05;0.0;0.0;0.001260908887648093;0.0;0.0;0.0;0.0;0.0;0.003594156117367045;0.00020952862300531864;0.0;0.0;0.00995825156329372
155;aimons;0.0;0.0;0.0;0.006443038697936975;0.0;0.0;0.0;0.004689348967458237;0.007377990709381236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004693032055066216;0.0;0.0;0.0;0.0003826085946271604;0.0;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.029251544824026917;0.0;0.0;0.0;0.0;0.0;0.0;0.003122865248391385;0.0;0.0020560481112054056;0.0032801999519952857;0.0032474526320014985;0.0;0.0;0.0;0.01101249236358837;0.0;0.002395786492223305;0.0;0.009098392866250053;0.0;0.0
157;aisance;0.0;0.0;0.0;0.005060269904284264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005790869389582331;0.0;0.0023431403142877847;0.00027652125342070126;0.0;0.0;0.0;0.0026079422843417717;0.0;0.00025580284279305986;0.0;6.335974053164604e-05;0.0;7.651155325830668e-05
158;aisé;0.00040931453977575174;0.0;0.0021291010334223057;0.0;0.0;0.0;0.0;0.0;0.001259413756667361;0.0;0.0;0.0021788853314386636;0.0;0.0002556844628888954;0.005045167418447961;0.0;0.0;0.0016816183202862862;0.0;0.0;0.0;0.0;0.0;0.00022896849125782535;0.0;0.0;0.0002984154976566241;0.0
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.371355512456405e-05;0.0;0.0;0.00014802689510238462;0.0004377184685803492;0.0;0.0;0.0;5.3385233691733605e-05;0.0;0.00025774989765349254;0.0;0.0007762553767825359;9.378492098551911e-05;0.00036516184120669005;0.0006748103606952749;0.0003112987663817061
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.012348853273939e-05;0.0006972944819246855;0.0;0.0;0.0;0.0;0.0;0.014931854038832397;0.0;0.0;0.0;0.0
161;ajoute;0.00021645589085753246;0.0;0.0;0.0037077449891454554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8270853806205993e-05;0.0;0.001055630252699142;0.0;9.532259566781768e-05;0.0007437120797468913;0.0;0.0;0.0;0.0;0.003681176418863854;0.0;0.0;0.0;0.008742511955339137;0.0;0.0
162;ajouter;0.0;0.0;0.0;0.0007907432597209018;0.030076621395402237;0.0;0.0;0.0;0.001279193591667432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006764445382678572;0.0002658853219118132;0.0;0.00027590273212345666;0.0;0.0009907999104434918;0.0;0.0006312594569119302;0.00205599527023753;0.0;0.0;0.004206493454167562
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025398247950563007;0.0;0.0;0.0;0.0021604055331285437;4.526722593301591e-05;0.0;0.0001660885170904191;0.0;0.009523558734841758;0.0010074251088772698;0.0;0.0;8.998445814031004e-05;0.0;0.0;0.0;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010236228123683449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;alcool;0.0;0.0017771137585612655;0.007543310832003203;0.0;0.0;0.0;0.0036026490879199863;0.0;0.0;0.0;0.0;0.0;0.01515148391378057;0.0;0.0;0.0;0.0;0.0027496523581506107;0.0;0.0;0.0;0.0;0.0;0.0;0.0008028396952228588;0.0;0.0;0.0
166;alcooliser;0.0;0.0;1.70299652888344e-05;0.0;0.0;0.0;1.3212115034098393e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003022028593995186;0.0;0.00013071000207145932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.871173328109895e-05
167;alentour;0.0012566238913160267;0.0;0.0019433720999323183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.676664775867828e-06;0.0069236409217352;0.0;0.0;4.020443490606723e-05;0.0;0.0005508976176343526;0.0006261331211691237;0.0004771642365778191;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.941349861357956e-05;0.0;0.0;5.4929817919822246e-05;8.34118100430521e-06;0.0;2.899847806118519e-05;5.574345013160969e-05;0.0001366271421693762;0.00041866860229630004;3.329798969934729e-05;1.590109147475058e-05;0.0;0.0;0.0;0.00016330281404149306;0.00012093113243141245;5.921010844178815e-05;0.00030115371469642896;0.00010298329448251766;0.00012923465008170365;0.0
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001096735416295288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006826611745823277;0.002436071100772284;4.732552710484467e-06;0.0;4.451691992698883e-05;0.0005403869648493893;0.0;0.0;0.0
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006696502089576849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.032479678345267e-05;0.0018577011912522705
171;allemagne;0.0;0.004842269920544398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006646433035829986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008108842160140364;0.0;0.0;0.0
172;allemand;0.0;0.0;0.0;0.0;4.185933182197439e-05;0.0;0.0;0.0;0.0;0.0;0.00404284528900716;6.46523408375136e-05;0.0;6.186823449353136e-05;0.0008814796430989633;0.0004955428201705223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028662518423715807;0.0;0.00028395227237519463;0.003557940238213968
173;aller;0.0016479015018023926;0.000836326548964891;0.0;0.011764516892403543;0.0;0.0;0.0;0.0008777048166394546;0.0015510683917897667;0.0;0.05391916345698972;0.0;0.0;0.0;0.009190734142207556;0.0;0.005377957179529175;0.03430958775342059;0.0;0.002897750501766649;0.0;0.0012843160890585556;0.00137951167633421;0.0;0.06482615233893389;0.047137873183713236;0.0;0.03376115715105863
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;8.25648517694686e-06;0.0;0.0;2.5194700950802155e-06;9.69497659696393e-07;0.0;0.0;0.0;0.0;4.378655028382834e-05;3.166329044365919e-05;0.0;0.0;8.640100748254527e-06;0.0;1.3610140353112116e-05;0.0;0.0;1.0036341302189566e-05;1.0916582621214528e-05;5.7240209260183245e-05;0.0
175;allergie;0.0;0.0;0.0;0.005009806403078901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009264557689427378;0.0;0.0039838291179127416;0.0;0.0018164524136389307;0.0;0.0;0.0;0.0006030625500592693;0.0;0.0;0.020609685639669015;0.010968821557183796;0.0;0.0;0.0
