;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
140;agressions;0.0;6.579470736694852e-05;0.0;0.002754366805528787;0.0;0.0;0.0;0.0;0.0;0.0;0.00020834113162787423;0.0;0.0;0.0;0.00043272192465966086;7.013395427663155e-05
141;agrèable;0.0;0.0;0.013547037951632616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.0027001369084068824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023927257354914248;0.0
143;agréablement;0.0;0.0;0.0;0.020092821112130937;0.0006973222503476228;0.0;0.0;0.009565599021028473;0.0;0.0;0.0;0.0;0.0001302355975096737;0.0036806714975328547;0.01690572156607961;0.0007437227007754644
144;agréble;0.0;0.0051481319960557876;0.0018896125624232965;0.0;0.0;0.0;0.0;0.0;0.0031810419757008013;0.0;0.0;0.0;0.0;0.0;0.005123383378500609;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
146;aide;0.0013552021311047753;0.0;0.0011801176268047484;0.005004832039610342;0.0;0.0;0.0002709346669915733;0.0026451961859233304;0.0034104287785057127;0.0;0.022817544464032873;0.0;0.0;0.004396028549060723;0.006499901382492617;0.0033388873049155776
147;aider;0.0;0.0;0.005218152331732038;0.003467332863467901;0.0033583289943739437;0.0;0.0;0.00321819415734277;0.0;0.0;0.0037140577741321835;0.005295671108447218;0.0008122871159310316;0.013942592154674579;0.0035794397274571113;0.002224921702173659
148;ailes;0.0;0.0;0.0;0.00304828846686854;0.0;0.0;0.0;0.0;0.0008714855367874033;0.0008931508306028264;0.00024617206218187284;0.0;0.0012072352853163045;0.0;0.0015504809894496586;0.0
149;aimais;0.0;0.0;0.0;0.0023403654144638257;0.0;0.0;0.0;0.0010923300692434886;0.0020824422956543963;0.0;0.004057568212820609;0.0;0.0;0.0;0.0035122917403028206;0.0
150;aimanter;0.0;0.00011206319141040153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002466601479275571;0.0;0.0064046350384775;0.0;0.0;0.0
151;aiment;0.0;0.0;0.0;0.0;6.257980818709332e-05;0.0;0.0;1.2145921818800542e-05;0.00017387839320012128;0.0;2.5344751308833804e-05;2.9739961517621397e-05;0.0;0.0007181492618783036;2.860409401402451e-06;4.421197048107627e-05
152;aimerai;0.0;0.0;0.0;0.0;0.0;2.4799801873373578e-06;0.0;0.0;0.0;0.0;0.0008674670909911559;6.070145012911677e-06;0.0;0.0;0.0003276310140726781;0.0001711221170536179
153;aimerais;0.0;0.0;0.0;0.0;0.0006905586773422789;0.0;0.0;0.0;8.318787104882828e-05;0.0;0.0018422590866313013;0.0;0.0;0.0;0.0;0.003169365919113935
154;aimez;0.0;0.006313588656278099;0.0;0.0;0.0;0.0;0.0;0.0;0.0018321435481908797;0.0;0.0005966577228001517;0.0;0.0;0.00022194952930776072;0.0017711126578580235;0.0008396413527564893
155;aimons;0.0;0.0;0.0;0.005701069097789944;0.0;0.0;0.0;0.00499484795247717;0.007279072382516156;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0005407672173702589;0.0;0.0;0.027715866077847838;0.0;0.0;0.0;0.00044702379748802517;0.0;0.0;0.005841597056992187;0.0019275096461508065;0.0020610257251742563
157;aisance;0.0;0.0;0.0;0.0052602957278362755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012247682876127333;0.0008010351240383466;0.0
158;aisé;0.00038273409505380296;0.0;0.0020760683973741157;0.0;0.0;0.0;0.0;0.0;0.0011652663287185804;0.0;0.0;0.0020663811847356156;0.0;0.00014143559821616712;0.0049537307373510074;0.0
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.838650924638972e-05;0.0;7.780454005872299e-05;3.747286505986383e-05;0.0;3.427234268372897e-05;0.0004617132399888301;0.00043114337644217283
160;ajoutant;0.0;0.0;0.0;0.00018548902664532066;0.0;0.0;0.0;0.0;0.0;0.0;0.0029763239955382633;0.0;0.0;0.00015232537704324144;0.0006111316245649067;0.0004397223112381308
161;ajoute;0.00043592700653333406;0.0;0.0;0.006308599724732179;0.0;0.0;0.0;0.0;0.0;0.0;0.0005260542771655454;6.85616927318483e-05;0.0;0.0013178927240275386;0.0;0.00030335377041226027
162;ajouter;0.0;0.0;0.0;0.0010300351832209706;0.02081718829266825;0.0;0.0;0.0;0.0017476666884055857;0.0;0.0;0.0;1.4009681795967952e-06;0.001165515322408024;7.195473403964752e-05;0.0
163;ajoutez;0.0;0.0;0.0;0.0;0.0;8.165570671769352e-05;0.0;0.0;0.0005372652355831523;0.0;0.002954205222300312;0.0;0.0;0.000937150117464451;0.002012578373104034;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031578949376617207;0.0;0.000336786954231219;0.0013193896693227873;0.0
165;alcool;0.0;0.0018104152971579713;0.007496397434957366;0.0;0.0;0.0;0.0034136317462786984;0.0;0.0;0.0;0.0;0.0;0.013993252860651718;0.0;0.0;0.0
166;alcooliser;0.0;0.0;2.7099391371614468e-05;0.0;0.0;0.0;2.0385696072209816e-05;0.0;0.0;0.0;0.0;0.0;0.0;2.7953105231218272e-05;3.2831122398494705e-05;7.130195694256147e-06
167;alentour;0.0013744256721520487;0.0;0.0020256180605984723;0.0;0.0;0.000330762090928516;0.0;0.0;0.00013728359761070816;0.0;0.0005520401298862474;0.0;0.0;0.0010786039966624568;0.0;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.933658278562848e-05;0.0;0.0;5.8403645505813565e-05;2.6144350856044595e-05;0.0;4.579973088111762e-05;0.00012193498883426262;0.00018976013504660907;0.0004183055773313123
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014642310393758612;0.0011634281231055724;0.0;0.0;2.1778672457909437e-06;9.148292640164636e-05;0.0002716629641919533;0.0001123844830764299
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004413046348300114
171;allemagne;0.0;0.0055129929712400836;0.0;0.0;0.0;0.0;0.0;0.0;0.0005200373732126045;0.0;0.0;0.0;0.0;0.0;0.0010207097418127688;0.0013771572921616874
172;allemand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030433738988518877;3.4850546354241274e-05;0.0;0.0;0.000914046300250952;0.0010098252157524476
173;aller;0.0033488485193011942;0.00853829338719232;0.00137097577193935;0.019158455098567083;0.0;0.0;0.0;0.0;0.009952985357278291;0.0;0.054450307954496645;0.0;0.0;0.02056430330892678;0.025585308333742056;0.020749771849578873
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;8.63065515897685e-06;0.0;0.0;2.706739343593078e-06;2.7023697702897733e-06;0.0;0.0;2.4685080861432562e-05;4.449066626327302e-06;3.501990791799418e-05
175;allergie;0.0;0.0;0.0;0.004977504755452055;0.0;0.00025059102351795753;0.0;0.0;0.0;0.00021178469487446942;0.0026402009577343676;0.0;0.0013597617078431811;0.001779046119827815;0.005366820357862744;0.0020565285161416973
176;allergies;0.001996602275182545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011077371502271068;2.4721439446996373e-05;0.001082147014383897;0.0;0.0;0.0;0.0;0.0
177;allergique;0.0;0.0;0.0;0.0030419839454017537;0.0;0.00616214328284784;0.0;0.0;0.0;0.0;0.0006454678407866994;0.0;0.00313047969616926;0.0016435677019096206;0.006625581082016532;0.006074671912790256
178;allergène;0.0;0.0;0.002364582030312615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;2.5142312990625074e-05;0.0;0.0;0.0;1.431834361318456e-05;0.0;9.220863077789049e-05;0.000162970038106105;0.0006635164107446704;0.00014550096909370075;0.0;0.0007243174623071523;0.0006490415263562578;0.00019575992539145874
180;allez;0.0;0.006483908482474146;0.0007987506748347354;0.0;0.0;0.0;0.0;0.0;0.00498971150122214;0.0;0.004711280644837176;5.571300423106638e-05;0.0;0.0003891497190555127;0.0;0.005807047487963982
181;allier;0.0;0.0;0.0;0.005222786625326505;0.0;0.0;2.134164062580274e-05;0.0;6.989858901403126e-05;0.0;0.00012431220078254232;0.0;0.0010230596709709491;0.0;0.0004986691521512326;0.0
182;allonge;0.002822569680380727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004202550916183422;0.0;0.00041261213043642444;0.00794195062816962;0.022327925075102242;0.005902440564068376
183;allongeant;0.0;0.0001401226104470689;0.0;0.0;0.0;0.0;0.0;0.0;0.00017907089567143603;1.887515425958602e-05;0.0008561654551946596;0.0;0.0005992336857817069;0.00026438637553595175;0.0013288709413806761;0.0037461331848394883
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008261232475424238;7.83770408084001e-05;0.0;0.0003466322079458429;0.001052254097751759;0.0
185;allonger;0.002757948282483071;0.010386503174096229;0.0;0.0;0.0;0.019291414538354403;0.0;0.0;0.0;0.0;0.016271894412126633;0.0;0.0;8.77293836091961e-05;0.01112215495054327;0.005715522798182852
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0007123779063493338;0.0;0.0;0.0;0.021219054370784536;0.0;0.0;0.0;0.00030074748443425223;0.0
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006366462687322891;0.0;0.0;0.0;0.0;0.0;0.004402356392053732;0.011636426052207344;0.0
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;8.63065515897685e-06;0.0;0.0;2.706739343593078e-06;2.7023697702897733e-06;0.0;0.0;2.4685080861432562e-05;4.449066626327302e-06;3.501990791799418e-05
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006702481617939564;0.0;0.0009765952155976873;0.0;0.0;0.003640055942732635;3.828831980797194e-06;0.0
190;allures;0.0;0.0;0.0;6.769620532273014e-05;0.0;0.0;0.0;0.0;6.761802659012027e-06;0.0;0.00010844490981520693;5.947541173948359e-05;0.0;0.0003976558196023738;0.0;0.0005853640661837191
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010478080523973937;0.0;0.0;0.0027185452959793883;0.0
192;allégique;0.0;0.00041729706393076196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003786152641392908;0.00046181076106782443;0.000202322946335989;0.00030159003255676194
193;allérgies;0.0;0.001036284286473199;0.0;0.0;0.0;0.0;0.0;0.0;0.001072557432303427;0.0;0.0;0.0;0.0;0.0012562172044832797;0.0013272754045696629;0.0
194;alourdi;0.002168285531449378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.968837930485748e-06;0.0;0.0;0.0;0.0;0.0014957495591045198;0.0;0.000943733597349184
195;alourdir;0.0;0.0020257963282229027;0.000918934766874183;0.0;0.007805333222738072;0.015668947728229042;0.010998646919422107;0.005784120239188883;0.006283585554273114;0.0020928924649000467;0.0;0.011036033430769568;0.0022294087823982217;0.05157285389320902;0.0012459762463218097;0.0
196;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008355101490639364;0.0;0.0
197;alourdit;0.0;0.002685849562136043;0.0;0.001488534291260443;0.0;0.0;0.0;0.006749665799802981;0.0;0.00045942673813538525;0.0018841461653177696;0.0;0.0038172916619525197;0.005513216412848435;0.00404035129883752;0.0
198;aloès;0.0025716416187452603;0.0;0.0;0.0067037907043050494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;altere;0.0;0.0;0.0;0.0;0.0;0.005825746170253529;0.0;0.0;0.0004671759932853196;0.0001252018391705798;0.0006012949205433312;0.0;0.0;0.0;0.0;0.0010816106182219842
200;alternance;0.0;0.0;0.0;0.0008744256178232204;0.0;6.972977231309393e-05;0.0;0.0;0.003724397228001498;0.004840183833605561;0.0;0.0;0.0;0.008636573953597897;0.0;0.0
201;alternative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015980765784520361;0.0001715733340287189;0.00011091867526906546;0.0;0.0;0.0;0.0006521808349591224;8.167204490089813e-05;0.0
202;alterne;0.0;0.005425365580803491;0.0;0.0026051607276117933;0.0;0.0;0.0;0.0021032110391399;0.0;0.0;0.0;0.0;0.0;0.0032439861065384117;0.0;0.005344169518071435
203;alterner;0.0;0.0042872584066947625;0.0;0.0;0.0;0.0;0.0033074871399189215;0.0;0.0;0.0;0.0;0.00010312020608557046;0.0;0.0035314766325781634;0.0;0.005303887684518753
204;altérer;0.0;0.0;0.0;0.0;0.0;0.0;0.003199160450805548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.963335790982001e-07;0.00044454290933573364
205;amande;0.0;0.0;0.0;0.000639257496163676;0.0;0.0;0.0;0.00010425404857941402;0.0;0.0;0.0;8.635061604343977e-06;0.0;0.003315263800703776;0.001622635317256636;0.0
206;amateur;0.0;0.0;0.003401810423265274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;amazing;0.0;0.0;0.0036151596372589515;0.0;0.0;0.0;0.0;0.005555601529552534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;amazon;0.0;0.03692076040238771;0.0;0.0026671859377465717;0.0;0.0;0.0;0.0;0.020519522618234906;0.0;0.0035917830814848426;0.09516340159115297;0.0003752904569965333;0.017661223456801718;0.008634488174949422;0.039715554095520245
209;amazone;0.0;0.0;0.0;0.0;0.0;0.008090652761226861;0.0;0.0;0.0;0.004374761448043309;8.624734909309189e-05;0.004521692736586516;0.0;0.0018882471455516445;0.0;0.0161128676408933
210;ambiant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017312723409810158;0.0;0.0;0.0;0.005022431737960253;0.0
211;amelioration;0.002026398189761411;0.0;0.0;0.0;0.0;0.0065444869566172684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;ameliore;0.0006790572025462179;0.0;0.0;0.016959302906762563;0.0;0.0;0.0059996421751858766;0.0;0.0;0.0;0.0;0.0;0.003101163965275175;0.0;0.0;0.005114105509776826
213;amener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010178640555946758;0.0;0.00028222638706819814;0.0;0.0;0.0011653162346300728;0.0016224439833364556;0.0010087850985867272
214;american;0.0;0.0;3.1135973925025976e-06;0.0;0.0;0.0;2.6850627793925388e-05;0.0;0.0004667972920676631;3.452457323820018e-05;0.0;0.0;3.005984126819978e-05;0.0003627615908412469;6.104518748572231e-05;3.884173156816543e-05
215;ami;0.00032492298660110783;0.004798198444714689;0.0;0.0;0.002679087472844837;0.0;0.016712241589498522;0.0;0.0;0.0;0.00042326963058231037;0.0;1.698896443393325e-05;0.0009994840920592707;0.0005328022558790781;0.0020350474065135085
216;amie;0.011028042006331935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018508481742067825;0.0;0.0012608650970753117;0.004627075445897475;7.587723859845414e-05;0.0010285182880564313;0.0;0.0027181123205763705
217;amoindrie;0.0;0.0;0.0;0.004413823978529891;0.0;0.0;0.0;0.0013392324127588712;3.0090784446895345e-05;0.0;0.0;4.496707729293035e-06;0.0;0.00023276290064237228;0.0;0.0
218;amoureux;0.0;0.0;0.0;0.0024606719758809062;0.0;0.0;0.0;0.0;0.0;0.0;0.0005968671516505741;0.0;0.0;0.0007321730826921136;0.0006524685312778941;0.0004142517697385203
219;amplement;0.005171318456851912;0.01692205405166387;0.0;0.0;0.0;0.0;0.011359980805065223;0.0;0.002977186644678377;0.0;0.0;0.00764559780907034;0.0;0.0;0.0;0.001006525998898719
220;amplifier;0.0;0.0;0.0;0.0011147786168528163;0.0;0.0;0.0;0.0;0.000706291021104221;0.0007963011210677188;0.0003901682650303521;0.0;0.0011858797680891903;0.0025003503525056025;0.0;0.0026181015019242446
221;ampoule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028598105441037354;1.872044237068692e-05;0.0;8.845911749526792e-05;0.0;9.26436833435371e-05;0.0018802066307299177;0.0006535017565992515
222;ampoules;0.0008519313927364744;0.0017713757800633999;0.0;0.0;0.0;0.004622021642947058;0.0;0.0;0.003557910182396779;0.00992212725124547;0.0;0.0;0.0;0.0;0.02034705931097781;0.0020263448699181104
223;amuse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022875844543733515;0.00019513821207244988;0.0;0.0;0.00178356850886051
224;amusement;0.0;0.0;0.002785217949900911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.577151058634716e-05;0.0;0.0;0.0;0.0;0.0
225;amuser;0.0;0.0;0.0;0.00032252452263122224;6.892935587892212e-05;0.0;3.2871426770465366e-05;0.0;0.00018993085319855455;0.0;0.00010997740490015071;0.0;0.00016360591058303423;4.37345227324205e-05;0.00031296389126699324;0.0
226;amélioration;0.0023156334522448493;0.0;0.0;0.015793254990246947;0.0;0.0;0.00704315382922244;0.0015553852459712473;0.002561221111968345;0.0;0.0;3.7643827539779634e-05;0.0027334680591250657;0.0024590918393326217;0.020409148376558998;0.001342959085687737
227;améliore;0.0;0.0;0.0;0.011421686176846305;0.0;0.0;0.0;0.0;0.006103498246593289;0.0;0.0015861217120405932;0.0;0.007868237647262999;0.002993823023000294;0.0;0.0
228;améliorer;0.0;0.0;0.0018221611486415816;0.0014851210706326556;0.0;0.0;0.0;0.0;0.0;0.0;0.0016237191076150825;0.0;0.0;0.0;0.0012086674390494334;0.0
229;américain;0.0;0.0;0.0;0.0;0.0;0.00042688734825245653;0.0;0.0;0.0;0.0;0.0018477928318271738;0.0;0.0;0.002372861218166998;0.0;0.0
230;an;0.00170792162300137;0.008785423295094885;0.0;0.029677409238254668;0.009636751764482327;0.004792566726416944;0.016852893450786173;0.0;0.2637251196509786;0.0;0.022477572552299617;0.0;0.0;0.040981428181263484;0.0;0.0067767446328276075
231;analyser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.808837001914331e-05;0.0;8.555850222061123e-05;6.741412427829114e-05;0.0;0.00021520513562610922;0.0002593101091131162;0.00028607062678261775
232;ancien;0.002173743548473589;0.004633355008400871;0.0;0.009631568658689296;0.0;0.0;0.007801844584118191;0.0;0.005991800564789723;0.0;0.0;0.0;0.014641941887860563;0.013224057684276253;0.000562958103816728;0.00446275159431764
233;anciennement;0.0;0.0;3.1135973925025976e-06;0.0;0.0;0.0;2.6850627793925388e-05;0.0;0.0004667972920676631;3.452457323820018e-05;0.0;0.0;3.005984126819978e-05;0.0003627615908412469;6.104518748572231e-05;3.884173156816543e-05
234;andorre;0.0;0.01158356879893983;0.0;0.0;0.0;0.0;0.007099677089970441;0.0;0.01104117450249672;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;anglais;0.0;0.0007006657563854607;0.0;0.0;0.0;0.0;0.0014055729679600167;0.0;4.881226054376676e-05;0.0;0.0010230335296953917;0.0;0.003760231624233684;0.004814040782594163;0.0;0.0008713354261801784
236;anglaise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
237;angle;0.0;0.004996432405474632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7681734966852847e-05;1.7320629582015428e-05;0.000257076029703068;0.0;0.0027443224982242405;0.0003172650134737627
238;animal;0.0;0.0;0.0;0.006262295624539686;0.0;0.0;0.0;0.0;0.0;0.0001241115089376816;0.0;0.0;0.0;0.0;0.0;0.0
239;annees;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01857262296049613;0.018954513300452055;0.0;0.0;0.0;0.0;0.0;0.0
240;annonce;0.0;0.0;0.0;0.0009042584944881622;0.008667228707904463;0.0;0.0;0.0;0.0;0.0;0.012731289366051099;0.030407602463073027;0.0;0.0;0.0;0.000936039853914178
241;annoncer;0.0025388425976100503;0.0;0.0;0.0;0.0016105600929334541;0.0;0.0;0.0;0.0;0.0027162244243184603;0.0007476502603793583;0.0;0.0;0.0;0.0010841447938280313;0.016037208633055557
242;année;0.00865250323560582;0.0;0.0;0.0;0.00109247813285087;0.10234057495823817;0.0004327900101261642;0.0;0.17410781085766663;0.0;0.03238478703539659;0.0;0.0;0.058866888670242035;0.0;0.0020375203205568004
243;années;0.0026101660957415845;0.026533794801848885;0.0;0.0;0.008379792997636068;0.03594620243960741;0.0;0.0069876525675474106;0.023267971808570796;0.002664764899697671;0.04267313979302026;0.01159485801988142;0.002312994524836336;0.10632030980193206;0.0;0.0
244;ant;0.0;0.0;0.0;0.0021532247173389712;0.0;0.0;0.0017173716796724755;0.0;0.0;0.0;0.0;0.0;4.533859962253391e-05;5.791708103418001e-05;1.9834989471853668e-05;0.000946855310097015
245;anti;0.0;0.00428625110681591;0.002000817493046862;0.04573124760971256;0.0;0.00021354417440088935;0.0;0.0;0.004097383814606883;0.0041990712587131745;0.007357703742767714;0.005780962296009805;0.0;0.010517431944265828;0.009638391045668972;0.014960304355163368
246;anticernes;0.0;6.747611267947896e-05;0.0;0.0;0.0;0.00010481875316122605;0.0;0.0;0.0;0.0;0.0010594658501565596;0.0;0.0;0.0007805795748239838;0.0006051418646802284;0.0
247;antimicrobien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002730889032602771;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;antirides;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.989707567868531e-05;1.0837042615787616e-05;0.0;0.0004959877684679718;0.00011738652859330569;0.0;0.0;0.002006883271330584
249;antiâge;0.0;4.1437697247950535e-05;0.0;0.004121281423604492;0.0;0.0;0.0;0.0;5.6961767043553476e-05;0.0;0.0;3.845398536943854e-05;0.0;0.00010875029394765475;0.0;0.0
250;antérieur;0.0;0.00034523220499533956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.63581412356942e-06;0.00011966940808990004;0.00046350185551654455;6.213648145465416e-05;0.0019150723424513378
251;aodre;0.0;0.0;5.313134061597295e-05;0.0;4.414318166898796e-05;0.0;0.0;3.502545495454944e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;ap;0.0;0.0;0.0;0.0;0.0;8.43583433894808e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.001672769676074107;0.0003168257436803127;0.000606529613736207;0.00012901731339106675
253;apaisant;0.0;0.0;0.0002495077060433376;0.0004460889711188735;0.0;0.00022208987751066604;0.0;0.00017484917440042979;0.0;0.0;0.00018133203787269001;0.0;0.0;0.0;0.0006107086922442665;0.0
254;apaise;0.0;0.0;0.0;0.003142257639045033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010520779828456577;0.0
255;apercevoir;0.0;0.0;2.7850430882331323e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004089695849625012;0.0002698212307467638;0.0006614783814499377
256;aperçois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006248898607506041;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;app;0.0;7.523920246986925e-06;0.0;0.0;0.0;0.0;0.0;1.6291307985080117e-05;0.0;8.092448642305351e-07;7.342555696748671e-05;0.0;0.0;4.126809743266205e-05;4.469762977510975e-05;4.726260945837667e-06
258;apparaissent;0.0;0.0;0.0;6.769620532273014e-05;0.0;0.0;0.0;0.0;6.761802659012027e-06;0.0;0.00010844490981520693;5.947541173948359e-05;0.0;0.0003976558196023738;0.0;0.0005853640661837191
259;apparant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.911792247175424e-05;0.0;0.0;0.002072148116188463;0.0
260;apparaît;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004788236312752319;0.00025541563873220915;0.00010142706520163232;0.0;0.0017062139256564975;0.0
261;apparaître;0.0;0.0;0.0;0.0;0.0;0.0;0.001419086369161178;0.0;0.0013620242862817948;0.00152250940110264;2.619743947368398e-05;0.0;0.0;0.001362110381450971;0.0005836573415838197;0.0
262;appareil;0.0;0.0;0.0;4.119156302050039e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000721303725065497;0.0;0.0;0.00013970078342869793;0.0002119241787491332;0.00023966402261488157
263;apparement;0.0;0.0;0.0;0.0008604172349564882;0.0;0.0;0.0;0.0;0.0;0.00686235042824943;0.00034554375451004534;0.0;0.0;0.0001919322962229461;0.001020122836802205;0.0
264;apparemment;0.0;0.0006785120377955854;0.0;0.0;0.0;0.0;0.001954465081332099;0.0;0.00010134901985928427;0.0;0.0;0.0;0.0;7.915532836917953e-05;0.0001069932698954476;0.000490434847961679
265;apparent;0.0;0.0;0.0;0.0;0.0;0.00011003228007035473;0.0;0.0;0.0002879989602308413;0.0;0.0024957454213489663;0.011514677845782747;0.0;0.002453273210366331;0.0011680521370941756;0.0
266;apparition;0.00047209113032400024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033248454632880267;0.003331330174395509;0.0021032574309775153;0.0;0.0;0.0;0.0;0.0004210273750298668
267;appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000973106663203805;0.0009381883647498827;0.001020153245693629;0.0;0.0;0.00010308921922806887;0.0002613980582639517;0.00032760372436343104
268;appelle;0.0;4.653543924427348e-06;0.0;0.0;0.0;0.0;0.0;0.0;8.727411731332748e-08;0.0;5.2696867111092955e-05;4.0723700761981316e-05;0.0;0.00013559317174287238;0.00019743558940093229;0.0004021996855081853
269;appiquer;0.0;1.9169713044492204e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005644652460661645;0.0
270;applaudir;0.0;0.0;0.00044555010409087526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030312481835147485;8.012240894948004e-05;0.0;0.00044758791305661913;0.001385104701989244;0.00010434030922543455
271;applicable;0.0;0.0;0.0007611712430224182;0.0019418938510482725;0.0;0.0;0.0;0.0;0.0;0.0;0.0005921341278092688;0.0;0.0;0.0010159176369934264;0.0004915357992593489;0.0
272;applicateur;0.0;0.0;0.0;0.0;0.0;0.0;0.004315944292779871;0.0;0.0037168018671257684;0.0;0.0;0.0;0.0;0.0;0.017185783054860352;0.002602649840576002
