;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
98;adopter;0.002291653309536691;0.0;0.0;0.007812098738394083;0.0;0.0;0.0;0.0016318595762846257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020219922383481363;0.006224750077840895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020327087162267023
99;adopté;0.0;0.006832265415534056;0.0;0.011861920003332202;0.0;0.0;0.0030775273679316925;0.0;0.0002165868265518879;0.0023756850767318984;0.0;0.0;0.0;0.0;0.0010038099317439303;0.014718112471394668;0.0;0.0;0.0;0.0;0.0;0.00948567272901002;0.00019670905469857766;0.0031680969224618274;0.01591030140514956
100;adoreeeeeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.305268147106656e-06;1.2711268560314521e-05;5.4817579592020855e-05;0.0;0.00011717802171857518;8.353732519406096e-06;6.427602978984522e-05;0.0;0.00025782309461973264;0.0;0.0;4.3075219253762203e-05;0.0;1.4129177015821505e-05;0.0;4.596036285811431e-05;0.00012844141491506522;0.0
101;adorent;0.0;0.0;0.0;0.01013047123974411;0.0;0.0;0.0;0.013383338576249265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003813549278769036;0.0014965782913548434;0.0;0.006373007087734042;0.0005056414945175672;0.0;0.0;0.0
102;adorrrrrrrreeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3487058793431743e-110
103;adoré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01749778614675911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;ados;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011322518265813714;0.0;0.0;0.0;0.0;0.0;0.0001598788111219847;0.0;0.006364247847776575
105;adouci;0.0;0.0;0.008765435975694926;0.014446728043033019;0.0;0.0;0.0;0.0;0.0;0.0;0.004232804242056675;0.0;0.0;0.0;0.0;0.0;0.024750663972269757;0.0;0.0;0.0030952186394627027;0.0;0.0;0.0;0.0;0.0
106;adoucir;0.0;0.0;0.0;0.0;0.0;0.007155946349275314;0.0;0.0;0.0;0.006130086014331537;0.007842443638505756;0.0;0.0;0.0;0.0;0.0038058374804592634;0.0;0.0;0.0;0.009486979742572184;0.0;0.0006028509843957739;0.0;0.0007246947301078844;0.0
107;adoucissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007213279882804056;0.0;0.0032117251062020145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6740794561564225e-05
108;adoucit;0.0;0.0;0.0;0.03656860919502017;0.0;0.0;0.0;0.0;0.0;0.0;0.01748009298048843;0.0;0.0;0.0;0.010280861465361927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;adpater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014116275314902677;0.0;0.00030784187772221;0.0;0.0;0.0031628549474361015;0.0;0.0;0.0;0.0;0.00013882841315865612;0.00013433020754436277
110;adresse;0.0;0.0;0.0;0.0;0.0;0.005945436069958721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002580272665136498;0.0;8.135359718181301e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111;adresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000608069567570133;0.0;0.0;0.0;0.0004115883465797551;0.0;0.0;0.001906323230924792;0.0;0.0;0.0034828469725985234;0.002815202185306706;0.0;0.0;0.0;0.0;0.0004517826021110022
112;adulte;0.0014890080336488057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011692927867457843;0.0;0.0;0.0;0.0;0.0;0.0;0.0008393560144336439;0.0;0.0;0.008600815824140068;0.0;0.0;0.0011610555607836311;0.0
113;advers;0.0;0.0;0.0;0.0;0.0;0.0;1.4457111945968177e-05;0.0;0.0;4.45387682941772e-05;5.1957671854205954e-05;0.0;0.0;0.0;0.0;0.00033191494937658044;0.0;0.0003359348517926168;0.00010912912571459526;0.0;0.00017347587931788007;8.957383688534776e-05;0.0;0.00019384588095639046;1.2779624811940827e-05
114;adéquat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021528030147080466;0.00013915664270000818;0.0;0.0;0.000708784307879803;0.0004675885098819976;0.0;0.0007068566697126977;0.0005697230816104069;0.0;0.00015996635508255198;0.0;0.0;0.0003873602214573155;1.3210362235896061e-05
115;affaire;0.0;0.0;0.0;0.017413985454862946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0045142139369897675;0.0;0.006787270046656005;0.0;0.0;0.0;0.013985743064643138;0.0;0.0;0.0
116;affecter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004314859917404762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012190213154682594;8.950790542266936e-05;0.0;0.0;0.00027182924374105833;0.0;0.0005052890778604476;0.0
117;affine;0.0;0.0;0.0;0.0;0.0;0.00010050195068822651;0.0;0.0;4.5850658933305445e-05;1.183127377548189e-05;0.0;0.0;0.0;6.048602462061727e-05;3.9116887828780935e-05;4.185027268924706e-05;0.0;0.00011553088444041269;0.0;6.799246189962943e-05;0.00017982296385876784;0.0;0.0;5.239980686693031e-05;3.298902812924106e-05
118;affiner;0.0;0.0;0.0;0.015522861977638655;0.0;0.0;0.0;0.004031635081032979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;affoler;0.0;0.0030815510329134503;0.0;0.0;0.0;0.0;0.00196053994180294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006707626983213428;0.0;0.0008413545823897685;7.520004692757126e-05;0.0;0.0013255345064647794;0.0;0.0001648524060197271;0.0;0.0
120;affreux;0.0;0.0;0.0002752981427803937;0.0;0.0;0.0;0.0;0.0;0.00014825362369088037;0.0;0.000196871465253886;0.0;0.0;0.001067104598575087;0.001179724835745043;0.0007538878781672403;0.00015988273130551346;0.0;0.000728117516693124;0.0;0.0;0.00014883012132516478;0.0;6.976291849185652e-05;0.0
121;affronter;0.0;0.0;0.00033692342710148085;0.0008863559789742053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001279390786854814;0.0;0.0;0.0;0.0;0.0004177751142344758;0.0;0.0020502338658116527;0.0;0.0;0.0;0.0019366044195149533;0.0
122;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005608445879763192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028015801189906507;0.0;0.01481197485807863;0.0;0.013998458668120101;0.0;0.0;0.0;0.0
123;afro;0.0;0.0;0.0;0.0;2.5262655373891657e-05;0.0;0.0;0.0;0.0;9.630423490871706e-05;1.8490057202883165e-05;0.0;0.0;6.25550569447163e-05;0.0;0.0;2.5020376498404143e-05;0.0002112198129325386;0.0;0.0002538869378094151;0.0;0.0004496008328000579;0.0;0.003989928219418411;0.0
124;after;0.0;0.0;0.0;0.002091993879256364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.374107963620532e-06;0.0012531743766098784;0.0;0.0;0.0002125032222589692;0.0;0.0;0.00010122962359580253;0.0;0.0;0.001843813084784181;0.0;0.00012310510508074812;0.0
125;aftershave;0.0;0.0;0.007401893125204859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;age;0.0;0.00038301107504147536;0.0;0.0025760397760157074;0.0;0.0;0.0;0.0;0.0008887122436907432;0.0;0.0;7.57855016123337e-05;0.0007118323250057632;0.0018969000286865052;0.0;0.0024819861122070074;0.00020624077858280362;0.0017702066993420923;0.0037758468306908544;0.0014005922791860896;0.0;0.003969402671457685;0.0;0.0023130075762250045;0.0
127;agen;0.0034373800557656433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004385741794635837;0.0;0.0;0.0;0.0;0.0;0.0;0.0006995020842221216;0.0;0.0
128;agent;0.0;0.0;0.0;0.00041349732990069625;0.0;0.0;0.0;0.0;0.0;0.0;0.00042821344119937254;0.0;0.0;0.0017796218232877887;0.0;0.0;0.0;0.0;0.0;0.0;2.6835883457387822e-05;0.00014083463333085163;0.0;0.0;0.0
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005722216009602659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00976634864300113;0.0;0.0;0.0;0.0
130;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01592277179396885;0.0002792917131580449;0.008871427874534056;0.01461152580926519;0.0018285876453975614;0.03231619211968708;0.0;0.0430743297858113;0.003586943515997032;0.0;0.029436315011408386;0.0;0.0011358952262878889;0.00583899125510329;0.0;0.008123695546138;0.0
131;agrable;0.0007781702072895655;0.0017040084484654097;0.0011290182578642092;0.0;0.0;0.0;0.0;0.0;0.0;0.0022062732743550546;0.0;0.0;0.0;0.0;0.0038745338138096138;0.0;0.0;0.0021068290332389803;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012206123581868494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;1.3159965156078835e-06;0.0;0.0;0.0;0.0;8.274507362287743e-05;0.0;2.1131822258611065e-05;0.0002916417447150731;9.412709094236193e-05;0.0;0.0008870467493761233;1.928280237621829e-06;0.0;7.179903336830539e-05;2.7365810176824205e-05;0.0;0.0003123473935776103;0.0004992813757758532
134;agreabke;0.0;0.0;0.0014680467429097144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004760783791793943;0.00014339065122384007;0.0;0.0;0.0;0.0;0.0005986420035676881;0.0;0.0;0.0;0.0;0.0018445499037663385;0.0
135;agresse;0.0;0.0;0.0;0.006140401125381324;0.0;0.0;0.0;0.0;0.0008901539567576107;0.0009359335357594389;0.0010239189590466153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021974275584487306;0.0;3.292731719884635e-05;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010247037878759154;0.0009668547238799233;0.0011526568226972846;0.0;0.0;0.0;0.0;0.0;0.0;0.0001263020855628382;0.0005308249769892241;0.0;0.0;0.0;0.0;4.933721160298261e-06;0.0
137;agresser;0.0005255088077260819;0.011107176319318878;0.0;0.011488292270002493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006737321347669284;0.0038870314144834554;0.0;0.0;0.0
138;agressif;0.0007623544734086016;0.0;0.0;0.0;0.0;0.0;0.0034519144338811775;0.0004988307182258813;0.0;0.001753447966573871;0.0;0.005354520316310193;0.0028502530460415595;0.009224164013370494;0.0;0.0038418423081381554;0.0;0.0;0.0;0.0;0.0004025309173311156;0.01629219109759274;0.0;0.0008069560601550435;0.0010923402458247868
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026553749264815566;6.6463121654867816e-06;0.0;0.000195476102769875;0.0011059218451759595;0.0;0.00023292919771349154;9.160526652502209e-07;0.0;0.0002579292797133779;0.0028641538061355415;0.0005226965209313816;2.5905755711884672e-05;0.0;0.0
140;agressions;0.0;0.0;0.0;0.0024236503792646725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005794455231600384;0.0;0.0;0.002671356040605761;0.0016712329201670124
141;agrèable;0.0;0.0;0.013696296149820646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.00274778784800906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025609112859833237;0.0;0.0;0.0;0.0009371977235746485;0.00028921761788282567;0.0;0.0;0.0;5.6792836396479204e-05;0.0
143;agréablement;0.0;0.0;0.0;0.02316001505075184;0.0004952082547917315;0.0;0.0;0.008591206186989197;0.0;0.0;0.0;0.0;0.0;0.008387025185804028;0.014592838421613612;0.014020062776752409;0.0;0.0;0.0;0.0010770470522505908;0.01156312014077843;0.0;0.0;0.0;0.012963269556018536
144;agréble;0.0;0.005651572348682178;0.001988205854686769;0.0;0.0;0.0;0.0;0.0;0.003523694454336525;0.0;0.0;0.0;0.0;0.0;0.006613926145698781;0.0;0.0;0.0003532156606317134;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3487058793431743e-110
146;aide;0.0009477754080285125;0.0;0.0005910177246607836;0.0019764642588099507;0.0;0.0;0.0;0.0026159496368231777;0.002210692578379876;0.0;0.02606732372761079;0.0;0.0;0.004235594720702526;0.003206038894666365;0.013267546898648013;0.0;0.0;0.0;0.0;0.006711125782412792;0.0;0.009710124220398865;0.023006680669595936;0.00309696372692398
147;aider;0.0;0.0;0.00504914553252045;0.0;0.003413515627862491;0.0;0.0;0.003481262290285294;0.0;0.0;0.0005430449737179006;0.005409563302700243;0.00040454033240899524;0.009253187075467273;9.287931901244339e-05;0.001163329772730751;0.008125419635175626;0.0031614827745758706;0.0;0.010102860416521663;0.0;0.0;0.0;0.03297793744207419;0.0
148;ailes;0.0;0.0;0.0;0.0019865115718613225;0.0;0.0;0.0;0.0;0.0007185082234589422;0.000895097926727778;0.0;0.0;0.0011846816816543243;0.0;0.0006386825665147303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00688208069923702;0.0009830133166625987
149;aimais;0.0;0.0;0.0;0.0002897520994190529;0.0;0.0;0.0;0.0011723035076016608;0.0015956790221935166;0.0;0.0034013005107091914;0.0;0.0;0.0;0.002526130723378494;0.003893388797753362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01150303983380903;0.0008228921461420863
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006528015431357305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001488875075190047;0.015400476838731856
151;aiment;0.0;0.0;0.0;0.0;5.8935457592906266e-05;0.0;0.0;8.396167179835973e-06;0.00014454529112608992;0.0;7.815293253148251e-06;2.331450620319474e-05;0.0;0.0008571078317583548;0.0;0.0006964919538035531;1.9770466896035406e-05;0.0;0.0;8.146655678304877e-05;0.0003254495267941385;0.0;0.0;0.00015406127989902463;0.0
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.972050991668876e-05;0.0;0.0009949394812305882;0.0;0.0;0.0;0.004238070586005498
153;aimerais;0.0;0.0;0.0;0.0;0.0007137781937959268;0.0;0.0;0.0;0.0;0.0;0.0015504717346666004;0.0;0.0;0.0;0.0;0.003661341494852637;0.0;0.003049156741905285;0.0;0.0;0.000650193932448234;0.0;0.0;0.0018409832010461357;0.0
154;aimez;0.0;0.0063118019878578915;0.0;0.0;0.0;0.0;0.0;0.0;0.0017056460065706701;0.0;0.0;0.0;0.0;0.0005247634615968402;7.279205196351405e-05;0.0005762565705143221;0.0;0.0;0.001776907087482397;0.0;0.004844754409789282;0.0;0.0;0.0;0.004965316134294786
155;aimons;0.0;0.0;0.0;0.006378744383916369;0.0;0.0;0.0;0.004742416646121011;0.007429250562885142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005122132164252241;0.0;0.0;0.0;0.0;0.0004579444130233428
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.028908475335614407;0.0;0.0;0.0;0.0;0.0;0.0;0.0030691689391049663;0.0;0.0;0.0032564265631466376;0.0016985565299977347;0.004407834655223946;0.0;0.0;0.01149264612712297;0.0;0.009758624865567023;0.003086725618557692
157;aisance;0.0;0.0;0.0;0.005002139063675968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005876985241954517;0.0;0.002352897179851476;0.0;0.0003610628605343684;0.0;0.0;0.0027150832053396998;0.0;0.00013717487411643155;0.0003258014610683626
158;aisé;0.0004070134238514046;0.0;0.0021395036066993046;0.0;0.0;0.0;0.0;0.0;0.001290821236307758;0.0;0.0;0.002210914857101055;0.0;0.00027427421048032677;0.005119290229330614;0.0;0.0;0.0;0.0024197972348815482;0.0;0.0;0.0;0.0;0.0;0.0004109631174296703
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6699786596351363e-06;0.0;0.0;3.9087926492385145e-05;0.0;0.0;0.0001427780315556009;0.00033215851434551506;0.0;0.00042963822833656963;0.0;6.439634342725559e-05;0.00022588838311924658;0.0002837234176366353;0.0;0.000652387031653906;0.0010161773141983878
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.180299123034677e-05;0.0;0.0008366141082271277;0.0;0.0;0.0;0.0;0.0;0.01820714684974631
161;ajoute;0.00023216005130345118;0.0;0.0;0.003848308172357725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009989096764241913;0.0;0.0;0.0007013097130414033;1.811125971447841e-05;0.0;0.0;0.0;0.0038043300920055693;0.0;0.00942995859060036;0.0
162;ajouter;0.0;0.0;0.0;0.0008713319290817106;0.0224461402939872;0.0;0.0;0.0;0.0013612570882241563;0.0;0.0;0.0;0.0;0.0;0.0;0.004188138927606488;0.0007919417932672056;0.0;0.0;0.0004348005231759035;0.0014502340729051107;0.0011059445248056499;0.0;0.0;0.0011025978995164185
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002528230989745592;0.0;0.0;0.0;0.0022192305056448355;0.0;0.0;1.9359681773998844e-05;0.00011237514525226061;0.010416188337856383;0.0005480197267933126;0.0;0.0;0.0;0.00011042317584651728
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014970992001157382;0.0;0.0;0.0;0.0;0.0;0.0
165;alcool;0.0;0.0017014306011884455;0.007541741074997778;0.0;0.0;0.0;0.003526812102838009;0.0;0.0;0.0;0.0;0.0;0.015221832186455335;0.0;0.0;0.001822977255729982;0.0;0.0;0.003874139807575179;0.0;0.0;0.0;0.0;0.0;0.0
166;alcooliser;0.0;0.0;1.9024063580304212e-05;0.0;0.0;0.0;1.4562330534848968e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044184649886493447;0.00014625925391828577;0.0;0.0;0.0;0.0;0.0
167;alentour;0.0012393933544429133;0.0;0.0019342592667761181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010228309162719086;0.0;0.0;0.0;0.007473249565071849;0.0;0.0;1.417193912897909e-06;0.0014221967101270053;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.640411161358127e-05;0.0;0.0;5.445867976755769e-05;0.0;0.0;2.8952357340257932e-05;5.7535994113566853e-05;0.00013583533615419728;0.0005726161120299736;3.363439995082018e-05;0.0003537227294347719;1.356966369740167e-05;0.0;0.0;0.00016903625735835832;0.00011207891329230533;0.0001729955027506159;7.816721533428618e-05
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010985549383898232;0.0;0.0;0.0;0.0;0.0;0.0009012297950074623;0.0;0.0;0.0;0.0007214458488270307;0.0020686162026545443;0.0;0.0;0.0;5.2650635920081004e-05
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005978661444575747;0.0;0.0;0.000630161671244177;0.0;0.0;0.0;0.0
171;allemagne;0.0;0.004666312714496317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006581938758599974;0.013093615202312297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172;allemand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004086249702820054;6.171210721292098e-05;0.0;7.630693528350347e-05;0.0008916009133150656;0.0008528122934561467;5.9019044799264984e-05;0.0007770011736115738;0.0;0.0;0.0016241020263527879;2.0440518014197676e-05;0.0;0.0;0.0
173;aller;0.002099206418544256;0.0;0.0005882538000700635;0.013353056149415808;0.0;0.0;0.0;0.0005240796947944283;0.0017785313144617826;0.0;0.054023846471241324;0.0;0.0;0.0;0.010305876231111365;0.11088705813692752;0.005849555757350688;0.00081476929437169;0.04486364583348644;0.0038830973136056617;0.011589669291921175;0.0017286247449243134;0.0017798241800800955;0.049917652101399514;0.0003917083169361469
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;8.474486758128837e-06;0.0;0.0;2.7869508412523142e-06;0.0;0.0;0.0;0.0;0.0;3.0170699612919505e-05;3.3476087362511345e-05;3.896293452240926e-05;0.0;9.981376722916506e-06;0.0;1.418080977489007e-05;0.0;3.7874861704164875e-05;0.0
175;allergie;0.0;0.0;0.0;0.004920129980531976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008605137208902454;0.0;0.003993326758927748;0.019574443656694487;0.001679319313650388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02483556859002171
176;allergies;0.0020083020175409297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2811488682886165e-05;0.0;0.0013705157085356552;0.0;0.0;0.0;0.0;0.0006845436659990837;0.0;0.0;0.000282340924914402;0.0;0.0;0.0;0.00010478561612945881;0.0;0.0
177;allergique;0.0;0.0;0.0;0.00016963382695863095;0.0;0.005946269473217822;0.0;0.0;0.0;0.0;0.0;0.0;0.002368094763028497;0.0;0.004283970734103954;0.009116858745959872;0.0;0.002941582793716491;0.004895643467056118;0.0;0.0015354602621545704;0.014204677858448414;0.004857383032356735;0.0029310393078700297;0.0071976887396619504
178;allergène;0.0;0.0;0.0023897994009834944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018530998414773847;0.0;0.0;0.0;0.0;0.0003452775437418037;0.0;0.0;0.006648063492897869;0.0003880071300008012;0.00021232438732805714;0.0;2.2519930893451582e-05;0.0;0.00022052690391133735
180;allez;0.0;0.005175135702219313;0.00038832597537370424;0.0;0.0;0.0;0.0;0.0;0.003459241066824246;0.0;0.001496506992463302;0.0;0.0;0.0;0.0;0.01782213927695436;0.0;0.005737499671670779;0.0;0.0;0.0;0.0028589226296135296;0.0;0.0;0.014426677898979837
181;allier;0.0;0.0;0.0;0.004248189135704863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000787200811074405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004544177976304991;0.001211922348248379;0.0;0.005000992682062454;0.0
182;allonge;0.001993024709598264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013601569275098131;0.005168240010400823;0.00837740190511233;0.0021445388433779774;0.01893389338457273;0.0042853070555886105;0.0;0.0;0.0012925842903219655;0.01408883567020872;0.03484849068810937
183;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001046130918732919;0.0;3.137439548790614e-05;0.0;0.0;0.014577240720650583;0.0;0.0;0.004413265544655579;0.0;0.001785877367969122;0.0;0.000553954616273972;0.0;0.001539115543204844
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007473725668028842;0.0;0.0;0.0;0.0;0.0;0.00469407979115158
185;allonger;0.0011875418186333235;0.008111411820971748;0.0;0.0;0.0;0.01812137141910581;0.0;0.0;0.0;0.0;0.0001295435144894367;0.0;0.0;0.0;0.0;0.004730313739427681;0.0;0.0;0.040304627962209044;0.0;0.0014523414982198525;0.0;0.0012352117759077356;0.0;0.07371732433524919
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0007612247928246821;0.0;0.0;0.0;0.026929565749706928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004140646315625225;0.0;0.0;0.0;0.0;0.0;0.002976134395382431
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005809630530311245;0.0;0.0;0.0;0.0;0.0;0.01360447703218939;0.01472184922616616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;8.474486758128837e-06;0.0;0.0;2.7869508412523142e-06;0.0;0.0;0.0;0.0;0.0;3.0170699612919505e-05;3.3476087362511345e-05;3.896293452240926e-05;0.0;9.981376722916506e-06;0.0;1.418080977489007e-05;0.0;3.7874861704164875e-05;0.0
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006527431718360092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008042378599880835;0.0;0.0009392126901965919;0.0;0.0;0.0;0.0;0.0;0.011052689776521529
190;allures;0.0;0.0;0.0;7.724052086499766e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7104734259748635e-05;0.0;8.230429757379558e-05;0.0;0.0006341281290068627;8.147581897228359e-05;0.0004954637140364123;0.0012018072777903216;7.735683992767634e-05;0.0;0.0;0.0;6.07597703181026e-05;1.4976550503218876e-06
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.200762061176566e-05;0.0;0.0;0.0021283682363510076;0.0;0.0;0.0;0.002320922781541516;0.0;1.2416723300335552e-05;0.0;0.0;0.0001742937381045212;0.0006474425515874045
192;allégique;0.0;0.0002071035927478338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016890224528632282;4.507180455052704e-05;0.0;0.0001151782432876092;5.708079544985972e-05;0.0;0.0;0.0;0.0003111414511436249;0.0;3.8089538510344756e-05;0.003043454227773331;0.0
193;allérgies;0.0;0.0011174576488295965;0.0;0.0;0.0;0.0;0.0;0.0;0.0011352472856443771;0.0;0.0;0.0;0.0;0.0;0.0014246913175725705;0.0;0.0024950536494179904;0.0;0.0;0.0;0.0;0.0;0.0;0.0005149966801643108;0.0009474289550271822
