;term;0;1;2;3;4;5;6;7;8;9
213;amazing;0.0;0.006827012751447706;0.0;0.0;0.0;0.003522457718070305;0.0;0.0;0.0;0.0
214;amazon;0.001508900683865806;0.0;0.027004647036888742;0.013214407694748227;0.0020429128424749752;0.0;0.0;0.007691146283214526;0.0;0.05497427582342108
215;amazone;0.0;0.0;0.0;0.0;0.00015502358369578985;0.0;0.0;0.013965345346202628;0.0;0.004617520006144228
216;ambiant;0.0;0.0026427303929498656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014795546582531812
217;amelioration;0.002133252126742041;0.0;0.0;0.0;0.0;0.0;0.0;0.003570180569716495;0.0;0.0
218;ameliore;0.001219699828782188;0.0;0.0;0.0;0.0;0.007873804951997005;0.0;0.0;0.005879390112058578;0.0
219;amener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026321936614758868
220;american;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006022908995680317
221;ami;0.0;0.0;0.0016442535060321845;0.0026991030708175285;0.0026812867245670515;0.0;0.0;0.0;0.015908704319358168;0.0044200911062448655
222;amie;0.012813546494388477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008379362473078343
223;amoindrie;0.0;0.0;0.0;0.0;0.0;0.0038205142853320476;0.0;0.0;0.0;7.017847361722323e-05
224;amoureux;0.0;0.0;0.0;0.0007510119006966391;0.0;0.0008940330908732597;6.601342843583724e-06;0.0;0.0;0.0017488253764540043
225;amplement;0.005198260482199224;0.0;0.008863839303063484;0.006212812387433977;0.0;0.0;0.0;0.0;0.011954873340366401;0.0021145647206284373
226;amplifier;0.0;0.0;0.0;0.0006935328132477292;0.00020418912156456938;0.0003351852173827836;0.0;0.0;0.0;0.0029140514188115913
227;ampoule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010302343847026433;0.0;0.0015145714936635843
228;ampoules;0.0006480185310141054;0.0;0.0007869458124071771;0.0;0.0;0.0;0.0;0.005268081658030747;0.0;0.0163302547876817
229;amuse;0.0;0.0;0.0;0.0;8.846699579864357e-05;0.0;0.0;0.0;0.0;0.0005217531165872907
230;amusement;0.0;0.002490317114451075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;amuser;0.0;0.0;0.0;0.0;1.7962093590640966e-05;1.8382013812988772e-05;0.00481956241449857;0.0;0.0;2.5900358165133423e-06
232;amélioration;0.002654740149149453;0.0;0.0;0.0;0.0;0.013042923120360485;0.0;0.0;0.005734167532947536;0.014018172226786502
233;améliore;0.0;0.0;0.0;0.0;0.0;0.005441064544766577;0.0;0.0;0.0;0.004264995813905459
234;améliorer;0.0;0.0015502377863707729;0.0;0.0028651278080575313;0.0;0.00017792479252807294;0.0;0.0;0.0;0.00023888668753670403
235;américain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022124522105869483;0.0;0.0016950752326749176
236;an;0.0;0.0013263394521098528;0.0024845262011173623;0.0040027899373253064;0.006518208408041297;0.0;0.005850556622661122;0.02363426617819763;0.011891511819182434;0.15859394320998932
237;analyser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045112590657381675
238;ancien;0.0026489905389597483;0.008223254593721002;0.0031855761433156105;0.0016713203013034134;0.0;0.0031055924807937745;0.0;0.0;0.006979182409369666;0.013251407402995831
239;anciennement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006022908995680317
240;andorre;0.0;0.0;0.006917764044675083;0.0;0.0;0.0;0.0;0.0;0.006089668170748786;0.0032286247119176848
241;anglais;0.0;3.634358583485229e-05;0.00048711742655084463;0.0010074380317457656;0.0;0.0;0.0;0.0032556270518958284;0.0014186503543789396;0.001600301739683161
242;anglaise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5757439803779936e-153
243;angle;0.0;0.0;0.0033401539435449603;0.0;0.0;0.0;0.0;0.0;0.0;0.0012582179174089846
244;animal;0.0;0.0;1.642512512778675e-05;0.0;0.0;0.0027709281774688198;0.0;0.0;0.0;0.0
245;annees;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015173510311329729
246;annonce;0.0;0.0;0.0;0.004914037752647015;0.012423193921615141;1.622206285604107e-05;0.0;0.0022858252978374717;0.0;0.0021040652278182547
247;annoncer;0.003252865890171891;0.0010248253177560995;0.0;0.0;0.0027253809607685362;0.0;0.0023312610536779126;0.0019345888066248657;0.0;0.0028856560642832817
248;année;0.0021086966010567575;0.0;0.0;0.0;0.0;0.0;0.021191754862236314;0.0670096230377834;0.0002880262783020827;0.12418314346536308
249;années;0.0;0.0;0.0189639594433067;0.007721321418614348;0.00796591045053804;0.009050554846081442;0.03495717239258086;0.042374341675232644;0.0;0.06757723981358212
250;ant;0.0;0.0;0.0;0.0;0.0;0.0008108965003052745;0.0;0.001497985648042078;0.001549639508196556;0.00013871293895645296
251;anti;0.0;0.0027067098907805594;0.0025134639668595296;0.0;0.0;0.01739316430136731;0.0;0.0;0.0;0.03594937325385167
252;anticernes;0.0;0.0015598016568200799;6.215493980266185e-05;0.0;0.0;0.0;0.0;2.548830008218156e-05;0.0;0.0006429362522357207
253;antimicrobien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010565465416399638
254;antirides;0.0;0.0;0.0;0.0;8.820701801548466e-05;0.0;0.0;0.0;0.0;0.0006464219043380277
255;antiâge;0.0;0.0;2.803133342138817e-05;0.0;0.0;0.0019735481495958187;0.0;0.0;0.0;0.00021556611939181893
256;antérieur;0.0;0.0;0.00017578262092694932;0.0;1.7635850295931636e-05;0.0;0.0;0.0;0.0;0.001966421462430758
257;aodre;0.0;0.0;0.0;0.0;3.6066829811056955e-05;3.230360838021059e-06;9.224327354395079e-05;0.0;0.0;7.187607655559128e-05
258;ap;0.0;8.796482359739917e-05;0.0;0.0;0.0;1.222476469798226e-05;0.0;1.1758061516283788e-05;0.0002109850178040788;0.0007529212903104488
259;apaisant;0.0;0.001097670402975416;0.0;0.00018099244021392935;0.0;0.00017237982165086617;0.0;0.0;0.0;0.0001452209572741357
260;apaise;0.0;0.0;0.0;0.0;0.0;0.0014988368951044594;0.0;0.0;0.0;3.640975918761297e-05
261;apercevoir;0.0;1.2339134166201647e-05;2.193661689973944e-05;0.0;0.0;0.0;0.0;0.0;1.5805059689805988e-06;0.0005775536016914232
262;aperçois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026038107561840457
263;app;0.0;0.0;6.155149406839994e-06;0.0;0.0;1.7444449047923443e-05;5.289587336824771e-07;0.0;0.0;6.932581852544824e-05
264;apparaissent;0.0;0.0;4.960735276886907e-07;0.0;0.0;2.1071521154315424e-05;0.0;0.0;0.0;0.0004892937130351753
265;apparant;0.0;0.0;0.0;0.0;0.0;5.1606776555089696e-05;0.0;0.0009480282953555748;0.0;0.0005195860465439349
266;apparaît;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023726075433193427
267;apparaître;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012803159168185225;0.0025789806663218443
268;appareil;0.0;0.0;0.0;0.0;0.0;4.911682102774591e-07;0.0;0.0;0.0;0.0005972285664247219
269;apparement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003957222944186821
270;apparemment;0.0;0.0;0.000383091642106072;0.0;0.0;0.0;0.0;0.0008921776735333529;0.0018398763950730963;0.0001919531815071871
271;apparent;0.0;0.0;0.0;0.0;0.0006515001828398755;0.0;0.0;0.0017317550841641765;0.0;0.00777318596650656
272;apparition;0.00048096311118810733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004050204752435171
273;appel;0.0;0.0;0.0;0.00011790020166102442;0.0;0.0;0.0;0.0;0.0;0.0016761151861368149
274;appelle;0.0;0.0;0.0;0.0;8.560961921815165e-06;0.0;0.0;0.0;0.0;0.0007848324377219811
275;appiquer;0.0;0.0;4.849145023744872e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.002090073738742013
276;applaudir;0.0;0.000924596225570458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009004071809694074
277;applicable;0.0;0.0016063782256282458;0.0;0.0;0.0;0.0007231124233741094;0.0;0.0;0.00024351057923426714;0.0005952786834580777
278;applicateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004123277898684333;0.008227486386394008
279;application;0.0;0.051931523874375794;0.0;0.008141898605061959;0.0;0.04456889118614598;0.007098592210840468;0.0;0.010401896540707573;0.15252477435457906
280;applique;0.0;0.004950243526531446;0.0;0.00820914979235357;0.0;0.018938561613093683;0.0;6.611943738637229e-05;0.0;0.024966564154314818
281;appliquent;0.002030591726865096;0.0;0.0038536743766717538;0.0;0.00013677589289971467;0.0;0.0;0.001370703906091173;0.003327632312619106;0.0020280900824996544
282;appliquer;0.0011656870703621559;0.0850499256846537;0.0;0.0;0.0;0.02270389503416899;0.0;0.0;0.0;0.21574071254046226
283;appliquez;0.0;0.00255414866931227;0.001103122805693085;0.0;0.0;2.700727524168771e-05;0.0;0.0;0.0;0.0024010589259748486
284;appliqué;0.0;0.0;0.0;0.004743766936179378;0.0;0.007797560129477429;0.0;0.0;0.0;0.0
285;applisuer;0.0011448538314306593;0.0;0.0008833774373536453;0.0;0.0;0.0;0.0;0.00026324278042794044;0.0008107565172584531;0.0010484155780046175
286;apport;0.0;0.0;0.0016642848847063941;0.0;0.0;0.0;0.0;0.0;0.0038115643600435648;0.0024333159530624256
287;apporte;0.0031740657545352973;0.00023030039343178172;0.00077478546700938;0.0;0.0;0.003943972220687482;0.0012940738672638573;0.0011463720359012129;0.0;0.010582553778427126
288;apporter;0.0007748219353811871;0.005194038557595287;0.0;0.0;0.0;0.003258900834186506;0.0;0.0;0.006771986539771168;0.006980913606917161
289;apprecie;0.0;0.0;0.0;0.0;0.0;2.9128128723912703e-05;0.0;7.932120640186273e-06;0.0;0.0010366456515816954
290;apprecié;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.237314291589894e-05;0.0;0.00023671481017447916
291;apprendre;0.0;0.0;0.0;0.0;6.441266517889995e-05;0.00013702620400201434;0.0;0.0024385263767978246;0.0;0.003530806916495148
292;approcher;0.0;0.0;0.0014237126708014159;0.0;0.0;0.0010437487943474907;0.0;0.0;0.0;0.001282893029461935
293;approfondir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036811942934550333
294;approprié;0.0;7.438535778643192e-05;0.0;0.0;0.0;0.00022341294139550244;0.0;0.0;0.0;0.0002345743337667354
295;approuve;0.0;0.0;0.0;0.0;0.0;9.390217976078916e-05;0.0;0.0;0.0;0.0009673884071103554
296;approuvé;0.0;0.0;7.984351037952662e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0002790203900889032
297;appréciable;0.0;0.005909996783650447;0.0;0.0;0.006698411457203573;0.00621796895402712;0.0;0.0;0.0010287151617100446;0.0007966884947173056
298;appréciation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003526683704648133;0.0;0.0
299;apprécie;0.0;0.0;0.0031626194155844178;0.0;0.0;0.004867395123155756;0.0;0.0;0.0;0.007213458132565258
300;apprécier;0.0;0.0;0.0;0.0;0.00038765347113533903;0.0030470677626457635;0.0;0.0038817449762167705;0.0;0.006884024876367915
301;apprécié;0.0;0.0;0.010147706126419676;0.0;0.0;0.0;0.0;0.0;0.0;0.0016056527093413538
302;appui;0.0003044744289083498;0.0;0.0;0.0;0.0;0.0008547617920903916;0.0;0.0;0.0007163939592974226;0.0004437290125235378
303;appuie;0.0;0.0;4.917804279831015e-05;0.0;0.0;2.3735689796793707e-06;4.219589711877362e-06;0.0;0.0;0.0003824533776752797
304;appuyez;1.9898640624471743e-05;0.0;4.814312356249117e-05;1.126437354673909e-05;1.1525643347062612e-05;0.0;0.0;8.34593495861204e-06;0.0;0.00020416827174253533
305;apres;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004416634556202425
306;après;0.0;0.0010869960192879788;0.0;0.0;0.0;0.001883951629585982;0.0;0.0;0.0;0.0006644856780777484
307;aquagym;0.001505003527276225;0.0;0.0;0.0024530153208403432;8.910166780556386e-05;0.0;0.0;0.0;0.0;0.000288457917350715
308;archi;0.0;0.0;0.0;8.957259062901839e-05;0.0;0.0018402026602167972;0.0;0.00011537659852702589;0.0;0.0007002670570410523
309;arden;0.0;0.0;0.0;0.0;0.0;0.003951284860024235;0.0;0.0;0.0;0.0
310;argan;0.0027557691522275087;0.00130497447768605;0.0;0.0;0.0;0.010982572529979685;0.0;0.004712407385654353;0.0;0.0017141042904468737
311;argent;0.0016616303354700817;0.0011434171708412171;0.0;0.0;0.0;0.0;0.0;0.0013194577634578484;0.0;0.014044393680869564
312;argenter;0.0006149720198877585;0.0;0.0;0.003292006976485297;0.0;0.005017573197481782;0.0;0.0;0.0;0.007239518156516421
313;argile;0.0;0.0033535791211191106;0.0;0.0;0.002472888777676418;0.0;0.0;0.0;0.0;0.006870541451558058
314;argileux;2.8429799025563226e-06;0.0;0.0;3.1026640945370828e-06;0.0;0.0;1.0975672819361755e-05;0.0;0.0;0.00015879574232905355
315;argument;4.4894872240489506e-05;0.0;3.120206618874568e-05;9.061098856074563e-06;0.0;0.0;0.0;0.0;0.0;0.00022364062840123184
316;armani;1.1694435510352377e-06;0.0;4.502142331250348e-06;0.0;0.0;0.0;3.46279340020424e-05;0.0;0.0;0.0005197761824066153
317;arnaque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5757439803779512e-153
318;arnaquent;0.0;0.0;0.006371824994857482;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;arnaques;0.0;0.0;0.0005916658095422036;0.0;0.0;0.0;0.0;0.0;0.0;0.0004469325169882162
320;arrache;0.0;0.0;0.0;0.0;0.0;0.0008948797269416629;0.0;0.0;0.0;0.0004232724519876403
321;arracher;0.003380455999416899;0.0;0.0;0.0;0.0;0.0;0.007361997139663333;0.0;0.0;0.0
322;arranger;0.0;0.0;0.00014713405679832612;0.0;0.0;0.0;0.0;0.0;0.0;0.00032047315103348015
323;arret;0.0;0.0;1.198094719131544e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0009410679893470337
324;arretee;0.0;0.0;5.0705311938350296e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0009411007522064508
325;arreté;0.0;0.0;0.0016772168119646325;0.0;0.0;0.0;0.0;0.0;0.0;0.00021868038664911552
326;arrival;2.7278988251943602e-06;0.0;0.0;0.0;6.134582440617529e-06;0.0;0.0;1.0225675324067453e-05;0.0;1.554830838402233e-05
327;arriver;0.0008652356895320748;0.0;0.004794054271601853;0.0027182617297951085;0.0005972741060994121;0.010054152403858022;0.008228007306135038;0.0002790082137931649;0.0;0.02138939039324437
328;arrivé;0.003861252527594527;0.0;0.00248033549249103;0.0012795567638834231;0.0004651930179283254;0.0;0.0;0.003667904789016677;0.0;0.007422781886431983
329;arrivée;0.0;0.0007528302305820298;0.0;0.0;5.273084502089585e-05;0.0;0.0;0.0;0.00032532304610293525;0.003502586466648123
330;arrière;0.0019001255768404581;0.0;0.0;0.0034648458898253187;0.0;0.0;0.0;0.0028225993426253602;0.0;0.006085380435433006
331;arrêt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011071400435071878;0.0;0.003333690117378631
332;arrêter;0.0;0.005753014621628106;0.0;0.0;0.0011395720914310224;0.0027791141937874796;0.0;0.0005102694052244553;0.0;0.005304252424609398
333;art;0.0;0.002021980679424489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029339188853939044
334;articles;0.0;0.0;0.0;0.0;0.00021088864754588747;0.0;4.328121224118269e-05;0.0009637431515553586;0.0;0.0006555702898841303
335;artificiel;0.0;0.0003950307981962224;0.0;0.0;3.554577195835202e-06;0.0002780775642516457;0.0;0.00037172203082950887;0.0;0.0010164875879316623
336;arôme;0.0;0.0;0.0;0.0;2.2097993575690945e-05;0.0;0.0;1.5992004759939196e-05;0.0;0.00022888527045940627
337;as;0.0014744046026871362;0.0;0.0018252745476601872;0.0;0.0;0.0;0.0;0.0;0.0;0.0019318082981960379
338;aspect;0.0030010572701405446;0.0071676333093212774;0.003077931414295123;0.0012055583939610804;0.0;0.008336594897855796;0.0;0.005246903904563284;0.0010023099317315964;0.03412834505221173
339;asphyxie;0.0;0.0010512785710033688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026408964362369743
340;assage;0.0;1.517236203616772e-06;0.0;0.0;0.0;9.750289963480855e-05;0.0;0.0;0.0;0.00045986575607731583
341;assayer;0.0;0.0;0.0;0.0;3.2974098529699997e-05;0.0;0.0;0.0;0.0;0.0009850775638325163
342;asseche;0.0;0.0038439499859493813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00343126215362356
343;assimilé;0.0;0.0;0.0;0.0;0.0;0.0008108965003052745;0.0;0.001497985648042078;0.001549639508196556;0.00013871293895645296
344;associant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012324286325701043
345;association;0.0;0.0;0.0;0.0;0.0;0.002566650909180928;0.0;0.0;0.0;0.0017035642361213925
346;associe;0.0045004501732764;0.0;0.0;0.004598434419113196;0.0;0.0;0.0;0.005646936431503224;0.0;0.007807404120961806
347;associer;0.0004434998589155221;0.0004140672354858958;0.0015351962040144817;0.0022768158732019332;0.0;0.0013015623761765723;0.0;0.0;0.0;0.00511701478363713
348;assombrir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010856925138373527;0.0;0.0010403105105398981
349;assortiment;0.0;0.0;0.0;4.854367033151049e-05;0.0;0.0;0.0;0.0;0.0;7.737148992484117e-07
350;assouplie;0.0;0.0;0.0;0.0;0.0;0.005333610216185625;0.0;0.0;0.0;0.002716321880629163
351;assouplir;0.0026345436626183457;0.0;0.0;0.0;0.0;0.005766935061516307;0.0;0.0;0.0;0.0053133222504323525
352;assouplissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013935081050708618
353;assouplit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016665433781434718
354;assumer;0.0;0.0;0.0;0.0001556541980573941;0.0;0.0;0.0;0.0;0.0;0.0013769682331848648
355;assurance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002267773600357776
356;assuree;0.006156164070088991;0.0;0.0;0.0;0.0;0.0;0.0;0.005070635429746935;0.0;0.0
357;assurer;0.0;0.0;0.0;0.0;0.0;0.0010995212694290398;0.0;0.0;0.0;0.007053202707351523
358;assèche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003192647170992094;0.0006297334466075703;0.06480948476946786
359;assèchement;0.0;0.0;0.0;2.8066426444375125e-05;2.2186662806012956e-05;0.0;0.0;4.311067086096027e-05;0.0;0.000913944279566717
360;assècher;0.0;0.0;1.089684880860625e-05;0.0;0.0;0.0;0.0;0.0002009795896218427;4.188429901973583e-05;0.00010744149881669868
361;assécher;0.0;0.011404925695646887;0.0;0.0022701878762978155;0.0;0.009743328626452535;0.0;0.0;0.0;0.004279416392213303
362;asséchés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006748859318319944
363;astronomique;0.0;0.0;5.363646153580519e-05;7.044001597449643e-05;5.6089610129634886e-06;0.0;0.0;0.0;0.0;0.0002706892320013069
364;astuce;0.0;0.0;0.0;0.0;0.0;8.884884922665429e-05;0.0;0.0008352145486458137;0.0008564401917386188;0.007879912997645119
365;astucieux;0.0;0.0;0.0;0.00024759618801603394;0.0;0.0;0.0;0.0;0.0;0.0014420091729228951
366;atache;0.0;2.2414964120173355e-05;0.0;0.0001291195495554576;1.058122425313638e-05;0.0;0.0;0.0;0.0;0.0004533686986376935
367;atomique;0.005243422537398071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368;atopique;0.0;0.0;0.0;0.0;0.0;0.0029888735066905345;0.0;0.0;0.0030808323449283293;0.0001980221361079469
369;atopiques;0.0;0.0017383554472461796;0.0;0.0;0.0;0.008942201018893219;0.0;0.003942999848736736;0.0;0.0
370;attache;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5757439803779936e-153
371;attaché;0.0;0.0;0.0;8.327113848302021e-05;0.00010667030258702655;0.0;0.0;0.0;0.012613101360111977;0.0
372;attaque;0.0;4.800081479823259e-05;0.0;0.0;2.00837081326505e-05;0.00016581383976664536;6.6711629153323275e-06;0.00010372450207050839;0.0;0.0005600470335051463
373;attaquer;0.0;0.0;0.0003244914968079065;0.0;3.8542691690182844e-05;7.522802631626657e-05;0.0;0.00011626311666722702;0.0;0.00023943972171507056
374;attendais;0.0008991999308760817;0.009810833721167317;0.0;0.0;0.04277844392303424;0.0008356186530360044;0.0;0.0018361010945514523;0.0;0.02575399173905123
375;attendrai;0.0;0.0;0.0;0.0;0.00017545397587851927;0.0;7.31722532854538e-05;0.0;0.0;0.001157875489077751
376;attendre;0.006425550040962369;0.0;0.00044328759993136565;0.0;0.010232376266246889;0.002560959053350899;0.0;0.011717838476438348;0.0;0.05805121470652154
377;attends;0.0;0.017904416939326238;0.0;0.0;6.564048592399489e-05;0.012434742120653954;0.0;0.0;0.0;0.007947666929279555
378;attente;0.01904293138497909;0.0;0.0;0.0;1.3727807677155728;0.0;0.0;0.0;0.003908785387519345;0.0
379;attenter;0.0;0.0025108471174222252;0.00753493191465193;0.0017083582677110806;0.05552429985809659;0.004148257161300219;0.0;0.0;0.0;0.009178608210852974
380;attentes;0.0003188501123033783;0.0;0.0008564842704968878;0.0029425419434555393;0.016349570749555852;0.0022813969397146947;0.0;0.009357205036240351;0.00019020963629582378;0.0
381;attentif;0.008047838371157273;0.0;6.79381636178067e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
382;attention;0.0;0.0;0.001139732033936148;0.0004756341798510141;0.0;0.0;0.003189741325551123;0.002104414719596642;0.0019014708251663707;0.08246674824048364
383;attentivement;0.0;0.0;0.0;0.0;0.0;0.0009237681788217979;0.0;0.0;0.002412094923862729;0.00034783537380122983
384;attenue;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005485012950813947
385;attenuer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012803159168185225;0.0025789806663218443
386;attirer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002414176613179739
387;attractif;0.0038987079083294377;0.0;0.08964856157201308;0.0;0.0;0.009224286999188046;0.0035636990348414856;0.001321701802611403;0.0;0.005734346635680823
388;attrape;0.0;0.0;0.00021169471171976958;0.0;0.0;0.0;0.0;0.0;0.0;0.0034692271542716923
389;atténue;0.0037044891132794115;0.00785554826428606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034859869535022684
390;atténuent;0.0;0.0;0.0;0.0;0.00016881963497883499;0.002539469835098107;0.0;0.0;1.1788674227327744e-05;0.0
391;atténuer;0.0;0.0;0.0;0.0008013331527861054;0.0008117360179174751;0.0;0.0;0.00043336621262637703;0.0;0.016722330906439237
392;atténuées;0.0;0.0;4.6883879705407015e-05;4.0069395148630365e-06;0.0;0.0012172516082732266;0.0;0.0;0.0;0.00039473729970577695
393;aucunes;0.0;0.00043425712000332787;0.0006545526817780446;0.0;0.0;0.0;0.0012302331651149758;0.0;0.0;0.0015133919512453132
394;audience;0.0;0.0011344315357390826;0.0;0.0;0.0;0.0006391831683383863;0.0;0.0;0.0;0.0006717868286509976
395;augmente;0.0;0.0;0.0;0.0;1.1794235565951654e-05;0.0038930677525808787;0.0;0.0;0.0;0.00019550188619637553
396;augmenter;4.4103891516186125e-05;0.0;0.010762391964542655;0.0;0.0;0.0;0.0;0.004287440512799901;0.0;0.0031488307163579244
397;aujourd;0.0;0.0;0.0;0.0;0.0006922287728319362;0.0;0.001077894296572383;0.0053789551954775035;0.0;0.002128611679072059
398;auparavant;0.0;0.0;0.017188944403780434;0.0009628474566502125;0.0019110899491605745;0.0;0.0;0.006471297540842716;0.0;0.005882985608939896
399;aurai;0.0;0.0;0.006595200934615845;0.0;0.0;0.0;0.0;0.0008678057512826214;0.0;0.0003757930214211078
400;aurais;0.0;0.0;0.0020360312333150754;0.0;0.0;0.0017089057951250217;0.0;0.0;0.0;0.007730559176479244
401;aussitôt;0.0;0.0;0.0;0.0;0.0022494944216513444;0.0;0.0;0.0010171007404852688;0.0;0.003851577869540235
402;autan;0.0;0.0;0.0;0.0;5.114965640731268e-06;0.0;6.898521888686162e-05;0.0;0.00102841464525811;0.001229981638477404
403;autant;0.0;0.0;0.010233217034503538;0.0;0.0;0.0;0.0;0.0035643326833175275;0.0038032959188564583;0.029197757442524282
404;authentique;0.0;0.0;0.0;0.0;0.00010266946263459779;0.0;0.0;6.9999944117386865e-06;2.251691537672769e-05;0.0011042644667651489
405;auto;0.0;0.0;0.0;0.0;0.0;0.0012879055234225468;0.0;0.0;0.0;0.0008544138496352819
406;automnal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016007469176948057
407;automne;0.0008803368926332939;0.001055783399807606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017469563821605398
408;automobile;0.0;0.0;0.0019538425398194486;0.0;0.0;0.0;0.0;0.0;0.0;0.0003883449261088221
409;autour;0.0;0.0;0.0008298321055622021;0.0;0.0;0.002794570955409393;0.0;0.000945144637923138;0.0;0.014345172717381128
410;autte;0.0;0.0010336734244238111;0.0;0.0;0.0;0.002094864034316917;0.0;0.0;0.0;0.001103667748594685
