;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
90;adobe;0.0;0.0;0.0003216551154670761;0.0;0.0;0.0;0.0;0.0007269502457967446;0.0;0.0;0.0;0.0;0.0014265250286689902;0.001846310521483784;0.0;0.0;0.0;0.0002745334515355354;0.0;0.0;0.0014970075597016744;0.0;0.0;0.0;0.0;0.0;0.0
91;adolescence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017190537752472938;0.0;0.0;0.0;0.0;0.0;0.0008368782483070636;0.0;0.0;0.00031967960916584766;0.0013989259712504697;0.0;0.00019237831099699483;0.000606505797878658;0.0003159808001885952;0.0;0.0;0.00011721102850087289;0.0012521278558244578;0.0002293854479265203
92;adooooooooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3772109069173634e-190
93;adooooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020638185348369302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005060638999096423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;adooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3772109069173634e-190
95;adooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.676970872252398e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.223058885689169e-06;0.0;0.0
96;adoore;0.0;0.0;0.0;0.0;0.0;6.502972111581268e-06;0.0;0.0;0.0;0.007262522967361719;0.0;0.0;0.0;0.0;0.0;0.0;0.0004393086557762124;0.0;0.00015199096456021017;0.0010705101860162267;0.0;0.001346583270181137;0.00017062743487047198;0.000639028316527073;0.0;0.0;0.0
97;adopte;0.0;0.0;0.0;0.0;0.0;0.01686634233473958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009546443589763656;0.0;0.0
98;adopter;0.0023174910518739497;0.0;0.0;0.007773018439112014;0.0;0.0;0.0;0.0017109036958358977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.433785370897386e-07;0.006607139271449883;0.0;0.0;0.0012055306585262416;0.0;0.0;0.0;0.001418635959336416;0.011147895287357247;0.0;0.0
99;adopté;0.0;0.007136032987527799;0.0;0.012051047963480166;0.0;0.0;0.0030992069179400315;0.0;0.00031655177209803415;0.0024423198545264245;0.0;0.0;0.0;0.0;0.000835974147069826;0.0;0.0;0.0;0.0;0.01284273039712013;0.0;0.009956823281529846;0.0001353852064528555;0.0;0.009097623434366073;0.0006306285684467683;0.0
100;adoreeeeeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.694340289679377e-06;1.1834245828901684e-05;5.0958543874598565e-05;0.0;0.00011688175367510692;1.3247121055617357e-05;7.55601554621093e-05;0.0;0.0;0.0;7.607169256298526e-05;4.136364111359203e-05;0.0;0.0;0.0;5.6073921603009914e-05;0.0;0.00015387174974198592;3.713858504539729e-05;0.0
101;adorent;0.0;0.0;0.0;0.009951317389918063;0.0;0.0;0.0;0.01307021937226148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004298064742095067;0.0;0.0093658578598551;0.007602755632046416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;adorrrrrrrreeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3772109069173634e-190
103;adoré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018631226561823918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010968316910939738;0.0;0.0;0.0
104;ados;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011391339570782312;0.0;0.0;0.004938660636791182;0.0;0.0;4.722226817238176e-05;0.0;0.0;0.0;2.345739390641172e-05
105;adouci;0.0;0.0;0.008700698746777188;0.014218480208371033;0.0;0.0;0.0;0.0;0.0;0.0;0.002084178508455569;0.0;0.0;0.0;0.0;0.0;0.024884123470899168;0.0065437960568595546;0.0;0.0;0.0020271955897818938;0.0;0.0;0.0;0.0;0.0;0.0
106;adoucir;0.0;0.0;0.0;0.0;0.0;0.007283493270470985;0.0;0.0;0.0;0.006265942257357261;0.009033510728632056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00879132894242329;0.0008381141448496292;0.0;0.0;0.0022459346187556836;0.0;0.0
107;adoucissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007733481440327155;0.0;0.0;0.0;0.0;0.0;2.2750764373676568e-05;0.0;0.0;0.0;0.0;0.0018772226178678391;0.0;0.0
108;adoucit;0.0;0.0;0.0;0.03614915639398508;0.0;0.0;0.0;0.0;0.0;0.0;0.019095399083471305;0.0;0.0;0.0;0.009998388934734226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;adpater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015573262089765806;0.0;0.0;0.0;0.0001542095395373156;0.0;0.00020269724989744622;0.0;0.0;0.0;0.0;0.0002302693383908072;0.002551108147726617;0.0
110;adresse;0.0;0.0;0.0;0.0;0.0;0.006028193100510443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012791813929881758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016113012338788188;0.0;0.0
111;adresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006570715494839451;0.0;0.0;0.0;0.0004103052900459647;8.189729668312977e-05;0.0;0.0;0.0;1.9504225648050167e-05;0.0;0.0002102237949866096;0.002596482030567695;0.0;0.0;0.0;0.0009792659446034007;0.0030534580480022096;0.0
112;adulte;0.0015182442404563365;0.0;0.0;1.2803473406420733e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0014556031495922227;0.0;0.0;0.0;0.0;0.0011645035642758633;0.0;0.0;0.011258932484751197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;advers;0.0;0.0;0.0;0.0;0.0;0.0;1.2815317548138585e-05;0.0;0.0;4.136039081555909e-05;5.5884584907027125e-05;0.0;0.0;0.0;0.0;0.00043472834778633977;0.0;5.490462827875493e-05;0.00017640890283195947;4.024332916047809e-06;0.0;9.255952417651578e-05;0.0;0.0;0.00016662532242982212;9.239238578826373e-05;0.0002574934777598929
114;adéquat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.842902353194507e-05;0.0;0.0;0.000713191134182756;0.0007787511702217211;0.0;0.002102509905981638;0.0001058173634897463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000554045374804506
115;affaire;0.0;0.0;0.0;0.017159512355931578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008977984183774873;0.0;0.0;0.0;0.0;0.0;0.014124851294195601;0.0;0.0;0.002143086082956048;0.0;0.002582159494918003
116;affecter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004375304056465865;0.0;0.0;0.0;0.0;0.0;0.0;0.0016424538573102576;0.0;0.0;0.0;5.991739457815329e-05;0.0;0.000396894793858377;0.0;1.9014219276549305e-06;0.0;0.0002055511699044112;0.0
117;affine;0.0;0.0;0.0;0.0;0.0;9.592153803366599e-05;0.0;0.0;1.542702888169416e-05;0.0;0.0;0.0;0.0;3.3475189474224824e-05;2.14679089409562e-05;0.0001081461828923931;0.0;0.00035670709148167326;0.0001968485316412509;1.017944773449255e-05;2.0390506070915666e-05;0.0;0.0;0.0;0.0;0.0;0.0001086710876106321
118;affiner;0.0;0.0;0.0;0.015427151748993199;0.0;0.0;0.0;0.004076702195251806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;affoler;0.0;0.0031579742717298565;0.0;0.0;0.0;0.0;0.001974403342883163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011455751870418328;0.0;0.0;0.0016564950553758695;0.0;0.0;0.0;0.00014689087247918544;0.0;0.00045492146337249224;0.00015491494916287544;0.0
120;affreux;0.0;0.0;0.00027338948748691094;0.0;4.002517322951944e-06;0.0;0.0;0.0;5.248401940365817e-05;0.0;0.0;0.0;0.0;0.0010227611976162576;0.001090831405557312;0.0;0.00010452935897959802;0.0014835642250785475;5.810166195545704e-06;0.0;0.0;0.00013458441905629326;0.0;0.0;0.0002981033646635508;0.000436125538886526;0.0
121;affronter;0.0;0.0;0.0003529358253297538;0.001245571514235444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013450818281737532;0.0;0.0;0.0005587241795280041;0.0;0.0007636255991487841;0.0;5.704447548776572e-07;0.0019426210000433855;0.0;0.0;6.316130282007736e-05;0.0;0.0;0.0
122;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005791167829916727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02836848827763392;0.0;0.016951067045641168;0.0;0.0;0.0;0.0;0.0;0.0;0.01356140693910367;0.0
123;afro;0.0;0.0;0.0;0.0004991664227890873;0.0;0.0;0.0;0.0;0.0;6.637019226970487e-05;0.00017082777619302473;0.0;0.0;1.1061945530129385e-05;0.0;0.0001625688799204042;0.0;0.0008484928518740157;0.0;0.0;0.0003744405915343743;0.0005171569497550124;0.0;0.0008200137833752851;0.0;0.0;0.002236939875192534
124;after;0.0;0.0;0.0;0.002101207084828496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4864567708866313e-07;0.0012660199394521259;0.0;0.0;0.0;0.0;0.0006360426401482999;1.1546963627960141e-06;0.0;0.0;0.0019322594998764707;0.0;0.0;1.3858332956958849e-05;0.0;0.0
125;aftershave;0.0;0.0;0.007386416581822686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;age;0.0;0.0005114655291393396;0.0;0.002872906852988668;0.0;0.0;0.0;0.0;0.0006942557977026901;0.0;0.0;6.445095032966553e-05;0.0009308109818187945;0.0011981406437087466;0.0;0.0019662292044624525;0.0;0.008530075179238417;0.0;0.0;0.0009739982963378079;0.004201592641218771;0.0;0.0;0.000396774939954294;0.00011805397974237083;0.0
127;agen;0.0034536642036825525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006733731063702273;0.0;0.0025787463377662688;0.0;0.0
128;agent;0.0;0.0;0.0;0.00038682973187855927;0.0;0.0;0.0;0.0;0.0;0.0;0.0005517541734534695;0.0;0.0;0.0018938561148580408;0.0;0.0;0.0;0.0;2.2780271378108308e-05;0.0;0.0;0.0001518455241369339;0.0;0.0;0.0;0.0;0.0
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0054782955299473145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002358008522011576;0.011722636988305245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014788477144375532;0.0;0.0062558089883869;0.01447715096584622;0.00215636222185563;0.03221469300683146;0.0;0.0;0.003167478601309832;0.024532530860962534;0.0015923515479994458;0.0;0.0;0.006276425171204447;0.0;0.0;0.02448695299800367;0.02006797726438037;0.004077260046404021
131;agrable;0.0007804683007829532;0.001734095848485332;0.0011235840409585607;0.0;0.0;0.0;0.0;0.0;0.0;0.002203329197894035;0.0;0.0;0.0;0.0;0.0038981749337920197;0.0028122392007312964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012221587180488915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;6.070946024739906e-07;0.0;0.0;0.0;0.0;8.55360320546121e-05;0.0;3.606272517811171e-05;0.0003052209041072273;0.0011971760147463128;0.0;1.6556200330097646e-05;9.930730735373127e-05;0.0004170623174948719;0.0;4.153172235600185e-05;0.0;0.00013280479912053405;3.10324031018885e-05;4.168657421533676e-05;0.00010501539242762281
134;agreabke;0.0;0.0;0.001491710836153904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0048401324435820925;0.00027198161318331854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008428767526182227;0.0003819564737844545
135;agresse;0.0;0.0;0.0;0.006065727648629924;0.0;0.0;0.0;0.0;0.0006553332111015469;0.0007832673264349096;0.0002734831353579968;0.0;0.0;0.0;0.0;0.0;0.0;0.002590531705405788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007917670173543055;0.0008014776330665083;0.0004319846844342646;0.0;0.0;0.0;0.0;0.0;0.0;0.0029375774140996823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137;agresser;0.0005152257251965699;0.011241850472424002;0.0;0.011427137710877519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000849159770152098;0.0;0.0;0.004099099651807213;0.0;0.0;0.0;0.0;0.0
138;agressif;0.000784621037451675;0.0;0.0;0.0;0.0;0.0;0.003524679538963823;0.0004965762309496971;0.0;0.0018018445640658846;0.0;0.00540339934095372;0.0028695722962279644;0.0100306826319483;0.0;0.0;0.0;0.0;0.0006434502641415707;0.0012335223543051108;0.0;0.016873179862605187;0.0;0.0;0.002029366090009386;0.0;6.461305307022634e-05
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034100320738585614;1.0120534301923612e-05;0.0;0.00023147759051383592;0.0011387851543455821;1.3614753105937049e-05;0.00024211624128392186;0.0;0.0035807609585450993;0.0;0.00023300983909206163;0.000517910715788774;4.54340646641813e-06;1.8572059179711419e-06;0.0;0.0;0.0
140;agressions;0.0;0.0;0.0;0.0027220987431941165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006243103983182197;0.0015182245911223187;0.0;0.0;0.0;0.0;0.0;0.0;0.002039336337017525
141;agrèable;0.0;0.0;0.013669196293472352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.002740519793631065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00262776717857631;0.0;0.0;0.0002956482209338194;0.0;0.0;0.00018881944131031813;0.0;0.0;0.0;0.0;0.0006491354833576648;0.0
143;agréablement;0.0;0.0;0.0;0.02230585836285648;0.0;0.0;0.0;0.008937521465997258;0.0;0.0;0.0;0.0;1.988077617415057e-05;0.009185204843747678;0.013242733822699184;0.0;0.0;0.0;0.014536421248641936;0.009041146626044475;0.0010996617558674555;0.0;0.0;0.003902350812375505;0.008232192129680738;0.0;0.0
144;agréble;0.0;0.005784550628556038;0.00198612016898322;0.0;0.0;0.0;0.0;0.0;0.003591243617159574;0.0;0.0;0.0;0.0;0.0;0.006446787320733657;0.0005376287854093816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3772109069173634e-190
146;aide;0.000973425617666408;0.0;0.0005720473496569954;0.0050738216899702555;0.0;0.0;0.0;0.0022042380355934113;0.001991099674103979;0.0;0.0271458200710706;0.0;0.0;0.004078178490929587;0.004455635229357377;0.0;0.0;0.010436688022158587;0.008852821737148363;0.005693133846362073;0.0;0.0;0.00951320577779394;0.0;0.0077256006181201;0.0;0.007440258433016478
147;aider;0.0;0.0;0.0052348005244997695;0.0031458947146088497;0.005266869649809213;0.0;0.0;0.0031449057338728647;0.0;0.0;0.0;0.00517140002018046;0.0008809859378607367;0.009210182708691358;0.002609013492935131;0.0033692916256793885;0.0077181871867406885;0.010855018374604581;0.0;0.00452079496665628;0.0101625280672554;0.0;0.0;0.0;3.3240215676129435e-05;0.0;0.006848414114173721
148;ailes;0.0;0.0;0.0;0.0030337684217575643;0.0;0.0;0.0;0.0;0.0008195095009529704;0.0009026427057784093;0.0;0.0;0.001259604588692751;0.0;0.001204900770423394;0.0;0.0;0.0;0.0;0.0017576184927721077;0.0;0.0;1.2856867740303933e-05;0.0;0.0;0.0;0.002423524097683516
149;aimais;0.0;0.0;0.0;0.0022313824308433125;0.0;0.0;0.0;0.0008049288891032837;0.0009265951307686218;0.0;0.0018991787704777966;0.0;0.0;0.0;0.0036099575758513852;0.0;0.0;0.009101917156147436;0.0;0.00302202101225887;0.0;0.0;0.0;0.0;0.002407750456642806;0.0;0.00010584833191696511
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006249498740707177;0.0;0.0;0.0;0.0;0.0;0.0;0.011240770690372331;0.0;0.0;0.0;0.0;0.0;0.0;0.006277391846862897
151;aiment;0.0;0.0;0.0;0.0;0.00013020425612818046;0.0;0.0;2.0180786477646763e-06;0.00011959003857903565;0.0;0.0;3.1344880929064153e-06;0.0;0.0008967348044678679;0.0;0.0;1.6650242970651616e-05;0.000373661989112454;0.00042977861007336175;1.25131468900347e-05;7.196124678165056e-05;0.0;0.0;0.0;0.0003864622199837753;0.0;0.0
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011836607795035303;0.0031289810831605903;0.0;0.0;0.0;0.0;0.0;2.9693360031690135e-05;8.218593935709512e-05
153;aimerais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.47137999792152e-05;0.0;0.0012561798942189249;0.0;0.0;0.0;0.0;0.004622538615369668;0.0;0.00020329189217337603;0.0010248156163792366;0.0;0.0;0.0;0.0;0.009657062354691366;0.0008999837684992793;0.0;0.0
154;aimez;0.0;0.00643955029790965;0.0;0.0;0.0;0.0;0.0;0.0;0.0017563320740166266;0.0;0.0;0.0;0.0;0.0007162597494271127;0.0;0.0;0.0;0.0;0.006001302388654004;0.003750887564843891;0.0;0.0;0.0;0.0;0.0004570249622107397;0.0015539711415323636;0.0
155;aimons;0.0;0.0;0.0;0.006286626471347369;0.0;0.0;0.0;0.004764004406277798;0.0074942932661026624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4421443551345992e-05;0.0003353031581240305;0.0;0.0;0.0;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.029385376542897194;0.0;0.0;0.0;0.0;0.0;0.0;0.003937098540900711;0.0;0.0024188967204299655;0.003564820368142037;0.00028706419489813183;0.0;0.00443835066894929;0.0;0.012139157028734431;0.0;0.0;0.0;0.004090152783271278;0.0005207136277437414
157;aisance;0.0;0.0;0.0;0.005030328542174339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005895702661039841;0.0;0.0024002103754299365;0.0;0.0;0.00011765502439436084;0.0;0.002825580173697993;0.0;0.0;0.0;0.00045032091737123495;0.0
158;aisé;0.0004093555911643402;0.0;0.002134137744944374;0.0;0.0;0.0;0.0;0.0;0.0013013641213643512;0.0;0.0;0.002224498891474341;0.0;0.0002833765572278813;0.005128999471129592;0.0;0.0;0.0004340361109532777;0.0;9.35162611085104e-05;0.0;0.0;0.0;0.0;0.0;0.001650675807247577;0.00017778894216442876
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.820198277206822e-05;0.0;0.0;0.00016700532443385827;0.0005522302893381402;0.0;0.00015011889194371843;0.00019937254047643356;0.0008225890359263875;3.5900591636030164e-05;0.0002924910983481572;0.0;0.0;8.246503869571927e-05;0.0;0.0006788979356086742
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023525929000511227;0.0;0.014224253850988551;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161;ajoute;0.00033613291164998575;0.0;0.0;0.005716164391978855;0.0;0.0;0.0;0.0;0.0;0.0;1.0037645982275828e-05;5.7669324995001925e-05;0.0;0.0013562674783855603;0.0;0.0002784375884216673;0.0007334954950850333;0.0;0.0;0.0017706562449202143;0.0;0.004173384163804359;0.00017931726509125281;0.0;0.0;4.76308328696093e-05;0.0005521169119930873
162;ajouter;0.0;0.0;0.0;0.0008097005658781911;0.03014500938088646;0.0;0.0;0.0;0.0013519845130543608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007806624362319824;0.0;0.0017363320999965197;0.0007880590640221975;0.00033505873730393026;0.0011298963032312435;0.0;0.0;0.0023516673451406903;0.00035133342653876964;0.0
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017298511163656805;0.0;0.0;0.009515564566360261;0.00046163604564387206;0.0;0.008409618929543021;0.0;0.0;0.0;0.0;0.0;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01298953632123251;0.0
165;alcool;0.0;0.001724715114236416;0.007536542492535084;0.0;0.0;0.0;0.0036138878339970143;0.0;0.0;0.0;0.0;0.0;0.015246129948027919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000879952935762213;0.0036338067167574605;0.0
166;alcooliser;0.0;0.0;1.9087835875506112e-05;0.0;0.0;0.0;1.581478132413931e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013332200838139644;0.0;0.0;0.0;0.0;0.00039694334272752683;0.0
167;alentour;0.0012697250268090482;0.0;0.0019420723772698293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006942952887399346;0.0;3.233471775932801e-05;3.818867965808844e-05;0.0005138947160536393;0.0;0.0008683907985285791
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.6530268784833856e-05;0.0;0.0;4.931433742904709e-05;0.0;0.0;3.365324546079868e-05;5.2289248821681595e-05;0.00014323648810686437;0.000470608051267134;2.7932505466111058e-05;0.00012092863816365166;0.0;7.997739093149449e-05;0.0;0.00017852253524902186;9.296475367000512e-05;3.241404742077982e-07;0.0002989668888103408;0.0;0.0001259327186475312
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011065602199221423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025010693767118478;0.0;0.0006819320579014084;0.0;0.0;0.0;0.0005585880670123346;2.8131641535906784e-05;0.0
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008016200426896358;0.0;0.0;0.0007354074010550324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.024567179573704e-05
171;allemagne;0.0;0.004743779157770593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005932209022272087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008167414926410333;0.0;0.0
172;allemand;0.0;0.0;0.0;0.0;5.8045919315704715e-05;0.0;0.0;0.0;0.0;0.0;0.00460282195399046;6.904586140104636e-05;0.0;0.00011331487534165896;0.0007963133396298296;0.001041746711287678;8.882287216366835e-05;0.0;0.0019226368011339761;0.0;0.0;0.0;0.0;0.0;0.0005188620630252448;1.8288802112171363e-05;0.0002187507494091562
173;aller;0.0008341330406281792;0.0007906879939995508;0.0007040933067664052;0.021189593851290912;0.0;0.0;0.0;0.0;0.0;0.0;0.04465297629794115;0.0;0.0;0.0;0.014110129330443543;0.0;0.003157234609352229;0.08821573586195598;0.018339781196236585;0.008891437351418174;0.002153846947038156;0.001298416705877909;0.002414254378018531;0.0;0.05818094259709277;0.01763664969128415;0.003157320519963518
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;6.520110522724319e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3486297789309016e-05;2.739715662370601e-05;6.46380626300198e-05;0.0;0.0;4.108938167204377e-06;1.2499004258931802e-05;0.0;0.0;0.0;0.0;5.557635130438342e-05
175;allergie;0.0;0.0;0.0;0.004236539112537485;0.0;0.0;0.0;0.0;0.0;1.4220496523841209e-05;0.0;0.0;0.0009467032451216608;0.0;0.0035867484911792586;0.0;0.001997630394578591;0.0;0.0;0.01887698020988939;0.0;0.0;0.0;0.0;0.011246622843112763;0.0;0.0
176;allergies;0.0017618122384901458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007466575272718691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177;allergique;0.0;0.0;0.0;0.0;0.0;0.005937354148694643;0.0;0.0;0.0;0.0;0.0;0.0;0.002116027862640838;0.0;0.003773611777498699;0.003759735447748684;0.0;0.0;0.000661421387314882;0.0046730531361525935;0.0;0.014317108566100727;0.003949036013998951;0.0;0.003936363741999704;0.0037399544138147153;0.010902429421012657
178;allergène;0.0;0.0;0.0023850382877282986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003368114234378007;0.00013359157252583223;4.238058927743793e-05;6.430267899431869e-05;0.0;0.0;0.0;0.0;0.004828876715398932;0.0001797664616607535
180;allez;0.0;0.0049629743183599835;0.0002651921233743162;0.0;0.0;0.0;0.0;0.0;0.0022655471744328385;0.0;0.0;0.0;0.0;0.0;0.0;0.007130118222945323;0.0;0.015054828729779158;0.0;0.010781441818644568;0.0;0.00255710650240088;0.0;0.0;0.009329892695054604;0.0;0.0
